Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.96219503e-06,1.68909103e-13,2.44642544
1.96474002e-06,1.22818184e-12,0.143010274
1.96728502e-06,3.07045049e-16,1.98472035
1.96983001e-06,8.26190346e-15,0.682597339
1.972375e-06,3.9750964e-15,1.30348301
1.97492e-06,2.11183038e-15,-2.53406167
1.97746499e-06,1.44765289e-15,0.364254743
1.98000998e-06,2.0010823e-15,-2.14574361
1.98255498e-06,6.69101606e-16,-1.34354389
1.98509997e-06,1.03103127e-15,2.56710052
1.98764496e-06,5.35488342e-15,-0.812557518
1.99018996e-06,1.72158917e-19,-1.75100732
1.99273495e-06,4.15958964e-19,-1.79564762
1.99527994e-06,4.0854528e-20,-2.37986732
1.99782494e-06,1.77304241e-18,-0.958902538
2.00036993e-06,4.58352798e-24,-2.12589502
2.00291493e-06,6.61549925e-23,0.357862532
2.00545992e-06,3.7312206e-28,1.50745916
2.00800491e-06,2.84011803e-29,-0.177359432
2.01054991e-06,3.90368204e-27,1.30452538
2.0130949e-06,1.16128584e-33,-1.51368678
2.01563989e-06,1.6236324e-37,1.81837916
2.1148951e-06,4.76930315e-24,3.05717731
2.11744009e-06,3.30974403e-24,2.40815878
2.11998508e-06,1.44089024e-24,1.07070756
2.12253008e-06,2.28870489e-25,1.99230111
2.12507507e-06,2.69388805e-23,3.00718307
2.12762006e-06,1.94422323e-24,0.15393655
2.13016506e-06,1.53431277e-24,0.847719729
2.13271005e-06,9.6271672e-28,-0.656276762
2.13525504e-06,1.09417737e-23,2.63202763
2.13780004e-06,9.43517086e-24,-0.0131466575
2.14034503e-06,3.17772869e-25,-2.59595013
2.14289003e-06,1.48401292e-28,-0.24928923
2.14543502e-06,9.39700416e-30,2.58514214
2.14798001e-06,2.36331315e-30,-2.8932972
2.15052501e-06,8.73441673e-31,0.711110532
2.15307e-06,3.0635247e-34,2.73585486
2.15561499e-06,3.8819492e-36,3.03390813
2.26759494e-06,3.24508747e-28,-1.8836081
2.27013993e-06,1.1268819e-31,-1.92667556
2.27268492e-06,2.0353479e-33,-1.24627411
2.27522992e-06,9.60106828e-31,1.71306825
2.27777491e-06,1.07709024e-30,0.211289316
2.2803199e-06,2.89773581e-31,1.55910051
2.2828649e-06,2.75681913e-33,-2.83809257
2.28540989e-06,3.90533138e-36,-0.56541115
2.28795511e-06,7.00780126e-32,3.04013157
2.29050011e-06,1.26200357e-33,-1.30704463
2.2930451e-06,5.00781716e-33,-2.99340749
2.29559009e-06,1.49938936e-43,0.0284498092
3.36449011e-06,1.04689885e-20,0.255982935
3.36703511e-06,1.07558921e-27,-2.82246423
3.3695801e-06,1.1940685e-28,0.763378263
3.37212509e-06,4.5141856e-31,3.04113269
3.37467009e-06,4.4061276e-28,-0.320593894
3.37721508e-06,2.25020224e-27,1.09127808
3.37976007e-06,2.77882821e-31,-1.74891162
3.38230507e-06,4.43993446e-34,-2.125875
3.51718995e-06,7.0173376e-27,-1.82914567
3.51973495e-06,3.02508972e-37,1.31887436
3.52227994e-06,4.39322704e-35,-1.3523401
4.73624505e-06,1.43030737e-29,2.71653771
4.73878981e-06,1.83770072e-32,0.400170892
4.74133503e-06,4.55531362e-32,-1.15707541
4.7438798e-06,1.32163592e-32,0.0114461081
4.74642502e-06,7.50040012e-35,-0.16473408
4.74896979e-06,7.56273466e-33,2.30773354
4.75151501e-06,3.28010305e-35,1.97947121
4.75405977e-06,2.33967501e-32,-2.77735591
4.75660499e-06,2.10355037e-32,2.20395184
4.75915022e-06,3.59051696e-34,-2.70007372
4.76169498e-06,1.33987888e-35,2.78967381
4.7642402e-06,2.05818374e-39,2.0740397
4.76678497e-06,3.78350585e-44,-1.38512397
