Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.98000998e-06,1.04399974e-12,2.72543478
1.98255498e-06,6.90052225e-16,1.93989038
1.98509997e-06,4.94444161e-19,-1.49080873
1.98764496e-06,1.46691266e-14,1.13555765
1.99018996e-06,1.21225068e-14,-1.90409029
1.99273495e-06,7.75952229e-15,-0.597253203
1.99527994e-06,1.63274886e-15,-1.39697444
1.99782494e-06,3.1293754e-16,-1.13628352
2.00036993e-06,2.29468446e-15,-2.8160162
2.00291493e-06,5.5376041e-15,-0.385914087
2.00545992e-06,2.84157716e-17,-1.5249393
2.00800491e-06,1.35842547e-19,-2.936728
2.01054991e-06,4.84354522e-19,2.55002189
2.0130949e-06,5.1827798e-22,0.0181773938
2.01563989e-06,1.29276511e-18,-1.94963181
2.01818489e-06,4.34627302e-23,0.257595241
2.02073011e-06,3.54305089e-27,1.57319486
2.0232751e-06,6.46119705e-29,-3.10536838
2.02582009e-06,6.83610414e-30,0.601738334
2.02836509e-06,1.21212924e-30,1.90350091
2.03091008e-06,1.06594611e-37,-2.57540226
2.03345508e-06,1.21951295e-37,-0.246288538
2.13271005e-06,1.07537392e-23,1.05931723
2.13525504e-06,1.93742562e-24,-1.03493392
2.13780004e-06,2.54122074e-25,0.266750753
2.14034503e-06,1.47474943e-23,-0.0842447355
2.14289003e-06,5.75602709e-23,1.31796646
2.14543502e-06,2.51148414e-25,-1.64277387
2.14798001e-06,5.77920781e-25,-1.52605212
2.15052501e-06,3.97992209e-25,0.880341887
2.15307e-06,1.35005229e-23,-2.1283257
2.15561499e-06,9.44819594e-25,0.322168767
2.15815999e-06,2.46013299e-26,1.7959187
2.16070498e-06,1.89639027e-28,-2.44395351
2.16324997e-06,1.92519967e-32,0.289658368
2.16579497e-06,2.18366018e-30,-1.71351457
2.16833996e-06,8.93551655e-31,1.5787555
2.17088495e-06,1.43004845e-36,2.85845184
2.17342995e-06,5.68887859e-36,-1.26998889
2.2828649e-06,2.08068835e-29,0.0375594869
2.28540989e-06,2.58643749e-28,-1.16247129
2.28795511e-06,1.13489054e-31,-1.86509573
2.29050011e-06,4.93674126e-33,2.12118483
2.2930451e-06,1.35917202e-30,2.61197472
2.29559009e-06,1.13588602e-30,2.0871129
2.29813509e-06,8.04086978e-32,1.95255435
2.30068008e-06,4.69351046e-35,-3.05532575
2.30322507e-06,2.01201536e-32,-2.88456225
2.30577007e-06,1.23474705e-32,-2.26073718
2.30831506e-06,4.01103909e-33,-2.59989619
2.31086005e-06,5.24596416e-37,2.02904701
2.31340505e-06,2.08793471e-43,1.52906442
3.36449011e-06,1.29260792e-20,-0.8033638
3.36703511e-06,1.26422837e-27,-2.95321202
3.3695801e-06,5.45055147e-29,0.690557122
3.37212509e-06,5.21632733e-28,-2.03753066
3.37467009e-06,6.08656876e-29,-2.04842806
3.37721508e-06,2.30585891e-27,0.36381188
3.37976007e-06,4.04781715e-31,-2.3494761
3.38230507e-06,4.81241602e-34,2.58510518
3.51718995e-06,6.96033008e-27,1.10359478
3.51973495e-06,2.88788578e-37,-1.98491681
3.52227994e-06,4.23092416e-35,1.84047246
4.72097508e-06,1.50276868e-29,1.67304504
4.72351985e-06,1.40329076e-32,0.495669484
4.72606507e-06,2.84646222e-32,-2.18896914
4.72860984e-06,5.27518195e-32,-1.01336575
4.73115506e-06,2.2635389e-33,1.2167623
4.73369983e-06,2.13314884e-33,1.14846921
4.73624505e-06,1.13061926e-36,-2.9193399
4.73878981e-06,1.96452818e-32,2.36688304
4.74133503e-06,1.32815742e-32,1.46940315
4.7438798e-06,5.43185424e-34,2.13817024
4.74642502e-06,1.3232198e-38,2.81871796
4.74896979e-06,2.73253201e-43,-3.02004862
