Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.93924598e-06,1.12605958e-15,-0.687214434
1.94736003e-06,3.05703305e-14,-2.69016647
1.95547409e-06,5.06625636e-19,-1.34964025
1.96358792e-06,4.16732171e-20,-1.36775982
1.97170198e-06,5.06526436e-29,1.87473762
1.97981603e-06,4.26180486e-27,1.44718337
1.98793009e-06,6.49841513e-38,-2.19886088
2.09341192e-06,4.76465297e-23,-1.67091608
2.10152598e-06,3.91576196e-24,0.76686424
2.10964004e-06,1.06077886e-28,-2.31763458
2.11775409e-06,6.88717203e-32,-2.79233575
2.2475781e-06,2.48862757e-31,3.09718418
3.36731e-06,6.11127956e-23,-1.92747056
3.37542406e-06,9.41440317e-27,-1.9948051
3.38353789e-06,6.68611473e-28,1.72666955
3.39165194e-06,1.1183064e-36,0.825680017
3.52147595e-06,3.3481683e-28,1.44732082
4.78725997e-06,6.21304436e-31,0.21551545
4.79537402e-06,2.63121803e-32,-2.88204336
