Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.93924598e-06,8.04044941e-14,2.09742856
1.94736003e-06,1.61967887e-17,-0.597357571
1.95547409e-06,3.55766052e-20,-2.41094494
1.96358792e-06,8.11246313e-25,0.521510422
1.97170198e-06,4.69545842e-27,1.03720307
1.97981603e-06,5.17777167e-32,-1.43643093
2.09341192e-06,4.65637298e-23,2.96673226
2.10152598e-06,3.67738436e-28,1.25280309
2.10964004e-06,8.99606933e-29,2.44255495
2.23946404e-06,1.27557844e-32,-0.263841242
2.2475781e-06,2.84242245e-31,0.298871249
3.36731e-06,8.50714164e-23,-2.55548668
3.37542406e-06,9.48071294e-27,-2.95949674
3.38353789e-06,6.94938791e-28,1.50019693
3.39165194e-06,1.1101638e-36,0.538240373
3.52147595e-06,3.32072982e-28,0.115511499
4.79537402e-06,3.78106833e-31,0.270923883
4.80348808e-06,1.76189908e-37,1.42956293
