Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.8833e-06,3.99810732e-14,1.65983498
1.88584499e-06,6.51740082e-14,0.0334481113
1.88838999e-06,2.50274095e-15,-2.2729125
1.89093498e-06,1.45359963e-18,0.347552836
1.89347998e-06,4.67813005e-21,-3.13578534
1.89602497e-06,2.50875143e-19,2.12326384
1.89856996e-06,5.8171209e-23,1.33976042
1.90111496e-06,1.95341836e-20,-1.87489426
1.90365995e-06,1.55264739e-21,2.05632257
1.90620494e-06,9.22988243e-24,0.743554235
1.90874994e-06,8.87364364e-27,-2.63984966
1.91129493e-06,6.96952658e-32,0.473495722
1.91892991e-06,3.68358792e-27,2.2190001
1.9214749e-06,2.87257116e-29,0.727580249
1.9240199e-06,8.42845714e-39,-0.689518511
2.03600007e-06,8.84608188e-24,-2.13516903
2.03854506e-06,1.47009799e-23,-1.04153311
2.04109006e-06,2.25477416e-26,1.53858495
2.04363505e-06,1.10125472e-29,-3.0294168
2.04618004e-06,3.54600184e-32,-0.493644446
2.05127003e-06,4.10848253e-31,-0.532930017
2.05381502e-06,1.0465082e-28,-2.67459059
2.05636002e-06,4.83948269e-33,-2.91231537
2.18615492e-06,5.50298688e-32,2.25316453
2.18869991e-06,3.35107485e-30,1.33781993
2.1912449e-06,4.0062551e-34,-1.41245735
3.36703511e-06,1.1339272e-23,-2.61894107
3.3695801e-06,6.30292038e-23,-1.09002495
3.37212509e-06,2.24619786e-25,0.935612082
3.37467009e-06,3.52802392e-28,-0.112599298
3.37721508e-06,1.24734424e-32,-0.0800077394
3.37976007e-06,9.84031231e-35,-1.70268738
3.38485006e-06,5.72400583e-28,2.85845208
3.38739505e-06,5.50779242e-31,2.78983593
3.51973495e-06,2.74559634e-28,-0.693565309
3.52227994e-06,7.26648823e-35,-2.10681248
4.85076998e-06,6.16036058e-31,3.10072875
4.8533152e-06,2.85200732e-32,-0.314845979
4.85585997e-06,1.56138981e-39,0.225183144
4.85840519e-06,1.55727341e-37,-2.52173638
