Time,Range,Angle,X,Y,Velocity
0,293.74414515985,3.0,-37.74003854159787,15.019585638993348,10.789412505668365
1,293.438956437606,3.0,-37.43252651477269,14.984297120383843,10.789412505668365
2,293.286362076484,2.99,-37.28451645370825,14.916512361085651,10.789412505668365
3,292.675984631996,3.01,-36.65796043326429,14.946102964530304,10.789412505668365
4,292.37079590975196,3.04,-36.33315104881041,15.060685282687942,10.789412505668365
5,292.065607187508,3.04,-36.02562222010772,15.025177295632126,10.789412505668365
6,291.91301282638597,3.06,-35.860315137273744,15.107208988320039,10.789412505668365
7,291.607824104142,3.08,-35.541223190624294,15.171266746301974,10.789412505668365
8,291.302635381898,3.06,-35.24524501220128,15.035974003626663,10.789412505668365
9,291.150041020776,3.1,-35.068351125991285,15.21718791090047,10.789412505668365
10,290.84485229853203,3.07,-34.7781569260124,15.0322485819296,10.789412505668365
11,290.463366395727,3.06,-34.3994622633183,14.938018797033756,10.789412505668365
12,290.158177673483,3.07,-34.08614030620828,14.951979556892908,10.789412505668365
13,290.08188049292204,3.09,-33.99773000937665,15.042196353013722,10.789412505668365
14,289.54780022899496,3.06,-33.47670850592789,14.831149113230289,10.789412505668365
15,289.318908687312,3.1,-33.22303582113108,15.00216514532763,10.789412505668365
16,289.013719965068,3.11,-32.90969189826336,15.015701689899437,10.789412505668365
17,288.708531242824,3.11,-32.60210264101363,14.979805870663846,10.789412505668365
18,288.40334252058,3.13,-32.282986948119685,15.042446287929074,10.789412505668365
19,288.098153798336,3.13,-31.975390920985262,15.00644084064777,10.789412505668365
20,287.792965076092,3.14,-31.66202647070793,15.019594057209737,10.789412505668365
