Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.82564997e-06,1.09622733e-13,1.77051067
1.83376403e-06,7.45754475e-17,0.574469686
1.84187797e-06,6.81675859e-20,1.74917996
1.84999203e-06,2.02019389e-23,1.88570392
1.85810597e-06,6.91884844e-28,0.571993828
1.86622003e-06,2.56285616e-28,0.551375806
1.97981603e-06,3.04324835e-23,1.48484266
1.98793009e-06,2.86233514e-29,-2.12005901
1.99604392e-06,3.24051267e-28,-2.82211733
2.12586792e-06,1.47906364e-29,0.400600165
2.13398198e-06,2.4180962e-33,-2.30563259
3.36731e-06,3.69758544e-23,-1.81439495
3.37542406e-06,2.33069028e-25,1.44575894
3.38353789e-06,2.15913791e-28,-1.3279916
3.39165194e-06,4.43613318e-32,-2.82094193
3.52147595e-06,1.94640788e-28,1.9620496
4.90896991e-06,3.80036877e-31,-2.57233262
4.91708397e-06,7.16948756e-35,0.0911523774
