Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.54064991e-07,3.24823772e-13,-2.64765143
6.56609984e-07,1.69662808e-12,2.7044549
6.59154978e-07,3.18776282e-13,0.308374643
6.61700028e-07,2.12146127e-14,1.44901133
6.64245022e-07,9.20464457e-16,3.04879808
6.66790015e-07,8.45576051e-17,-2.53742862
6.69335009e-07,1.40629532e-19,1.99197376
6.71880002e-07,8.51068845e-21,-0.81865263
6.74424996e-07,5.66216255e-26,-0.335655928
6.76969989e-07,2.04838134e-27,1.01618743
7.02419982e-07,4.15089507e-20,1.6983608
7.04964975e-07,7.11249109e-22,0.165559009
7.07510026e-07,5.17304336e-21,-2.30468154
7.10055019e-07,4.23490424e-26,-0.800209224
7.12600013e-07,9.70541292e-28,2.71300983
7.15145006e-07,5.60463603e-36,-1.2607429
7.48229979e-07,2.03270889e-26,1.84395087
7.50774973e-07,9.81983434e-28,1.89647508
7.53320023e-07,1.02749483e-29,0.636087477
7.71134978e-07,1.34284119e-21,0.42890358
7.73679972e-07,1.41064304e-21,0.0263373088
7.76225022e-07,8.12220465e-23,-1.11343622
7.78770016e-07,3.17571281e-24,0.674351156
7.81315009e-07,8.38881098e-29,-1.63510954
8.16944976e-07,6.83358386e-27,0.668639421
8.19490026e-07,2.78833364e-27,1.53493869
8.2203502e-07,3.76463321e-32,2.95412016
8.85659972e-07,1.29234175e-27,-1.88482785
8.88205022e-07,3.72446781e-28,1.14329112
8.90750016e-07,7.09386097e-32,-0.0688990951
