Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.66790015e-07,8.11444434e-15,3.13139844
6.69335009e-07,5.40210636e-15,0.749098361
6.71880002e-07,6.30792822e-14,2.72158623
6.74424996e-07,1.01496426e-12,1.73854029
6.76969989e-07,1.26228119e-14,0.22257188
6.79514983e-07,7.78953995e-14,2.18066311
6.82059976e-07,1.28348409e-13,-2.68421626
6.84605027e-07,1.31431609e-13,-1.63305879
6.8715002e-07,1.17017737e-13,-1.84115291
6.89695014e-07,1.02855509e-13,-2.58254147
6.92240008e-07,2.52173223e-16,-1.57724702
6.94785001e-07,9.74544692e-17,-1.21968973
6.97329995e-07,2.87896176e-17,0.823410749
6.99874988e-07,2.91841366e-19,-1.0965693
7.02419982e-07,3.44073983e-20,-0.749960065
7.04964975e-07,3.31478474e-21,1.67200053
7.07510026e-07,3.36953056e-20,-1.0348469
7.10055019e-07,1.62811343e-20,1.59707296
7.12600013e-07,1.00369411e-21,-2.52275896
7.15145006e-07,8.33622261e-22,-2.59819317
7.1769e-07,7.79655661e-20,1.30779541
7.20234993e-07,2.54526524e-21,1.47809601
7.22779987e-07,3.00348755e-23,2.34623575
7.25324981e-07,2.95922877e-25,1.8501333
7.27869974e-07,1.88736786e-24,2.17932749
7.30415024e-07,6.23760884e-26,-1.86790192
7.32960018e-07,8.52620126e-27,3.02182889
7.35505012e-07,1.50748607e-25,1.53108311
7.38050005e-07,2.53432621e-27,1.91961837
7.40594999e-07,1.2030073e-27,-1.00898516
7.43139992e-07,1.33560798e-28,2.05780244
7.45684986e-07,3.02958795e-27,-3.12213802
7.48229979e-07,2.56137819e-29,2.29579926
7.50774973e-07,1.06984869e-27,-1.9648217
7.53320023e-07,5.40195231e-28,3.06120896
7.55865017e-07,5.42449407e-31,2.3589468
7.5841001e-07,8.15389297e-33,0.998807967
7.60955004e-07,4.36386538e-37,0.690898001
7.86404996e-07,1.0427337e-22,-2.08668447
7.8894999e-07,1.55039845e-22,1.57951117
7.91494983e-07,6.88214068e-22,2.331213
7.94039977e-07,2.28018394e-21,1.58063006
7.96585027e-07,9.59320305e-23,2.14695477
7.99130021e-07,1.1446558e-21,-2.98370481
8.01675014e-07,1.32467606e-23,-2.28910995
8.04220008e-07,5.66880692e-24,1.95239103
8.06765001e-07,5.04337937e-22,-2.33817339
8.09309995e-07,5.16567527e-22,1.55353284
8.11854989e-07,1.7259061e-26,0.0582623444
8.14399982e-07,5.24778994e-26,2.73329806
8.16944976e-07,9.08333177e-28,1.9159416
8.19490026e-07,2.96100366e-28,1.99514806
8.2203502e-07,2.65284697e-27,2.79611516
8.24580013e-07,1.2443859e-27,1.86006296
8.27125007e-07,8.67017369e-29,-2.74841619
8.2967e-07,1.2000969e-28,1.95861387
8.32214994e-07,6.91988585e-30,-0.656724334
8.34759987e-07,3.18068722e-30,-3.09403968
8.37304981e-07,3.76751018e-29,1.04346645
8.39849974e-07,3.36789945e-28,1.15053499
8.42395025e-07,1.52153986e-30,0.118269563
8.44940018e-07,1.44532873e-31,2.8520999
8.47485012e-07,3.77071008e-35,1.49126363
9.06019977e-07,1.56980371e-28,-0.0346920304
9.08565028e-07,2.58154875e-31,0.321222603
9.11110021e-07,1.41930881e-29,1.74332798
9.13655015e-07,2.27312311e-27,-1.3187207
9.16200008e-07,2.43036696e-29,1.32088709
9.18745002e-07,3.12963353e-30,3.04892421
9.21289995e-07,3.74574449e-32,2.06155038
9.23834989e-07,6.871299e-30,2.70781064
9.26379983e-07,2.11345819e-29,0.701692879
9.28924976e-07,6.26268708e-30,1.10873437
9.31470026e-07,2.33731669e-35,-2.75223541
9.3401502e-07,1.71919703e-40,-2.77189755
