Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.69335009e-07,2.45818448e-13,1.90136111
6.71880002e-07,5.75425612e-13,-2.26191854
6.74424996e-07,8.37149835e-14,1.81372309
6.76969989e-07,1.98669494e-14,-0.682772934
6.79514983e-07,1.50159248e-15,1.7728225
6.82059976e-07,1.27073109e-18,0.561132133
6.84605027e-07,3.77194359e-19,-1.99791181
6.8715002e-07,2.16274989e-22,-2.27757907
6.89695014e-07,8.55271752e-25,0.728943408
6.92240008e-07,7.77518076e-38,-0.251823813
7.15145006e-07,4.0550397e-21,-2.72640276
7.1769e-07,7.43649329e-20,0.680574059
7.20234993e-07,9.07187395e-21,-0.775598049
7.22779987e-07,7.54589632e-23,1.6458813
7.25324981e-07,1.59769025e-24,1.69796216
7.27869974e-07,7.9530992e-27,1.7995398
7.60955004e-07,3.74885931e-26,-3.09469938
7.63499997e-07,1.5278668e-27,2.01410198
7.66044991e-07,7.27139835e-31,-2.27698231
7.68589985e-07,1.37394645e-32,3.11534452
7.86404996e-07,1.44173772e-22,-2.6127162
7.8894999e-07,2.53904159e-22,2.47203994
7.91494983e-07,2.05308081e-22,1.45117593
7.94039977e-07,2.70631229e-23,-1.48897576
7.96585027e-07,1.36245321e-27,-2.57308173
7.99130021e-07,4.91013131e-29,2.70964479
8.32214994e-07,3.00181585e-27,2.9911418
8.34759987e-07,3.81476494e-27,1.21520913
8.37304981e-07,1.42259558e-30,-2.73618078
9.03474984e-07,2.5384199e-29,0.935374916
9.06019977e-07,3.40836156e-28,2.76080108
9.08565028e-07,7.27957885e-31,-0.404803425
9.11110021e-07,6.39898497e-33,-2.60605621
