Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.48975004e-07,4.20035263e-13,1.56744444
6.51519997e-07,2.87110309e-12,-0.158217818
6.54064991e-07,3.2634068e-13,0.612867892
6.56609984e-07,8.38012385e-14,-1.72062421
6.59154978e-07,1.04074599e-15,-0.108372875
6.61700028e-07,9.69761735e-17,2.715662
6.64245022e-07,3.25363771e-20,0.019041311
6.66790015e-07,2.81510597e-20,-0.750026584
6.69335009e-07,4.55440893e-26,0.94766295
6.71880002e-07,1.19141907e-27,0.187486395
6.97329995e-07,3.35860047e-20,2.6303122
6.99874988e-07,7.5023146e-22,-2.69561243
7.02419982e-07,3.56296861e-21,0.742005944
7.04964975e-07,8.01739454e-24,0.32634744
7.07510026e-07,3.06930949e-27,-0.283828139
7.10055019e-07,1.31583756e-30,-1.21054876
7.43139992e-07,1.95817317e-29,0.31400004
7.45684986e-07,4.26656129e-26,0.160757825
7.48229979e-07,5.2871008e-29,1.25098979
7.50774973e-07,2.15324469e-32,-2.83973575
7.66044991e-07,1.29185922e-21,-1.46326101
7.68589985e-07,1.15578922e-21,2.71374989
7.71134978e-07,9.05566502e-23,0.659406543
7.73679972e-07,6.16030997e-25,2.98680139
7.76225022e-07,1.06713277e-30,-0.651065886
8.11854989e-07,1.55534048e-27,-2.93039608
8.14399982e-07,2.49235596e-27,1.82837307
8.16944976e-07,3.40456724e-32,-1.03731465
8.80569985e-07,1.01186905e-27,-2.73929334
8.83114978e-07,1.68272977e-28,-0.14675802
