Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.99999999e-06,4.35655065e-16,2.35091352
2.00049999e-06,6.6061448e-14,-2.37851429
2.00099998e-06,4.92191449e-15,-2.42572546
2.00149998e-06,1.0265792e-14,-2.85160422
2.00199997e-06,1.15863494e-14,-0.197873726
2.00249997e-06,6.03171213e-14,-1.85717106
2.00299996e-06,1.23678563e-15,-3.10690236
2.00349996e-06,5.19773298e-16,1.7536335
2.00399995e-06,1.39071216e-15,1.51430523
2.00449995e-06,3.04180146e-16,-0.309769869
2.00499994e-06,2.0819383e-16,0.639318407
2.00549994e-06,4.68980388e-19,2.89753795
2.00599993e-06,5.44447425e-18,1.77475405
2.00649993e-06,1.26219469e-18,-2.35518932
2.00699992e-06,1.65295388e-18,0.688936412
2.00749992e-06,1.39147444e-18,-0.784229159
2.00799991e-06,2.60998925e-20,1.72987378
2.00849991e-06,1.49352203e-19,2.47514725
2.0089999e-06,1.06377426e-21,-2.19956994
2.00949989e-06,4.53453828e-21,2.50531507
2.00999989e-06,1.73320693e-21,-2.91545939
2.01050011e-06,1.23789162e-20,2.12920356
2.01100011e-06,1.27837121e-20,0.0877069011
2.0115001e-06,2.72356261e-20,-0.791103303
2.0120001e-06,3.10358812e-21,3.12311912
2.01250009e-06,2.81646062e-23,1.66681528
2.01300008e-06,5.02181457e-26,0.396293432
2.01350008e-06,6.56262073e-28,-0.703339815
2.01400007e-06,9.07813083e-24,1.60635352
2.01450007e-06,4.75880303e-27,-0.999102712
2.01500006e-06,2.40089436e-28,1.19264352
2.01550006e-06,5.00212251e-28,-1.8983202
2.01600005e-06,1.99807227e-28,0.0357793383
2.01650005e-06,9.54740708e-22,-0.547708035
2.01700004e-06,4.77676286e-20,-1.9138943
2.01750004e-06,1.93194313e-21,1.71551251
2.01800003e-06,1.21711864e-20,2.95604563
2.01850003e-06,2.34607006e-22,2.60570431
2.01900002e-06,2.29164951e-22,-0.538121641
2.01950002e-06,3.43532481e-25,-2.16723728
2.02000001e-06,1.67819488e-24,-2.73192668
2.02050001e-06,1.82934527e-25,1.99529052
2.021e-06,4.05703127e-25,-2.40242982
2.02149999e-06,1.10111779e-24,-0.932181716
2.02199999e-06,1.5202172e-24,-2.31681776
2.02249998e-06,6.47004979e-26,-0.403623462
2.02299998e-06,7.9112264e-27,2.65305614
2.02349997e-06,4.6660304e-28,-1.22497559
2.02399997e-06,9.0236822e-30,-2.31970477
2.02449996e-06,1.79068521e-31,-0.150418267
2.02499996e-06,2.35489819e-29,-1.55764616
2.02549995e-06,3.20663633e-32,-0.0873553604
2.02599995e-06,7.69428347e-30,0.782338023
2.02699994e-06,1.13093524e-31,-1.59588099
2.03200011e-06,2.24248493e-30,-0.843565285
2.03250011e-06,9.7262968e-30,2.33787084
2.0330001e-06,2.42493762e-27,1.6589781
2.0335001e-06,1.36041721e-28,2.22765541
2.03400009e-06,2.89227083e-28,-0.138742611
2.03450008e-06,6.74239245e-29,-1.81486237
2.03500008e-06,1.3039775e-29,-0.00597979315
2.03550007e-06,9.97913642e-31,-2.59312296
2.03600007e-06,2.08610207e-33,1.64919651
2.03650006e-06,6.55437171e-31,-2.55611658
2.03750005e-06,2.12232818e-38,0.229161635
2.03800005e-06,1.6770387e-35,-1.34230411
2.15299997e-06,4.10354695e-25,0.851392388
2.15349996e-06,5.47230798e-24,2.67489433
2.15399996e-06,8.48137097e-24,-3.1007688
2.15449995e-06,4.90762005e-24,-1.71432233
