Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
7.27869974e-07,1.22832639e-13,1.4096272
7.30415024e-07,5.85498826e-13,-2.64796066
7.32960018e-07,9.61332793e-13,0.441150457
7.35505012e-07,4.04496518e-14,-0.378254771
7.38050005e-07,6.62186138e-17,1.46764147
7.40594999e-07,2.84760752e-18,-0.0519816093
7.43139992e-07,3.94418659e-18,-0.0504743829
7.45684986e-07,5.97818673e-23,1.68496454
7.48229979e-07,2.30135871e-25,-2.59072351
7.71134978e-07,6.6363089e-21,-1.50961912
7.73679972e-07,1.28968985e-20,3.06159949
7.76225022e-07,1.9647862e-23,2.51943374
7.78770016e-07,7.00087548e-24,-0.350528002
7.81315009e-07,6.11395513e-28,-2.84631634
7.83860003e-07,1.37267751e-30,-0.586010158
8.14399982e-07,9.28761843e-27,-0.260678321
8.16944976e-07,1.28509419e-27,2.86893678
8.19490026e-07,1.97827913e-30,3.10423064
8.50030005e-07,2.66269175e-23,0.957715452
8.52574999e-07,1.46913093e-21,1.08227718
8.55119993e-07,1.31809961e-22,2.77194214
8.57664986e-07,1.67560225e-23,-0.495792806
8.6020998e-07,3.01941245e-25,1.33698428
8.62754973e-07,1.74922633e-33,2.64505672
8.9329501e-07,1.62914799e-27,2.06539798
8.95840003e-07,5.90701742e-27,-1.10977721
8.98384997e-07,3.40692113e-36,2.5064404
9.72190037e-07,1.07648064e-29,0.0303022154
9.7473503e-07,5.16911292e-29,1.40297151
9.77280024e-07,1.61391143e-31,-1.587479
