Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
7.63499997e-07,5.88212679e-14,-1.97183776
7.66044991e-07,1.57799663e-13,0.17947109
7.68589985e-07,2.49554727e-14,2.42955327
7.71134978e-07,1.7122993e-14,-0.775415897
7.73679972e-07,8.74263733e-18,1.16823423
7.76225022e-07,5.14205289e-18,2.99376941
7.78770016e-07,2.17410403e-18,-1.63940084
7.81315009e-07,5.28211215e-22,-2.8735764
7.83860003e-07,1.09026819e-24,1.93137562
8.04220008e-07,2.47833538e-20,0.700931847
8.06765001e-07,5.05197683e-20,-1.46489799
8.09309995e-07,1.40239249e-22,0.886066556
8.11854989e-07,4.42659313e-26,-0.957277179
8.14399982e-07,9.57648943e-27,1.45017695
8.44940018e-07,5.25590326e-27,0.37961486
8.47485012e-07,6.03816786e-27,3.0310216
8.50030005e-07,2.05186601e-30,-2.50638914
8.52574999e-07,3.24270801e-37,-2.74866343
8.88205022e-07,1.62792492e-23,0.252896667
8.90750016e-07,6.54250943e-22,2.76155019
8.9329501e-07,7.5122444e-22,2.84937191
8.95840003e-07,2.28693616e-24,0.387537092
8.98384997e-07,5.21962982e-28,0.758924127
9.28924976e-07,3.8007823e-27,-0.993756831
9.31470026e-07,4.04541546e-27,-0.0835830942
9.3401502e-07,1.52528931e-30,1.13839507
1.01291005e-06,2.05260221e-28,-2.66527843
1.01545504e-06,2.70473163e-30,1.92192471
1.01800003e-06,2.49629244e-32,1.82530534
