Time,Range,Angle,X,Y,Velocity,Power
42,288.479639701141,3.13,-32.35823151661202,15.065565425551796,10.789412505668365,-14.741636449327167
43,288.17445097889697,3.14,-32.044870672925924,15.078771501994957,10.789412505668365,-14.923254310639301
44,287.869262256653,3.1,-31.76027495514768,14.845998377111783,10.789412505668365,-12.710064703258876
45,287.56407353440903,3.14,-31.429670518737964,15.006619630273903,10.789412505668365,-13.295214171039325
46,287.25888481216504,3.15,-31.11629708726298,15.0196065311872,10.789412505668365,-17.19884145805206
47,286.953696089921,3.15,-30.80867888983107,14.983474041017551,10.789412505668365,-17.216825503213382
48,286.724804548238,3.15,-30.57795879492045,14.956373916152067,10.789412505668365,-13.601415458152067
49,286.419615825994,3.15,-30.270323379978095,14.920239403632856,10.789412505668365,-15.504639308799524
50,286.11442710375,3.19,-29.93965242325129,15.079546521322605,10.789412505668365,-15.097864273605268
51,285.885535562067,3.18,-29.714695372947745,15.003464000449085,10.789412505668365,-11.311990740216508
52,285.580346839823,3.19,-29.401293553166056,15.01593042716091,10.789412505668365,-15.193658051141174
53,285.275158117579,3.19,-29.09364621236284,14.979576754381199,10.789412505668365,-14.30578820997997
54,284.969969395335,3.22,-28.768701620898298,15.089189379262976,10.789412505668365,-14.88092050389328
55,284.664780673091,3.22,-28.46105331424843,15.052672248674938,10.789412505668365,-13.950596794558264
56,284.359591950847,3.23,-28.147628293921514,15.064700345212586,10.789412505668365,-13.6444356293804
57,284.054403228603,3.22,-27.845726453698433,14.979634397221389,10.789412505668365,-12.359076295745613
58,283.749214506359,3.23,-27.532293947626783,14.991552693740068,10.789412505668365,-15.403593912608645
59,283.520322964676,3.24,-27.295775544541414,15.01251882461338,10.789412505668365,-13.775020109073697
60,283.215134242432,3.24,-26.988091867819094,14.975888576100303,10.789412505668365,-12.831372327871653
61,282.909945520188,3.25,-26.674644761052434,14.987546446821334,10.789412505668365,-14.080703490378427
62,282.604756797944,3.27,-26.3554281292798,15.047328308163564,10.789412505668365,-13.578279444119223
63,282.2995680757,3.26,-26.053490100722115,14.962353358601348,10.789412505668365,-15.264440484350745
64,281.994379353456,3.27,-25.740027297822564,14.973737015038076,10.789412505668365,-14.873068400769107
65,281.612893450651,3.28,-25.3496295669741,14.975798018817613,10.789412505668365,-15.08531046536212
66,281.46029908952903,3.28,-25.195769604489044,14.957371790846771,10.789412505668365,-15.630278092985534
67,281.155110367285,3.28,-24.888041853531888,14.920518397666946,10.789412505668365,-14.90445455929004
68,280.849921645041,3.33,-24.551502679779617,15.123267717732773,10.789412505668365,-16.60857297206027
69,280.39213856167504,3.29,-24.112942811421476,14.876221657178938,10.789412505668365,-16.58286359048599
70,280.239544200553,3.33,-23.936059278538835,15.04901754483101,10.789412505668365,-15.583244141621186
