Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.97329995e-07,3.49818644e-13,2.61548328
6.99874988e-07,4.2193469e-14,-1.71884227
7.02419982e-07,1.17541407e-13,-2.2891326
7.04964975e-07,6.38925965e-14,-1.28949356
7.07510026e-07,6.85005801e-17,1.36238658
7.10055019e-07,4.18285461e-19,1.97174251
7.12600013e-07,4.79429623e-18,1.08496141
7.15145006e-07,1.48190845e-20,-2.96282196
7.1769e-07,9.56933933e-25,-3.08378577
7.43139992e-07,5.58995475e-20,-1.92770183
7.45684986e-07,4.37916606e-21,-2.24085879
7.48229979e-07,7.76027943e-22,1.75333357
7.50774973e-07,2.75008626e-24,-2.279845
7.53320023e-07,1.29391446e-26,0.97911483
7.86404996e-07,2.10939958e-26,2.78269792
7.8894999e-07,2.54384916e-27,-0.0497813672
7.91494983e-07,1.4460204e-29,-0.972695768
8.16944976e-07,1.05618876e-22,-0.146718904
8.19490026e-07,5.69205779e-22,-2.45416927
8.2203502e-07,3.15809697e-22,2.40875554
8.24580013e-07,6.91066892e-23,0.892119348
8.27125007e-07,3.98535562e-25,-1.29438257
8.2967e-07,3.07067901e-30,2.43720984
8.62754973e-07,2.08135172e-26,1.37457836
8.65300024e-07,6.64417038e-28,-0.185058281
9.36560014e-07,2.66585718e-29,2.71435881
9.39105007e-07,1.77925593e-27,0.940133929
9.41650001e-07,7.08605862e-32,-1.00304484
