Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.8385e-06,5.2687461e-15,0.0738247409
1.83899999e-06,1.35425245e-14,2.35178828
1.83949999e-06,7.00290181e-14,2.10985041
1.83999998e-06,6.5138587e-15,-2.6314075
1.84049998e-06,1.71756381e-13,0.86932379
1.84099997e-06,6.23757773e-15,1.49272323
1.84149997e-06,1.15685795e-13,2.79419231
1.84199996e-06,1.54645611e-15,-0.110159874
1.84249996e-06,1.44524192e-15,0.0395379812
1.84299995e-06,7.35141086e-17,0.200172901
1.84349994e-06,1.55289912e-16,1.88235235
1.84400005e-06,3.65610059e-17,-0.405325443
1.84450005e-06,9.83090758e-18,2.65975881
1.84500004e-06,2.47137393e-18,0.703052759
1.84550004e-06,1.28135705e-19,-2.43623543
1.84600003e-06,4.86341503e-18,-3.09330583
1.84650003e-06,2.82639488e-18,-3.07974148
1.84700002e-06,3.77028568e-20,-1.46472871
1.84750002e-06,7.87905819e-20,-2.58977032
1.84800001e-06,1.2968263e-20,-0.225379556
1.84850001e-06,4.61164339e-21,-0.886193693
1.849e-06,2.43735427e-22,1.51923811
1.84949999e-06,2.77436539e-21,-2.32816935
1.84999999e-06,1.50589079e-22,2.40272117
1.85049998e-06,2.90242135e-20,-2.13979459
1.85099998e-06,9.15886545e-22,1.68061328
1.85149997e-06,2.5302008e-22,0.713324785
1.85199997e-06,4.74824096e-24,-0.0889340267
1.85249996e-06,1.40751829e-23,-2.9672091
1.85299996e-06,1.50033124e-23,0.280478179
1.85349995e-06,1.37729093e-22,-0.379246801
1.85399995e-06,5.88330973e-29,1.68180251
1.85450006e-06,1.63709996e-33,-0.690429628
1.85500005e-06,3.62254369e-25,3.01462317
1.85550005e-06,9.45490092e-30,2.71845007
1.85600004e-06,6.53360425e-26,2.62962723
1.85650003e-06,1.03992557e-20,2.53184414
1.85700003e-06,3.48928693e-21,-1.7637291
1.85750002e-06,6.40544756e-21,-2.65619254
1.85800002e-06,2.28476429e-20,-0.369295597
1.85850001e-06,2.36573171e-21,-0.485145926
1.85900001e-06,5.86750197e-22,-1.78084445
1.8595e-06,6.46298518e-22,-3.11415577
1.86e-06,9.15579025e-24,-0.263443172
1.86049999e-06,1.22519549e-23,-1.93403924
1.86099999e-06,8.05715658e-25,-2.2388258
1.86149998e-06,9.16639424e-26,-1.4683665
1.86199998e-06,3.48743481e-26,-1.96863139
1.86249997e-06,1.44864999e-25,-0.203959912
1.86299997e-06,2.99761998e-26,1.38294876
1.86349996e-06,4.68054248e-27,1.76847243
1.86399996e-06,1.27363264e-28,1.2428447
1.86449995e-06,6.44999187e-33,-0.581796467
1.86499994e-06,4.45139851e-28,-3.10939693
1.86550005e-06,2.33125958e-30,-0.979355514
1.86600005e-06,2.929591e-39,-2.52690005
1.86650004e-06,2.69050784e-33,3.03651977
1.86700004e-06,1.8073536e-29,0.396416217
1.87349997e-06,1.04849338e-30,2.52390432
1.87399996e-06,5.1311235e-30,2.90704513
1.87449996e-06,1.84167337e-29,-0.254826337
1.87499995e-06,2.04265003e-29,1.25132048
1.87549995e-06,7.05314161e-28,1.14894676
1.87600006e-06,1.32044428e-30,-0.207322627
1.87650005e-06,3.46755787e-31,0.841336966
1.87700005e-06,1.21064502e-30,2.08164954
1.87750004e-06,1.5603869e-34,0.849712491
1.87800003e-06,7.61915848e-31,1.08488131
1.87900002e-06,1.05644203e-34,-2.98798084
1.9900001e-06,4.49855031e-25,-1.63989949
