Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.98299995e-06,4.15406504e-16,-1.3172456
1.98349994e-06,4.08983218e-14,-0.896375597
1.98399994e-06,7.93563315e-15,-0.691836417
1.98449993e-06,2.20661959e-14,-1.92233706
1.98499993e-06,3.85280017e-14,-0.167035684
1.98549992e-06,3.68526214e-14,-2.37839389
1.98599992e-06,2.26918088e-16,1.68471813
1.98649991e-06,4.13266687e-16,2.21459651
1.98699991e-06,1.04017558e-16,0.0234313179
1.9874999e-06,3.20061616e-16,0.247400582
1.98799989e-06,2.33371129e-16,0.259935617
1.98849989e-06,1.52599901e-17,-2.21159935
1.98900011e-06,2.94120342e-18,0.86102289
1.98950011e-06,4.30536781e-19,1.26747859
1.9900001e-06,7.40787595e-19,-0.639836848
1.9905001e-06,2.37391468e-18,-1.04183424
1.99100009e-06,1.28473479e-19,1.32544017
1.99150008e-06,1.42093887e-19,-2.26546764
1.99200008e-06,1.06051235e-20,1.46991575
1.99250007e-06,5.80631797e-21,1.22179747
1.99300007e-06,1.17672612e-21,-2.51926041
1.99350006e-06,5.58704645e-21,1.41923881
1.99400006e-06,4.39111433e-22,-2.38207102
1.99450005e-06,4.00958612e-20,-0.309898078
1.99500005e-06,1.79173399e-21,0.0949215293
1.99550004e-06,6.37168396e-24,1.80583894
1.99600004e-06,2.87379932e-26,-0.166727811
1.99650003e-06,4.44303422e-24,2.20550966
1.99700003e-06,6.61444052e-24,-1.33772111
1.99750002e-06,5.98793816e-28,1.65821898
1.99800002e-06,5.80235507e-29,1.05937421
1.99850001e-06,1.70128057e-28,-0.989828527
1.99900001e-06,1.75662638e-28,0.431619018
1.9995e-06,2.18655481e-21,1.11556995
1.99999999e-06,5.54882489e-21,1.32386744
2.00049999e-06,4.61046644e-21,1.21087909
2.00099998e-06,1.06733837e-20,-1.55754638
2.00149998e-06,9.05247802e-23,2.93576002
2.00199997e-06,2.06239517e-22,1.72091794
2.00249997e-06,2.32054656e-22,-0.377122313
2.00299996e-06,5.84787273e-25,1.34904325
2.00349996e-06,1.40747015e-24,-2.12307072
2.00399995e-06,2.39918708e-25,-2.88353586
2.00449995e-06,2.18239494e-26,1.21156955
2.00499994e-06,2.12030003e-26,-3.07806897
2.00549994e-06,1.414725e-24,1.05627894
2.00599993e-06,7.17999163e-27,-1.44696438
2.00649993e-06,1.10308576e-28,2.21987295
2.00699992e-06,4.68475177e-29,0.400531113
2.00749992e-06,1.39223849e-30,-2.87886572
2.00799991e-06,1.95979261e-29,1.17730772
2.00849991e-06,1.39501002e-30,2.70848203
2.0089999e-06,9.77717332e-31,-1.52477479
2.01050011e-06,5.38414452e-31,-0.832922101
2.01550006e-06,7.27002292e-30,0.26197359
2.01600005e-06,1.57664367e-27,-0.374318421
2.01650005e-06,5.66948853e-28,-1.32951772
2.01700004e-06,1.08315248e-29,1.05401587
2.01750004e-06,2.55054225e-28,-2.86020041
2.01800003e-06,3.88007326e-29,1.38771343
2.01850003e-06,1.02886206e-30,0.785221636
2.01900002e-06,3.44473471e-31,1.33860552
2.01950002e-06,7.43601881e-31,0.839319944
2.13549993e-06,5.7911826e-26,-1.7069242
2.13599992e-06,3.44093712e-24,1.39692128
2.13649992e-06,2.09542539e-24,1.11179674
2.13699991e-06,2.70435935e-24,2.00861382
2.13749991e-06,1.30009271e-23,2.81247234
2.1379999e-06,1.00041634e-24,2.04079056
2.13849989e-06,9.75631712e-25,-3.0432992
