Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.86099999e-06,3.56841216e-15,-0.966324151
1.86149998e-06,2.53811271e-14,-2.7626071
1.86199998e-06,5.47180031e-14,-2.08371544
1.86249997e-06,1.04358567e-14,-1.05352545
1.86299997e-06,9.54595764e-14,-1.28595161
1.86349996e-06,1.70357248e-14,0.752001703
1.86399996e-06,4.017069e-15,1.38594139
1.86449995e-06,9.59275798e-17,1.03078508
1.86499994e-06,5.79880714e-16,1.32393193
1.86550005e-06,6.34505962e-17,-1.80859721
1.86600005e-06,2.72536639e-17,-1.41333759
1.86650004e-06,3.68937476e-17,-0.598290622
1.86700004e-06,5.67594224e-19,2.5727036
1.86750003e-06,1.18448769e-18,0.0767329335
1.86800003e-06,5.4675042e-18,0.636125565
1.86850002e-06,1.78932918e-18,2.67322731
1.86900002e-06,4.9312495e-20,-1.25475466
1.86950001e-06,3.89804178e-20,-1.18941367
1.87000001e-06,3.89514988e-20,0.115340292
1.8705e-06,1.23697477e-20,-1.22032511
1.87099999e-06,2.66262111e-24,-2.64435291
1.87149999e-06,2.253677e-21,-1.4832896
1.87199998e-06,2.33521003e-22,-2.75710797
1.87249998e-06,1.1366638e-21,2.94086051
1.87299997e-06,6.258753e-23,-2.78616691
1.87349997e-06,2.73963239e-22,2.29389453
1.87399996e-06,3.47992337e-26,2.7794764
1.87449996e-06,3.10099076e-23,-2.7425282
1.87499995e-06,1.25377152e-25,1.57202542
1.87549995e-06,2.84133873e-24,2.54754853
1.87600006e-06,5.52291504e-26,1.6776762
1.87650005e-06,1.27839786e-32,-3.06106257
1.87700005e-06,5.40128428e-32,-2.86983609
1.87750004e-06,3.86204433e-25,0.138908625
1.87800003e-06,4.11450003e-26,-0.904089689
1.87850003e-06,1.29301319e-20,2.25562882
1.87900002e-06,2.14824601e-21,-2.85702443
1.87950002e-06,4.4103686e-22,2.00004601
1.88000001e-06,1.5486574e-20,0.437695295
1.88050001e-06,2.95580633e-21,2.03303003
1.881e-06,3.38909318e-23,0.965333581
1.8815e-06,9.754592e-22,-0.345772922
1.88199999e-06,2.69589388e-24,2.04698586
1.88249999e-06,8.84346049e-24,-1.3219583
1.88299998e-06,4.02635272e-25,1.24277985
1.88349998e-06,6.00952167e-25,1.70223606
1.88399997e-06,2.13410171e-26,-1.00040567
1.88449997e-06,3.73805832e-25,3.07648373
1.88499996e-06,1.84184519e-27,-0.271069616
1.88549996e-06,5.84405839e-27,-1.31499267
1.88599995e-06,5.78963009e-29,1.42953265
1.88649994e-06,2.55884384e-31,0.911038697
1.88700005e-06,1.18315269e-28,-2.04262781
1.88750005e-06,3.85747668e-30,-2.30009484
1.88800004e-06,8.13796267e-32,-0.869910538
1.88900003e-06,3.82817368e-32,2.13522363
1.88950003e-06,1.74820273e-33,2.21879601
1.89549996e-06,9.86405119e-30,0.551115394
1.89599996e-06,4.34411651e-28,1.34581828
1.89649995e-06,7.21781608e-29,-1.59315813
1.89699995e-06,1.53259739e-28,-0.0728463456
1.89750006e-06,2.31084245e-28,0.462600172
1.89800005e-06,1.58668434e-30,-0.453489572
1.89850005e-06,1.52254401e-30,0.130422488
1.89900004e-06,8.7333992e-33,-0.64720571
1.89950003e-06,4.34852929e-31,0.07604561
1.90000003e-06,1.37619032e-32,-0.728510439
1.90100002e-06,5.77716064e-38,0.865305781
2.01250009e-06,2.63876265e-25,-0.152512163
2.01300008e-06,2.49066304e-24,-2.39039302
