Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79676999e-06,3.21786766e-14,-0.756479919
1.79931499e-06,3.93497653e-13,-1.39108431
1.80185998e-06,1.38417307e-15,3.00422096
1.80440497e-06,8.18989635e-15,-0.570993066
1.80694997e-06,7.47373422e-15,-2.49702001
1.80949496e-06,4.15473726e-15,-2.98659182
1.81203995e-06,2.4571403e-15,2.25015283
1.81458495e-06,4.373873e-16,-2.60302854
1.81713006e-06,2.17438948e-15,1.24046099
1.81967505e-06,5.34264179e-16,1.16896725
1.82222004e-06,9.8523281e-15,2.84824705
1.82476504e-06,1.3212344e-18,-0.280121386
1.82731003e-06,1.59386563e-19,1.58110118
1.82985502e-06,3.14098547e-19,1.18338728
1.83240002e-06,4.45376434e-20,1.0472697
1.83494501e-06,2.78864034e-23,3.01837921
1.83749e-06,4.28299702e-21,0.18857789
1.840035e-06,1.00297886e-26,0.185959861
1.84257999e-06,5.03142939e-29,2.53721786
1.84512498e-06,6.73496739e-29,-1.29815006
1.84766998e-06,2.40589004e-29,-2.02378583
1.85021497e-06,1.24172648e-33,-3.04889274
1.85275997e-06,1.01221658e-36,-1.97409213
1.94947006e-06,1.75599775e-23,-1.12126553
1.95201505e-06,1.97415321e-24,0.6090554
1.95456005e-06,7.76106319e-26,-1.52992284
1.95710504e-06,7.5411682e-23,-0.45714432
1.95965004e-06,5.30300266e-24,-0.765183985
1.96219503e-06,1.34269116e-24,2.81723928
1.96474002e-06,2.42571841e-23,1.59447467
1.96728502e-06,4.92879258e-25,3.07880306
1.96983001e-06,1.68649547e-23,1.48109734
1.972375e-06,6.75737265e-25,-0.680769861
1.97492e-06,1.10389152e-25,0.751822591
1.97746499e-06,6.76302397e-29,-0.0944843665
1.98000998e-06,5.94586613e-32,-1.39924836
1.98255498e-06,6.27257478e-30,-0.868346095
1.98509997e-06,1.97633157e-30,2.68314052
1.98764496e-06,6.79990766e-35,-0.139898732
1.99018996e-06,5.87529138e-36,0.875269234
2.09962491e-06,3.44929335e-28,1.882532
2.1021699e-06,4.2209372e-32,-1.24433517
2.10471489e-06,1.42996219e-31,0.5477947
2.10725989e-06,1.01265707e-30,-2.21077275
2.10980511e-06,9.53910939e-31,-1.68050051
2.1123501e-06,2.29350656e-31,1.67891371
2.1148951e-06,2.99456264e-30,1.46421421
2.11744009e-06,5.42866559e-36,-1.31234956
2.11998508e-06,1.50968058e-31,0.100911394
2.12253008e-06,1.93234579e-32,-0.352153808
2.12507507e-06,5.48631756e-33,1.2020992
2.12762006e-06,7.42688186e-43,-1.45972335
2.13016506e-06,0,0.727523804
3.36449011e-06,1.293947e-20,-1.9817574
3.36703511e-06,2.47631989e-23,0.755516827
3.3695801e-06,3.09526794e-28,-0.28560099
3.37212509e-06,1.15078012e-27,-2.46398473
3.37467009e-06,1.86361898e-27,-2.64165568
3.37721508e-06,2.07985123e-28,-2.91773796
3.37976007e-06,5.86974577e-29,-1.37771344
3.38230507e-06,3.5815483e-34,-2.92424297
3.38485006e-06,6.27281842e-33,-2.52272224
3.51718995e-06,4.75306491e-27,-3.13661122
3.51973495e-06,4.86671853e-37,-0.992598653
3.52227994e-06,8.05317921e-35,-0.0331077725
4.90421507e-06,1.12220229e-29,-2.39948821
4.90675984e-06,5.84871564e-32,1.04559159
4.90930506e-06,1.00271622e-32,1.83773839
4.91184983e-06,5.56071599e-31,-1.34406841
4.91439505e-06,3.82873525e-34,-2.01040745
4.91693982e-06,1.19620994e-32,-2.28002739
4.91948504e-06,1.34023891e-35,1.67173719
4.9220298e-06,5.36776914e-34,0.881147385
4.92457502e-06,2.84842235e-32,-2.93941927
4.92711979e-06,1.67286059e-34,-0.693218291
4.92966501e-06,7.50563044e-36,2.48066187
4.93220978e-06,1.25220591e-39,3.04349923
4.934755e-06,2.66246708e-44,0.339638919
