Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.90620494e-06,1.00811734e-13,-1.29295993
1.90874994e-06,2.80266316e-13,-1.02295721
1.91129493e-06,6.72376904e-18,2.46891975
1.91383992e-06,4.62692523e-19,2.10271955
1.91638492e-06,6.94393503e-20,2.18293953
1.91892991e-06,6.40807256e-19,-2.01532793
1.9214749e-06,2.65724369e-25,-2.97565699
1.9240199e-06,7.24363161e-20,-2.43156242
1.92656489e-06,4.61820126e-22,2.86739731
1.92911011e-06,6.43862709e-24,0.880263209
1.93165511e-06,6.87236864e-29,-2.05255032
1.9342001e-06,5.34321662e-31,0.186892867
1.93929009e-06,1.10648084e-27,-0.8049137
1.94183508e-06,2.16722258e-27,-0.476426959
1.94438007e-06,4.50826857e-32,1.57379436
2.05890501e-06,4.05697721e-23,-0.824999809
2.06145e-06,3.41244307e-24,2.2368722
2.063995e-06,4.227885e-27,-0.813379049
2.06653999e-06,3.19580013e-30,-0.496808201
2.06908499e-06,3.24858825e-32,0.754301548
2.07417497e-06,1.42226628e-28,-0.0692387819
2.07671997e-06,1.41254491e-28,2.7801156
2.20906009e-06,3.68109987e-30,-0.71055907
2.21160508e-06,6.40913525e-30,1.8853302
2.21415007e-06,2.17554984e-34,-3.00099778
3.36703511e-06,5.09172259e-23,1.40074301
3.3695801e-06,1.49015194e-23,-1.7286073
3.37212509e-06,1.35876669e-27,-0.725947797
3.37467009e-06,2.89367796e-28,-2.78474331
3.37721508e-06,9.2824153e-33,0.0467008874
3.37976007e-06,7.89908327e-34,-0.556086659
3.38485006e-06,7.76451127e-28,-2.58989096
3.38739505e-06,2.71308299e-32,1.89996183
3.51973495e-06,3.00614048e-28,1.05871999
3.52227994e-06,3.25285437e-34,-0.448392928
4.82786481e-06,2.52656101e-31,0.0466799885
4.83041003e-06,1.65804278e-31,1.84290624
4.8329548e-06,1.64955811e-39,-1.93209755
4.83550002e-06,1.63550353e-37,1.60148561
