Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.87821001e-06,8.33922842e-14,2.99927354
1.88075501e-06,4.41530527e-14,0.367104858
1.8833e-06,2.65958965e-15,-1.90974319
1.88584499e-06,8.74336773e-18,0.889482975
1.88838999e-06,7.03427123e-21,-1.34184039
1.89093498e-06,8.31278776e-20,1.43471026
1.89347998e-06,1.11489156e-22,1.19196677
1.89602497e-06,1.79418738e-20,-2.79390621
1.89856996e-06,1.3503359e-21,-1.75738358
1.90111496e-06,8.3017576e-24,-0.0527587086
1.90365995e-06,1.68686619e-28,0.307304204
1.90620494e-06,1.13259457e-31,-0.996658444
1.91383992e-06,3.13844055e-27,-0.655418873
1.91638492e-06,3.05683018e-30,-1.32160282
1.91892991e-06,8.00444804e-39,3.05163193
2.03091008e-06,1.5154892e-23,1.23196697
2.03345508e-06,8.2012015e-24,0.851236403
2.03600007e-06,5.12194844e-26,-1.15122783
2.03854506e-06,1.60088638e-29,-0.414946198
2.04109006e-06,1.17433002e-32,2.44398475
2.04618004e-06,2.44639897e-30,2.76032329
2.04872504e-06,1.41763382e-28,-1.60145795
2.05127003e-06,1.41993656e-34,-0.365176141
2.18106493e-06,4.78758537e-30,-1.41336071
2.18360992e-06,4.58052909e-30,0.701737821
2.18615492e-06,2.07563971e-34,1.94724166
3.36703511e-06,1.27885006e-22,1.18892372
3.3695801e-06,7.05805448e-24,-2.12866688
3.37212509e-06,3.11577624e-25,2.99918008
3.37467009e-06,2.42205311e-28,1.76299024
3.37721508e-06,1.37502056e-32,2.25493693
3.37976007e-06,2.13160082e-34,1.23654628
3.38485006e-06,5.34118151e-28,-2.78053617
3.38739505e-06,5.7968272e-31,-3.13439989
3.51973495e-06,2.67779614e-28,-2.61899185
3.52227994e-06,7.55875125e-35,2.26882958
4.85585997e-06,1.92851204e-31,0.394252896
4.85840519e-06,1.7960779e-31,1.9507724
4.86094996e-06,1.54146194e-39,-1.8600024
4.86349518e-06,1.53952389e-37,1.67685533
