Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
7.48229979e-07,2.82053095e-14,1.27074516
7.50774973e-07,1.57784078e-13,2.78231263
7.53320023e-07,8.24110474e-14,-1.0157733
7.55865017e-07,2.60498247e-13,-1.812482
7.5841001e-07,3.05897182e-15,-1.98998654
7.60955004e-07,7.88986881e-15,2.53936124
7.63499997e-07,3.11105778e-15,0.277607679
7.66044991e-07,8.33411844e-14,1.20705211
7.68589985e-07,6.88803669e-14,0.862939179
7.71134978e-07,5.9478823e-14,0.256110162
7.73679972e-07,1.66226788e-16,-0.289284736
7.76225022e-07,3.73459928e-18,2.6368618
7.78770016e-07,3.76539129e-19,-0.337089777
7.81315009e-07,1.17782002e-19,2.67189169
7.83860003e-07,7.40113633e-21,2.42796946
7.86404996e-07,1.35795349e-20,2.02126241
7.8894999e-07,5.5037761e-20,-2.00756788
7.91494983e-07,9.15003525e-22,-0.619539082
7.94039977e-07,5.1044734e-20,1.12038386
7.96585027e-07,1.1351971e-22,0.579235077
7.99130021e-07,3.75774783e-21,-2.94243789
8.01675014e-07,2.96472766e-23,3.04471374
8.04220008e-07,2.39014377e-26,1.74863076
8.06765001e-07,2.66592659e-25,0.61051482
8.09309995e-07,3.48561673e-26,1.60034072
8.11854989e-07,5.90611162e-26,-1.06788623
8.14399982e-07,1.93517999e-27,0.226475015
8.16944976e-07,5.92772926e-28,1.66741705
8.19490026e-07,5.91335424e-29,0.278699756
8.2203502e-07,6.93080865e-26,2.19479156
8.24580013e-07,7.61011597e-29,-0.620162308
8.27125007e-07,3.93864109e-29,-2.95058608
8.2967e-07,9.61606891e-30,-1.7969383
8.32214994e-07,3.79992278e-34,-0.404092371
8.34759987e-07,5.42001709e-37,-0.0774357542
8.37304981e-07,1.44628883e-38,-0.197973639
8.72935004e-07,7.48881245e-23,-3.02671313
8.75479998e-07,4.23341668e-23,-2.53391719
8.78024991e-07,1.60223551e-23,-0.0449329652
8.80569985e-07,4.86319546e-22,-1.85889423
8.83114978e-07,1.27131262e-23,1.16839588
8.85659972e-07,1.28366466e-21,1.60345709
8.88205022e-07,3.93401084e-23,2.76664758
8.90750016e-07,1.09376347e-22,2.70810795
8.9329501e-07,1.51776002e-23,1.33718741
8.95840003e-07,2.00324545e-21,2.78979778
8.98384997e-07,8.67964031e-25,1.09982538
9.0092999e-07,8.59983557e-26,0.424676269
9.03474984e-07,2.77789996e-29,0.502823412
9.06019977e-07,2.57792536e-28,-2.67823529
9.08565028e-07,1.26244539e-28,1.18325639
9.11110021e-07,6.91710138e-29,3.01274014
9.13655015e-07,6.56449671e-29,-0.0271662492
9.16200008e-07,5.00754846e-29,3.12100172
9.18745002e-07,1.009976e-30,0.470121592
9.21289995e-07,1.44789427e-29,-1.96009874
9.23834989e-07,4.77586571e-28,-0.787656784
9.26379983e-07,6.36776151e-31,-2.60366154
9.28924976e-07,7.8358132e-34,-2.92845893
9.31470026e-07,5.88373034e-35,1.53447378
9.97639972e-07,9.9557536e-29,-2.2375536
1.00018497e-06,4.29022261e-30,1.15843666
1.00272996e-06,1.25831301e-30,1.93487144
1.00527495e-06,5.26425792e-30,2.26554108
1.00781995e-06,6.02999277e-28,-1.44588578
1.01036505e-06,5.60714228e-30,0.3122136
1.01291005e-06,5.85278966e-31,-0.681224763
1.01545504e-06,8.65921944e-34,-2.00862384
1.01800003e-06,2.5549776e-30,-2.26706719
1.02054503e-06,4.29483995e-30,0.782639384
1.02309002e-06,4.76885269e-30,-1.29037356
1.02563502e-06,6.35599556e-40,0.634280682
1.02818001e-06,1.26873563e-40,-1.53614843
