Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.82059976e-07,1.21300268e-13,-0.218430907
6.84605027e-07,2.61192113e-14,-2.85889482
6.8715002e-07,1.64311856e-13,2.46518803
6.89695014e-07,2.37314129e-13,2.88186049
6.92240008e-07,3.67084645e-13,-2.28243446
6.94785001e-07,3.64333731e-15,2.08876157
6.97329995e-07,6.55018913e-14,1.9761523
6.99874988e-07,3.37879511e-14,1.61838984
7.02419982e-07,8.16646691e-14,-2.19548345
7.04964975e-07,5.95415034e-14,-3.03951669
7.07510026e-07,8.20991118e-17,-1.73721647
7.10055019e-07,5.32349206e-18,-0.513845742
7.12600013e-07,1.15935137e-17,-3.13123536
7.15145006e-07,3.57531294e-19,2.31544423
7.1769e-07,2.44583752e-20,1.4716028
7.20234993e-07,1.07904903e-19,0.459941745
7.22779987e-07,1.2827692e-19,0.739553332
7.25324981e-07,1.31874263e-20,-1.75272179
7.27869974e-07,1.73392437e-20,1.52348208
7.30415024e-07,2.44736692e-21,2.46820426
7.32960018e-07,3.29633801e-20,-0.762861133
7.35505012e-07,3.71383173e-21,1.57570636
7.38050005e-07,1.32753252e-23,2.81070042
7.40594999e-07,4.47424551e-25,2.15768075
7.43139992e-07,2.36374183e-24,2.83640504
7.45684986e-07,3.33406731e-26,2.73817897
7.48229979e-07,1.33689478e-25,1.2837826
7.50774973e-07,1.14884625e-26,-2.42729449
7.53320023e-07,9.80456191e-27,-2.11145782
7.55865017e-07,2.5172617e-27,0.579455197
7.5841001e-07,2.0300149e-28,-1.26919508
7.60955004e-07,8.94827882e-27,1.14066768
7.63499997e-07,1.93170268e-28,0.610696733
7.66044991e-07,4.33547534e-28,0.897553146
7.68589985e-07,8.259735e-30,1.56841934
7.71134978e-07,5.2163145e-34,3.10012603
7.73679972e-07,5.22683885e-34,2.99792147
7.76225022e-07,1.42379749e-37,-2.44612145
8.04220008e-07,5.30785552e-22,2.87098074
8.06765001e-07,2.52662909e-22,0.785532057
8.09309995e-07,8.96035321e-22,1.9228636
8.11854989e-07,5.73231671e-22,2.32295823
8.14399982e-07,4.5472679e-22,-1.8313638
8.16944976e-07,4.05763433e-21,-1.24500906
8.19490026e-07,1.42833541e-22,-0.115939356
8.2203502e-07,1.7874259e-22,0.70975548
8.24580013e-07,4.61717827e-23,2.50220895
8.27125007e-07,5.1610244e-22,0.267233104
8.2967e-07,1.47067474e-25,-1.75543773
8.32214994e-07,4.40702845e-27,0.241969258
8.34759987e-07,5.03659521e-28,-2.29115415
8.37304981e-07,2.06379533e-27,-0.312975645
8.39849974e-07,2.95609085e-28,2.74235153
8.42395025e-07,6.60502537e-28,0.91628027
8.44940018e-07,1.31672568e-28,-3.12161303
8.47485012e-07,7.05308648e-29,1.37168705
8.50030005e-07,2.6612295e-30,-3.0095489
8.52574999e-07,2.68808663e-29,-0.6443488
8.55119993e-07,5.15686821e-29,-2.79479837
8.57664986e-07,3.88417669e-29,3.10625315
8.6020998e-07,1.3167923e-31,-2.87740517
8.62754973e-07,1.28551706e-34,-0.25579524
8.65300024e-07,5.05767572e-39,-0.174729347
9.23834989e-07,1.07370378e-28,-1.03009522
9.26379983e-07,1.06668222e-32,2.43765163
9.28924976e-07,1.01247845e-29,-3.03530574
9.31470026e-07,3.59418178e-28,0.176725194
9.3401502e-07,1.2103553e-27,0.586498141
9.36560014e-07,2.17953474e-29,-2.53363538
9.39105007e-07,4.36696357e-32,2.09261918
9.41650001e-07,5.04197137e-30,2.7104466
9.44194994e-07,4.96037325e-30,2.85784912
9.46739988e-07,7.53482663e-31,0.400007188
9.49284981e-07,2.67790162e-32,0.176801696
9.51829975e-07,5.18309473e-40,2.27539158
