Time,Range,Angle,X,Y,Velocity
0,,,,,
1,293.74414515985,3.01,-37.734271154225326,15.069805246445,10.789412505668365
2,293.36265925704504,3.01,-37.349887393051745,15.025627345526509,10.789412505668365
3,292.98117335424,3.01,-36.96548928628556,14.981447795843856,10.789412505668365
4,292.59968745143505,3.01,-36.58107677620046,14.937266590762462,10.789412505668365
5,,,,,
6,292.59968745143505,3.05,-36.558012390056035,15.137329882444817,10.789412505668365
7,291.836715645825,3.05,-35.78920580690931,15.048425729498462,10.789412505668365
8,,,,,
9,,,,,
10,291.45522974302,3.07,-35.393242731990426,15.103594177608699,10.789412505668365
11,290.69225793741003,3.07,-34.62437959179658,15.014411500655832,10.789412505668365
12,290.69225793741003,3.06,-34.63013735850308,14.964734672516563,10.789412505668365
13,290.310772034605,3.1,-34.22262400139164,15.118640749462841,10.789412505668365
14,289.9292861318,3.1,-33.83817891775459,15.07384382783281,10.789412505668365
15,289.5478002289951,3.09,-33.45947929886262,14.979572663509707,10.789412505668365
16,288.784828423385,3.11,-32.679000858214636,14.988779930840295,10.789412505668365
17,288.784828423385,3.12,-32.673238924536406,15.038116221054203,10.789412505668365
18,288.40334252058005,3.13,-32.28298694811974,15.042446287929081,10.789412505668365
19,288.02185661777503,3.14,-31.892726965621307,15.046639366747158,10.789412505668365
20,287.64037071497006,3.14,-31.508223098339954,15.001563494184055,10.789412505668365
