Time,Range,Angle,X,Y,Velocity
0,,,,,
1,293.74414515985,3.02,-37.7284950019656,15.120023846532781,10.789412505668365
2,293.36265925704504,3.0,-37.35564707578061,14.975474826369627,10.789412505668365
3,292.98117335424,3.02,-36.95972856701928,15.03153221952983,10.789412505668365
4,292.59968745143505,3.04,-36.563791580616225,15.087315569846567,10.789412505668365
5,,,,,
6,292.59968745143505,3.05,-36.558012390056035,15.137329882444817,10.789412505668365
7,291.836715645825,3.05,-35.78920580690931,15.048425729498462,10.789412505668365
8,,,,,
9,,,,,
10,291.45522974302,3.07,-35.393242731990426,15.103594177608699,10.789412505668365
11,290.69225793741003,3.07,-34.62437959179658,15.014411500655832,10.789412505668365
12,290.69225793741003,3.09,-34.61283804809602,15.1137621383917,10.789412505668365
13,290.310772034605,3.1,-34.22262400139164,15.118640749462841,10.789412505668365
14,289.9292861318,3.08,-33.8497065745313,14.97476359957151,10.789412505668365
15,289.5478002289951,3.11,-33.44794998717998,15.078516676464957,10.789412505668365
16,288.784828423385,3.1,-32.68475418099814,14.939442635730686,10.789412505668365
17,288.784828423385,3.11,-32.679000858214636,14.988779930840295,10.789412505668365
18,288.40334252058005,3.12,-32.28874964348108,14.993178109467891,10.789412505668365
19,288.02185661777503,3.13,-31.898490398756962,14.997439301438078,10.789412505668365
20,287.64037071497006,3.14,-31.508223098339954,15.001563494184055,10.789412505668365
