Time,Range,Angle,X,Y,Velocity
0,,,,,
1,293.74414515985,3.02,-37.7284950019656,15.120023846532781,10.789412505668365
2,293.36265925704504,3.02,-37.34411895714476,15.07577885866526,10.789412505668365
3,292.98117335424,3.05,-36.94239396216477,15.181779447297188,10.789412505668365
4,292.59968745143505,3.01,-36.58107677620046,14.937266590762462,10.789412505668365
5,,,,,
6,292.59968745143505,3.02,-36.57532377386411,14.987283922481822,10.789412505668365
7,291.836715645825,3.04,-35.794969492477264,14.998545600315488,10.789412505668365
8,,,,,
9,,,,,
10,291.45522974302,3.07,-35.393242731990426,15.103594177608699,10.789412505668365
11,290.69225793741003,3.09,-34.61283804809602,15.1137621383917,10.789412505668365
12,290.69225793741003,3.08,-34.6186131549357,15.064087323118613,10.789412505668365
13,290.310772034605,3.1,-34.22262400139164,15.118640749462841,10.789412505668365
14,289.9292861318,3.1,-33.83817891775459,15.07384382783281,10.789412505668365
15,289.5478002289951,3.12,-33.44217237977335,15.127987172252226,10.789412505668365
16,288.784828423385,3.11,-32.679000858214636,14.988779930840295,10.789412505668365
17,288.784828423385,3.12,-32.673238924536406,15.038116221054203,10.789412505668365
18,288.40334252058005,3.13,-32.28298694811974,15.042446287929081,10.789412505668365
19,288.02185661777503,3.14,-31.892726965621307,15.046639366747158,10.789412505668365
20,287.64037071497006,3.14,-31.508223098339954,15.001563494184055,10.789412505668365
