Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79350002e-06,8.78337008e-13,-0.432856649
1.79949996e-06,3.09568066e-10,-1.75493681
1.79999995e-06,2.938622e-12,-0.304212749
1.89150001e-06,9.36075592e-16,-1.61211252
1.892e-06,7.25379873e-15,2.19902658
1.89249999e-06,1.94200197e-15,-0.395623952
1.89299999e-06,1.97489776e-15,-2.73466825
1.89349998e-06,1.05300284e-16,-1.51825011
1.89399998e-06,1.77126225e-15,1.91351187
1.89449997e-06,1.26931381e-15,-0.482026905
1.89499997e-06,2.10866142e-15,-0.740329087
1.89549996e-06,8.95898701e-15,2.25265479
1.89599996e-06,4.24288398e-13,-2.65003037
1.89649995e-06,2.0300447e-13,0.899206161
1.89699995e-06,1.1345266e-14,-1.78678024
1.89750006e-06,3.69332597e-16,1.33317304
1.89800005e-06,1.61762994e-17,0.93070364
1.89850005e-06,7.21586789e-18,-0.902883232
1.89900004e-06,5.10084002e-17,-3.13896489
1.89950003e-06,8.65897318e-20,-0.611180723
1.90000003e-06,2.51181731e-17,-0.639866531
1.90050002e-06,3.33084986e-17,2.45592928
1.90100002e-06,6.08160888e-18,2.55971503
1.90150001e-06,2.30602781e-19,0.977086186
1.90200001e-06,6.59549889e-25,1.02184296
1.9025e-06,9.03864827e-28,3.11232281
1.903e-06,1.52696349e-30,1.8963213
1.91200002e-06,6.33703269e-21,0.852388203
1.91250001e-06,3.27589695e-20,2.86117244
1.91300001e-06,3.68923199e-20,-1.42587912
1.9135e-06,9.1054198e-22,1.60374308
1.91399999e-06,2.32934949e-21,-0.674863756
1.91449999e-06,4.5298448e-22,2.26557159
1.91499998e-06,5.41991517e-22,-1.65098047
1.91549998e-06,3.46942364e-22,1.93555915
1.91599997e-06,2.10899612e-23,2.77601981
1.91649997e-06,6.92329877e-22,3.12078762
1.91699996e-06,8.44488196e-22,0.34885928
1.91749996e-06,3.18371564e-22,-1.83562601
1.91799995e-06,1.00133973e-25,1.68333125
1.91849995e-06,1.94847252e-31,1.78324783
1.93200003e-06,1.48002123e-26,-1.79864228
1.93250003e-06,2.98788802e-26,1.22127211
1.93300002e-06,8.43193931e-27,-1.25204098
1.93350002e-06,4.16033416e-28,1.17888415
1.93400001e-06,6.2570638e-31,1.64165521
1.93450001e-06,4.44492714e-39,2.75076842
1.97500003e-06,6.77613498e-20,-0.687272489
1.97550003e-06,1.56800696e-20,-2.81591082
1.97600002e-06,3.21621845e-20,1.83616376
1.97650002e-06,4.6887586e-20,0.774980664
1.97700001e-06,8.82782094e-21,-3.02111149
1.97750001e-06,9.17060959e-20,-0.403960437
1.978e-06,7.34814394e-20,-2.8812809
1.97849999e-06,6.72833751e-20,0.930688441
1.97899999e-06,7.296226e-17,-3.02273989
1.97949998e-06,6.82623587e-17,-1.18771493
1.97999998e-06,3.00631297e-20,2.87986779
1.98049997e-06,5.28668293e-19,-1.0141058
1.98099997e-06,9.37543955e-20,-3.09569168
1.98149996e-06,1.49712093e-22,-3.08506823
1.98199996e-06,2.41130166e-22,-0.459923863
1.98249995e-06,2.53714438e-23,0.82569772
1.98299995e-06,5.34120831e-22,-1.88163424
1.98349994e-06,4.36249673e-22,1.47437358
1.98399994e-06,1.20493427e-21,-1.33715987
1.98449993e-06,4.37797884e-24,2.14644718
1.98499993e-06,5.18074048e-28,0.82715565
1.98549992e-06,6.14788284e-33,-0.926114738
1.99550004e-06,1.82909394e-25,-1.365116
1.99600004e-06,3.22006027e-26,1.38943088
1.99650003e-06,2.54854673e-26,2.27922535
