Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.83376403e-06,7.33612444e-13,-0.865111172
1.84187797e-06,2.14250902e-14,-2.67170429
1.84999203e-06,3.1083402e-14,1.22598207
1.85810597e-06,1.18812752e-14,-2.22721696
1.86622003e-06,5.64859431e-18,-2.22096038
1.87433398e-06,3.79373856e-18,-0.784243345
1.88244803e-06,7.13086395e-28,1.40737176
1.89056198e-06,5.76826539e-32,2.5291791
1.98793009e-06,2.32388925e-23,-1.17090416
1.99604392e-06,2.65284267e-23,-0.599514246
2.00415798e-06,9.2674259e-24,-2.71432328
2.01227203e-06,5.088085e-23,-2.46783566
2.02038609e-06,3.94895083e-29,-0.0636874363
2.02849992e-06,2.91548013e-31,2.07752895
2.14209604e-06,3.02634998e-28,2.3313024
2.15021009e-06,8.46635418e-31,0.666954935
2.15832392e-06,1.33742105e-31,-0.849023044
2.16643798e-06,4.03567157e-33,0.0702030361
3.36731e-06,2.09020851e-20,2.1735301
3.37542406e-06,4.73582953e-29,-0.361528993
3.38353789e-06,1.83546333e-30,-2.93003225
3.51336189e-06,3.41967119e-27,-1.31668139
3.52147595e-06,9.33892609e-35,2.76639748
4.86840008e-06,8.96107367e-30,2.40129805
4.87651414e-06,5.80309917e-31,-2.84515238
4.8846282e-06,3.04132333e-32,2.04139781
4.8927418e-06,1.1218998e-35,1.5643512
