Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.87433398e-06,2.5526522e-14,2.63337684
1.88244803e-06,2.0401753e-17,-0.567087173
1.89056198e-06,3.05690799e-20,2.05083132
1.89867603e-06,5.90931681e-24,-1.74347293
1.90678998e-06,2.5079922e-27,2.93868375
1.91490403e-06,1.44114441e-30,2.48234677
2.02849992e-06,3.26728422e-23,0.841901124
2.03661398e-06,1.65309263e-30,-0.655377865
2.04472803e-06,1.60706504e-28,-2.62469697
2.17455204e-06,5.73403662e-30,0.438612998
2.18266609e-06,3.04047315e-32,-1.88580561
3.36731e-06,7.03833817e-23,-1.07330894
3.37542406e-06,2.12289788e-26,-1.64875269
3.38353789e-06,5.20372212e-28,0.0407901667
3.39165194e-06,1.35729384e-36,0.472481996
3.52147595e-06,2.60929443e-28,1.96711361
4.86028603e-06,3.75575077e-31,-2.98315024
4.86840008e-06,1.25815291e-37,-2.46265793
