Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.91549998e-06,3.50298471e-14,0.682531178
1.91599997e-06,1.8744812e-14,0.772417724
1.91649997e-06,6.21230335e-13,1.44211614
1.91699996e-06,4.71198872e-14,1.71765292
1.91749996e-06,1.19884146e-16,2.1071105
1.91799995e-06,2.2383552e-17,-1.52885151
1.91849995e-06,4.45616225e-17,1.55962145
1.91899994e-06,8.46102799e-17,-1.52215111
1.91949994e-06,2.59857267e-16,2.45663905
1.91999993e-06,1.29465518e-16,-1.17367542
1.92049993e-06,2.51953143e-17,-0.994338632
1.92099992e-06,2.18807503e-17,-2.96440649
1.92149992e-06,2.19570523e-18,3.13062239
1.92199991e-06,1.81634734e-17,1.44785166
1.92249991e-06,9.68098192e-18,0.89681989
1.9229999e-06,7.95363853e-15,-1.18665779
1.92349989e-06,2.50209479e-17,1.78046465
1.92399989e-06,2.64118141e-17,2.13050389
1.92450011e-06,6.75404961e-16,-2.97757053
1.92500011e-06,3.73633711e-17,2.89406681
1.9255001e-06,1.39997171e-15,-2.02775455
1.9260001e-06,1.91373079e-16,2.87549829
1.92650009e-06,8.87996466e-16,1.79084778
1.92700008e-06,3.4878047e-15,1.41987443
1.92750008e-06,2.42152024e-15,1.90950739
1.92800007e-06,1.03797493e-15,0.472695261
1.92850007e-06,5.85679806e-17,2.99226427
1.92900006e-06,1.0393612e-15,-0.900555432
1.92950006e-06,2.63214721e-16,-3.05283284
1.93000005e-06,2.95986465e-17,-2.94025874
1.93050005e-06,1.020595e-14,-2.35789728
1.93100004e-06,4.05687754e-16,0.0209748987
1.93150004e-06,1.917296e-16,-0.768630683
1.93200003e-06,1.78730347e-15,2.28217483
1.93250003e-06,1.08752984e-17,-1.45383108
1.93300002e-06,6.05493313e-19,-0.705002606
1.93350002e-06,5.08646904e-19,0.045209188
1.93400001e-06,8.4141515e-18,2.40866542
1.93450001e-06,4.53588658e-17,-2.57100272
1.935e-06,1.01238556e-16,-2.9064219
1.93549999e-06,1.32314646e-16,3.13193774
1.93599999e-06,8.6603269e-16,1.71373785
1.93649998e-06,1.16360789e-18,-1.2780813
1.93699998e-06,1.58242759e-15,1.48373878
1.93749997e-06,1.98956266e-15,2.40558743
1.93799997e-06,1.30313769e-16,0.155400634
1.93849996e-06,2.48658433e-16,0.593702257
1.93899996e-06,1.00667144e-17,2.9814074
1.93949995e-06,4.57729326e-18,0.360906452
1.93999995e-06,3.65030371e-17,-2.01211095
1.94049994e-06,1.22052933e-14,0.362696528
1.94099994e-06,1.47887668e-17,2.40377331
1.94149993e-06,1.50110999e-18,0.70362097
1.94199993e-06,3.67306682e-19,-0.288481325
1.94249992e-06,1.74424361e-21,0.824883461
1.94299992e-06,1.76604831e-19,-0.042980358
1.94349991e-06,5.9348036e-21,-1.50525534
1.94399991e-06,8.78537026e-20,1.0001502
1.9444999e-06,4.86025672e-20,1.61122537
1.94499989e-06,1.53415422e-22,0.756976187
1.94549989e-06,4.38694067e-21,2.03939438
1.94600011e-06,7.60054785e-22,-0.447014272
1.94650011e-06,1.01477815e-20,-0.87251246
1.9470001e-06,2.29850667e-19,3.02195954
1.9475001e-06,5.59926247e-20,0.68107003
1.94800009e-06,1.61522395e-20,2.03330445
1.94850008e-06,1.70548863e-22,-1.98559368
1.94900008e-06,5.45462859e-22,-1.86961591
1.94950007e-06,1.02967072e-23,1.24070168
1.95000007e-06,1.7871324e-21,2.64870167
1.95050006e-06,1.42406591e-24,0.286504894
