Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.82450003e-06,2.97171616e-14,-0.343563586
1.82500003e-06,4.63025377e-14,1.38905811
1.82550002e-06,3.70062515e-13,0.736715198
1.82600002e-06,5.70621109e-15,0.779174984
1.82650001e-06,1.12843169e-17,-2.46467137
1.82700001e-06,5.37711126e-16,-1.31131756
1.8275e-06,1.19825723e-17,1.17817402
1.82799999e-06,1.03991644e-16,-1.43153846
1.82849999e-06,1.42199679e-16,-2.93415999
1.82899998e-06,6.47804445e-17,2.86386442
1.82949998e-06,2.69332204e-16,2.08996892
1.82999997e-06,8.98701626e-17,1.36701477
1.83049997e-06,8.93138837e-18,-2.93273711
1.83099996e-06,5.07883602e-17,2.88705587
1.83149996e-06,3.02154685e-17,0.855826497
1.83199995e-06,8.76627347e-15,-0.625380695
1.83249995e-06,8.86504269e-18,1.75386
1.83300006e-06,2.37157473e-16,2.48850012
1.83350005e-06,1.31261999e-17,1.39984739
1.83400005e-06,1.94733894e-16,0.884220362
1.83450004e-06,1.46955187e-16,-1.73059499
1.83500003e-06,1.9989339e-17,-2.55086708
1.83550003e-06,9.87601982e-16,-0.297332078
1.83600002e-06,2.24898492e-15,0.25270173
1.83650002e-06,1.82815714e-15,1.65643692
1.83700001e-06,3.49532249e-16,-0.156261533
1.83750001e-06,3.31227072e-17,-1.10547483
1.838e-06,5.58001758e-15,-2.83880997
1.8385e-06,2.92433122e-16,3.08911085
1.83899999e-06,7.5530047e-17,1.27391148
1.83949999e-06,1.27982155e-14,-2.97375345
1.83999998e-06,5.44048468e-16,-0.247449636
1.84049998e-06,5.47787159e-17,1.82203734
1.84099997e-06,2.12859994e-15,-2.41800976
1.84149997e-06,8.93232722e-18,-0.166461647
1.84199996e-06,1.06507817e-18,-1.82287049
1.84249996e-06,1.51497292e-18,-1.20144939
1.84299995e-06,3.0202399e-18,3.06519461
1.84349994e-06,2.76011956e-17,1.71529746
1.84400005e-06,8.5077134e-17,2.6703949
1.84450005e-06,1.16960983e-16,-1.48452652
1.84500004e-06,1.51409482e-16,2.47939277
1.84550004e-06,1.22304806e-19,3.13218737
1.84600003e-06,1.42628702e-15,2.54743981
1.84650003e-06,2.50604925e-15,-0.0944417641
1.84700002e-06,1.9988568e-16,-1.372877
1.84750002e-06,3.16350368e-16,-0.903849304
1.84800001e-06,8.80955095e-17,-1.08123577
1.84850001e-06,1.69410963e-18,1.78861892
1.849e-06,1.54262153e-17,1.35468328
1.84949999e-06,8.1924637e-15,0.689689577
1.84999999e-06,2.65051188e-18,-1.99979997
1.85049998e-06,3.12431287e-18,-1.47994685
1.85099998e-06,1.14392474e-19,3.02085495
1.85149997e-06,1.76033768e-21,-2.17440248
1.85199997e-06,7.27122713e-20,-2.13364863
1.85249996e-06,1.07053424e-20,1.29229057
1.85299996e-06,1.20273819e-19,1.28080964
1.85349995e-06,4.08762997e-20,2.41960263
1.85399995e-06,5.85349756e-21,-1.02992308
1.85450006e-06,2.68971186e-20,-0.621619701
1.85500005e-06,7.25225836e-21,-2.59374952
1.85550005e-06,1.85743927e-22,0.496942818
1.85600004e-06,4.1540452e-19,-2.50403619
1.85650003e-06,2.52211085e-20,1.4980576
1.85700003e-06,1.95814007e-21,0.243627101
1.85750002e-06,1.33479841e-20,-2.20338988
1.85800002e-06,3.73403031e-22,2.03554702
1.85850001e-06,3.57695737e-22,-2.6276691
1.85900001e-06,3.09911769e-22,-1.36713135
