Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.95799998e-06,3.70967668e-14,-0.197289377
1.95849998e-06,1.15481719e-14,1.73812115
1.95899997e-06,7.94423121e-13,3.06456661
1.95949997e-06,2.54580733e-14,-3.11738753
1.95999996e-06,5.50540764e-16,0.785275638
1.96049996e-06,3.84529347e-16,2.48154354
1.96099995e-06,1.23728379e-16,-0.813011408
1.96149995e-06,1.93269797e-16,1.35770106
1.96199994e-06,1.90911267e-17,1.17369592
1.96249994e-06,2.50898862e-16,-1.38511276
1.96299993e-06,6.46329351e-17,-1.9607482
1.96349993e-06,1.0885192e-16,-2.6999104
1.96399992e-06,4.26837521e-18,-0.76205045
1.96449992e-06,1.8114152e-17,-2.00185466
1.96499991e-06,4.91433379e-18,0.274101704
1.96549991e-06,7.64612576e-15,-2.77247882
1.9659999e-06,6.33634643e-17,0.459679544
1.96649989e-06,4.5548889e-17,-3.00858855
1.96699989e-06,1.94334621e-15,-2.20847297
1.96750011e-06,1.30497538e-15,-1.55429828
1.96800011e-06,2.81829302e-16,-2.94558454
1.9685001e-06,1.07421996e-16,2.90187597
1.9690001e-06,1.68300184e-15,-1.54871607
1.96950009e-06,1.8168817e-16,-1.58497393
1.97000008e-06,6.36019422e-15,1.55780506
1.97050008e-06,9.72705426e-16,2.44443011
1.97100007e-06,1.66802542e-17,-1.07045329
1.97150007e-06,1.19730886e-16,-2.01645303
1.97200006e-06,1.34569792e-16,-1.22106957
1.97250006e-06,2.1259407e-17,-0.192678839
1.97300005e-06,5.58146558e-15,-2.5874815
1.97350005e-06,2.2485236e-16,0.181407511
1.97400004e-06,7.80087897e-17,1.94051754
1.97450004e-06,1.569335e-15,0.34125939
1.97500003e-06,4.95009859e-17,1.86442256
1.97550003e-06,2.62299613e-18,1.02812457
1.97600002e-06,2.37209137e-18,0.0188563168
1.97650002e-06,3.409704e-17,1.01584923
1.97700001e-06,2.98852977e-17,0.549234986
1.97750001e-06,1.10077662e-16,-2.78285098
1.978e-06,4.91512085e-18,0.973484695
1.97849999e-06,3.52857705e-15,1.72506809
1.97899999e-06,3.69911994e-17,-1.24086738
1.97949998e-06,1.18753638e-15,-2.73489904
1.97999998e-06,4.10445908e-15,-0.313612819
1.98049997e-06,5.51644037e-17,-1.98761749
1.98099997e-06,2.94200615e-16,-2.977916
1.98149996e-06,4.07484721e-17,1.71818519
1.98199996e-06,1.15108826e-19,0.358391851
1.98249995e-06,4.56582688e-18,0.441870838
1.98299995e-06,5.06349943e-15,2.4055748
1.98349994e-06,2.73844842e-17,0.317225426
1.98399994e-06,4.08769394e-20,2.21914387
1.98449993e-06,6.29999043e-20,1.33506477
1.98499993e-06,4.59968417e-20,2.27713156
1.98549992e-06,8.66079362e-20,1.87426925
1.98599992e-06,2.5202927e-21,-3.01613641
1.98649991e-06,8.45281069e-20,-0.496724963
1.98699991e-06,4.51686594e-20,-0.0141560053
1.9874999e-06,2.98295117e-22,-2.71789312
1.98799989e-06,5.53731504e-20,0.72423619
1.98849989e-06,5.46290594e-22,-0.45105359
1.98900011e-06,1.26253651e-20,1.19295394
1.98950011e-06,1.64443428e-19,2.05718589
1.9900001e-06,6.33364311e-20,-0.11853008
1.9905001e-06,1.19240129e-20,-3.03049541
1.99100009e-06,1.36105422e-23,1.07516921
1.99150008e-06,1.31624749e-22,2.59409118
1.99200008e-06,1.84480329e-24,-2.99553752
1.99250007e-06,6.61165151e-24,-1.37957466
