Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.90000003e-06,2.32781019e-14,0.202432752
1.90050002e-06,6.47804347e-13,-0.155538902
1.90100002e-06,1.35895621e-13,0.463703573
1.90150001e-06,1.8945624e-15,-1.69172776
1.90200001e-06,4.61226327e-16,0.920839846
1.9025e-06,6.38294489e-16,-2.1000793
1.903e-06,3.39520743e-16,0.95062083
1.90349999e-06,4.62503316e-17,-3.12701654
1.90399999e-06,4.74529819e-18,1.79736352
1.90449998e-06,6.83031288e-17,-2.30899644
1.90499998e-06,7.84902502e-18,0.640007675
1.90549997e-06,1.48630656e-18,-2.47427607
1.90599997e-06,1.81111708e-17,-1.99511278
1.90649996e-06,6.73183869e-17,2.11692643
1.90699996e-06,7.78999176e-15,-1.38567233
1.90750006e-06,6.38749862e-17,2.10990214
1.90800006e-06,8.6400934e-17,-3.01702547
1.90850005e-06,4.44767366e-16,-1.45719087
1.90900005e-06,4.8526822e-17,-2.65929866
1.90950004e-06,3.03514934e-16,-1.04873419
1.91000004e-06,1.10093139e-15,-3.10148239
1.91050003e-06,4.25200646e-17,2.67466259
1.91100003e-06,7.01214108e-16,-0.149751201
1.91150002e-06,7.17867538e-15,3.02074194
1.91200002e-06,6.35141898e-17,-2.18792987
1.91250001e-06,5.70625556e-16,0.494074464
1.91300001e-06,3.30133992e-15,-1.83081675
1.9135e-06,2.42540092e-17,0.181352675
1.91399999e-06,3.6112498e-16,1.58966017
1.91449999e-06,1.07523023e-14,-0.625758827
1.91499998e-06,7.95054559e-16,2.34582686
1.91549998e-06,4.07402069e-17,0.132338524
1.91599997e-06,6.48407956e-16,1.55977428
1.91649997e-06,5.26239484e-18,-2.43443298
1.91699996e-06,7.73158026e-18,-2.29792857
1.91749996e-06,1.54677708e-18,-0.694568276
1.91799995e-06,7.26808118e-18,-2.41227341
1.91849995e-06,3.68285591e-17,-2.26812911
1.91899994e-06,6.64058015e-17,-0.924340129
1.91949994e-06,1.55607562e-17,-2.04349732
1.91999993e-06,1.0799272e-15,-2.27037644
1.92049993e-06,3.2638254e-17,2.97179413
1.92099992e-06,1.15922865e-16,-2.57435012
1.92149992e-06,8.95470188e-15,2.14529419
1.92199991e-06,7.40624963e-17,1.41229951
1.92249991e-06,3.13295021e-17,0.491209418
1.9229999e-06,1.36436401e-16,0.834556818
1.92349989e-06,3.20133985e-17,-1.72806418
1.92399989e-06,1.25017861e-17,1.19615746
1.92450011e-06,1.13502661e-14,1.15386474
1.92500011e-06,3.08582312e-18,-1.37794924
1.9255001e-06,2.65112296e-18,0.388679951
1.9260001e-06,8.13442487e-19,1.15826178
1.92650009e-06,1.98271367e-19,-0.417899877
1.92700008e-06,3.41355363e-19,-1.44309759
1.92750008e-06,8.62875698e-22,2.31033635
1.92800007e-06,9.58422833e-21,-0.574951768
1.92850007e-06,8.14302768e-20,0.717052162
1.92900006e-06,3.82736437e-20,1.17624319
1.92950006e-06,1.67970777e-21,2.17501569
1.93000005e-06,3.76069168e-20,-1.10845113
1.93050005e-06,6.3417389e-21,1.43809927
1.93100004e-06,2.98073732e-19,-1.32850659
1.93150004e-06,3.10148753e-20,2.3186028
1.93200003e-06,1.6404538e-24,-0.598925889
1.93250003e-06,1.69790663e-20,-1.20350957
1.93300002e-06,3.83425464e-23,-0.387158304
1.93350002e-06,4.90097192e-22,1.01461518
1.93400001e-06,6.59230359e-23,-1.44674933
1.93450001e-06,8.86261321e-22,-2.98882675
