Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.54064991e-07,8.11064757e-13,-1.45858169
6.56609984e-07,1.2251658e-13,2.5563221
6.59154978e-07,2.75477395e-13,-1.21241498
6.61700028e-07,1.8615983e-13,-1.05612087
6.64245022e-07,1.34107216e-13,0.241455063
6.66790015e-07,8.82314377e-14,3.06880546
6.69335009e-07,3.62978744e-13,2.49188018
6.71880002e-07,1.35161617e-13,-1.22268367
6.74424996e-07,2.36492819e-13,-0.193317696
6.76969989e-07,2.73781033e-16,3.0349195
6.79514983e-07,2.73446803e-17,-0.302191347
6.82059976e-07,7.1093712e-17,1.49940574
6.84605027e-07,4.90900261e-17,-1.44611084
6.8715002e-07,2.43052935e-19,3.0414803
6.89695014e-07,1.11607719e-19,2.25379395
6.92240008e-07,9.00952118e-21,-1.76335204
6.94785001e-07,2.65980895e-20,2.3381052
6.97329995e-07,2.65306937e-20,-0.6626544
6.99874988e-07,5.64933727e-20,1.32390594
7.02419982e-07,1.26926685e-21,0.756992996
7.04964975e-07,3.98858284e-20,0.865503073
7.07510026e-07,1.65057702e-21,3.10974669
7.10055019e-07,1.71831891e-23,1.82912183
7.12600013e-07,2.92569133e-25,-2.1886065
7.15145006e-07,2.53411212e-25,-2.64696074
7.1769e-07,2.26623345e-25,-1.69075358
7.20234993e-07,3.14405167e-26,-0.555538833
7.22779987e-07,9.45296953e-26,-2.38430476
7.25324981e-07,2.59335904e-27,-1.86337781
7.27869974e-07,1.97569867e-27,-0.315975368
7.30415024e-07,8.30762496e-28,-1.1029973
7.32960018e-07,1.79698354e-27,2.31125069
7.35505012e-07,2.80586838e-29,0.272223115
7.38050005e-07,2.11348317e-27,-0.127765641
7.40594999e-07,4.310554e-27,-2.60916829
7.43139992e-07,6.81530325e-31,2.23252177
7.45684986e-07,1.33538641e-32,1.12629414
7.48229979e-07,2.0094385e-36,-1.24829686
7.71134978e-07,1.2817311e-22,-0.890942752
7.73679972e-07,7.36033427e-22,2.9446609
7.76225022e-07,1.05346353e-22,1.93318629
7.78770016e-07,1.86124948e-21,1.33391619
7.81315009e-07,2.15034117e-22,0.130238444
7.83860003e-07,8.26899046e-22,-1.71747506
7.86404996e-07,8.5935462e-24,0.972502649
7.8894999e-07,7.6224701e-23,-1.99973559
7.91494983e-07,1.25018313e-21,0.423496872
7.94039977e-07,4.41745497e-22,0.566227198
7.96585027e-07,6.27191027e-27,-0.901758909
7.99130021e-07,3.47261069e-26,-0.432881445
8.01675014e-07,7.72691219e-29,2.30691528
8.04220008e-07,9.75539465e-28,-2.8934195
8.06765001e-07,4.16761996e-27,-0.0383279361
8.09309995e-07,9.64469123e-28,2.40001059
8.11854989e-07,2.78771715e-28,-2.89659405
8.14399982e-07,3.84674534e-29,-0.27146551
8.16944976e-07,4.21090523e-28,1.28449309
8.19490026e-07,1.82626006e-29,-2.48849177
8.2203502e-07,1.9849597e-29,-0.483292162
8.24580013e-07,2.31650056e-29,-2.93142676
8.27125007e-07,3.12116062e-28,-1.03704631
8.2967e-07,1.30624374e-30,1.91396344
8.32214994e-07,2.1662205e-34,2.79755211
8.34759987e-07,1.03912279e-38,1.97037697
8.88205022e-07,2.68052422e-28,-2.78076553
8.90750016e-07,1.27223165e-28,1.46873331
8.9329501e-07,4.09283388e-31,0.90330559
8.95840003e-07,1.47641699e-29,1.35248303
8.98384997e-07,1.18835135e-27,-0.859950006
9.0092999e-07,2.86962388e-29,0.350190282
9.03474984e-07,3.22508141e-30,-2.61350322
9.06019977e-07,5.36422388e-32,-2.57438803
9.08565028e-07,4.11898863e-30,2.87755799
9.11110021e-07,5.57264021e-31,-2.75292635
9.13655015e-07,1.18332326e-29,2.24994946
9.16200008e-07,1.56129858e-33,-0.394628704
9.18745002e-07,9.73955682e-40,0.40955323
