Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.97492e-06,1.38272655e-15,-2.93126607
1.97746499e-06,3.49880904e-13,1.30486691
1.98000998e-06,1.16439332e-15,-1.90043795
1.98255498e-06,2.41901174e-18,2.08551431
1.98509997e-06,3.05352818e-20,0.99730885
1.98764496e-06,1.31886469e-20,0.874457955
1.99018996e-06,2.41243683e-24,-0.244924039
1.99273495e-06,2.01284418e-20,0.277091086
1.99527994e-06,1.17720918e-21,-2.63405395
1.99782494e-06,1.47685875e-24,-0.0450902991
2.00036993e-06,1.82442104e-28,1.64683568
2.00291493e-06,3.70348768e-30,-2.33003497
2.00800491e-06,3.28717569e-27,0.282753676
2.01054991e-06,2.10923731e-28,2.85828233
2.0130949e-06,7.02205342e-31,1.6424222
2.12762006e-06,4.26781047e-25,0.344316304
2.13016506e-06,4.1516888e-23,1.67841673
2.13271005e-06,9.22448977e-25,-2.4331193
2.13525504e-06,6.73074767e-27,2.92475939
2.13780004e-06,1.90748362e-31,-2.67899156
2.14034503e-06,2.46637266e-33,-3.07602692
2.14543502e-06,2.71032654e-28,-2.08188772
2.14798001e-06,1.17768183e-31,-1.92876685
2.2803199e-06,5.23052518e-30,0.9214589
2.2828649e-06,6.21222245e-30,-1.87789643
2.28540989e-06,2.36553935e-34,-0.797009468
3.36703511e-06,7.79419108e-24,-3.05083942
3.3695801e-06,2.16335519e-24,0.105782099
3.37212509e-06,1.05167708e-26,-1.11546004
3.37467009e-06,2.17622161e-31,-2.42083812
3.37721508e-06,1.78303924e-33,1.27268922
3.38230507e-06,1.24840609e-27,-2.390975
3.38485006e-06,1.97971154e-27,0.340244502
3.38739505e-06,9.93229679e-37,0.825957954
3.51973495e-06,3.49872282e-28,-0.267288625
3.52227994e-06,6.62514643e-35,-2.58676982
4.75660499e-06,7.59730086e-31,1.57719374
4.75915022e-06,3.18918612e-32,-1.92535138
4.76169498e-06,1.96820217e-39,-0.291839778
4.7642402e-06,1.91449836e-37,-3.05180407
