Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
7.71134978e-07,8.0555144e-14,2.70747113
7.73679972e-07,1.21657252e-12,-2.93352246
7.76225022e-07,1.95061185e-13,1.00726664
7.78770016e-07,7.42240538e-14,3.13534379
7.81315009e-07,1.84766103e-16,-0.666243136
7.83860003e-07,9.42348969e-18,2.09513235
7.86404996e-07,1.20488896e-18,-0.06223749
7.8894999e-07,6.07051825e-20,0.226147816
7.91494983e-07,2.28937217e-23,0.669870853
8.14399982e-07,1.64224665e-19,1.21883738
8.16944976e-07,1.46425685e-22,1.88176954
8.19490026e-07,5.28575019e-23,-0.929827392
8.2203502e-07,1.45483318e-25,0.849495947
8.24580013e-07,3.13260556e-27,1.0218339
8.52574999e-07,4.96266117e-27,-1.38499272
8.55119993e-07,9.87980335e-29,-1.40996397
8.57664986e-07,3.51399821e-29,-0.945042133
8.6020998e-07,5.06696546e-32,-1.73702443
8.98384997e-07,6.42113087e-22,1.60246253
9.0092999e-07,5.57857239e-22,-1.63432658
9.03474984e-07,1.45666211e-23,2.02439284
9.06019977e-07,5.21638612e-25,2.77097297
9.08565028e-07,3.82232034e-29,1.32249272
9.39105007e-07,2.47127843e-28,1.1103996
9.41650001e-07,6.71059294e-30,-2.60801816
1.02309002e-06,3.81003591e-28,-0.417607546
1.02563502e-06,2.57168974e-29,-1.87137461
1.02818001e-06,3.2502266e-32,-1.85569382
