Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
7.55865017e-07,1.18429545e-13,1.08501697
7.5841001e-07,1.07850133e-12,1.51264989
7.60955004e-07,4.5526459e-14,0.0777953714
7.63499997e-07,6.75919745e-16,2.57505298
7.66044991e-07,1.78401484e-16,1.49546134
7.68589985e-07,2.77095331e-18,-0.729478121
7.71134978e-07,4.15480078e-19,2.5761416
7.73679972e-07,7.34315364e-25,1.22426236
7.76225022e-07,8.93042708e-25,2.3430109
7.96585027e-07,1.53651836e-19,2.8659575
7.99130021e-07,9.0423493e-22,-1.57339704
8.01675014e-07,3.4653824e-22,-1.39020801
8.04220008e-07,2.77130682e-24,-3.05329061
8.06765001e-07,5.93103531e-27,0.556005299
8.09309995e-07,3.18349003e-36,0.324599534
8.37304981e-07,5.19146781e-27,0.585161209
8.39849974e-07,1.62276007e-26,1.50406253
8.42395025e-07,1.56784042e-30,0.765774727
8.80569985e-07,2.70921563e-21,-0.331542969
8.83114978e-07,4.48287367e-24,-1.0482651
8.85659972e-07,2.14005468e-23,-0.0140303746
8.88205022e-07,2.80080035e-25,-2.11869812
8.90750016e-07,4.30563908e-29,-2.52739382
9.21289995e-07,1.4575424e-26,0.200235412
9.23834989e-07,7.50390888e-28,0.484011978
1.00272996e-06,4.86104605e-30,3.05531454
1.00527495e-06,6.71587901e-29,0.242609978
1.00781995e-06,1.64880899e-33,1.68066943
