Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.86049999e-06,3.66941483e-14,1.35128343
1.86099999e-06,3.25422842e-14,-1.38983655
1.86149998e-06,5.05807798e-13,-1.32298851
1.86199998e-06,2.81259526e-14,-1.24934411
1.86249997e-06,3.16311219e-16,-2.72847128
1.86299997e-06,3.06218133e-16,0.16477637
1.86349996e-06,4.24705258e-16,-2.74430633
1.86399996e-06,3.83112704e-17,1.2437042
1.86449995e-06,3.04587966e-16,-2.33252215
1.86499994e-06,1.82000672e-16,-1.20626223
1.86550005e-06,6.5669845e-16,1.94929469
1.86600005e-06,2.58348143e-17,-1.87058604
1.86650004e-06,1.57897777e-17,1.30461824
1.86700004e-06,5.66010246e-17,1.02776504
1.86750003e-06,5.30899936e-17,-0.59004283
1.86800003e-06,7.66673492e-15,0.473347574
1.86850002e-06,1.87030599e-17,2.78560758
1.86900002e-06,1.5744213e-16,0.604482949
1.86950001e-06,4.00487024e-16,2.06522226
1.87000001e-06,1.71476976e-16,-1.90405738
1.8705e-06,2.20188142e-15,-1.24644029
1.87099999e-06,9.82791153e-17,-2.02095628
1.87149999e-06,5.0787582e-16,-0.728150427
1.87199998e-06,3.40665195e-15,2.64990783
1.87249998e-06,4.04849773e-15,-2.08811474
1.87299997e-06,3.18577198e-17,-2.57248473
1.87349997e-06,7.15055751e-17,-3.13551688
1.87399996e-06,4.70789933e-15,-0.992397487
1.87449996e-06,1.01083906e-16,0.635129154
1.87499995e-06,8.43423396e-17,-1.45281076
1.87549995e-06,1.05546836e-14,-0.429631889
1.87600006e-06,1.21621768e-16,2.46601629
1.87650005e-06,3.64259306e-17,-3.04399037
1.87700005e-06,1.90452775e-15,-1.86974645
1.87750004e-06,3.70439065e-18,-2.37581968
1.87800003e-06,1.05951755e-18,1.74762166
1.87850003e-06,6.52350613e-19,0.0604538284
1.87900002e-06,4.39525314e-18,-1.41504526
1.87950002e-06,2.9621351e-17,1.11073244
1.88000001e-06,1.85869998e-16,-0.980264366
1.88050001e-06,1.77402766e-16,0.151539907
1.881e-06,1.36616581e-16,-2.02222586
1.8815e-06,2.43481254e-18,0.206630453
1.88199999e-06,2.71224079e-15,1.17584956
1.88249999e-06,2.50184691e-15,-0.8950122
1.88299998e-06,1.40967869e-16,-3.11773825
1.88349998e-06,4.31394277e-16,-2.27819085
1.88399997e-06,1.05361952e-16,0.378971189
1.88449997e-06,9.87929433e-18,-0.0922736973
1.88499996e-06,1.56465613e-17,2.91588545
1.88549996e-06,7.43813428e-15,-0.796927094
1.88599995e-06,5.55324065e-18,-1.69892931
1.88649994e-06,5.60872379e-18,0.208318174
1.88700005e-06,2.7947362e-19,1.72408867
1.88750005e-06,9.79291938e-21,-0.392628372
1.88800004e-06,8.66940923e-20,2.76811004
1.88850004e-06,5.97991483e-21,-2.03008032
1.88900003e-06,1.12312852e-19,2.39833927
1.88950003e-06,4.13675835e-20,-2.98374748
1.89000002e-06,3.82928765e-21,0.613914192
1.89050002e-06,1.26285212e-20,0.165702894
1.89100001e-06,2.08806579e-21,0.283242702
1.89150001e-06,1.10037373e-20,2.51755381
1.892e-06,3.31774389e-19,-0.427425385
1.89249999e-06,4.03474243e-20,-2.82798743
1.89299999e-06,3.87500417e-22,1.81860399
1.89349998e-06,1.14907577e-20,-1.29301476
1.89399998e-06,1.55227619e-22,-1.38016784
1.89449997e-06,3.85146002e-23,1.35115075
1.89499997e-06,4.17324292e-21,1.0595144
