Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.89867603e-06,1.6202365e-12,0.0165027324
1.90678998e-06,6.28639393e-15,-1.82338631
1.91490403e-06,5.71310552e-15,-1.72263443
1.92301809e-06,2.41824705e-14,1.72139859
1.93113192e-06,5.88493356e-19,-1.00974762
1.93924598e-06,2.45598444e-18,1.1273582
1.94736003e-06,2.37906491e-28,2.28892517
1.95547409e-06,4.61983934e-37,0.550861478
2.05284209e-06,2.57765054e-24,-0.328512102
2.06095592e-06,3.36140337e-24,-1.48117292
2.06906998e-06,2.20715424e-23,0.657148004
2.07718404e-06,2.28957096e-23,1.44282889
2.08529809e-06,6.53227383e-31,0.688245773
2.09341192e-06,8.14528792e-35,-0.426448315
2.20700804e-06,3.12617478e-28,2.39616251
2.21512209e-06,4.25062745e-30,2.12516522
2.22323592e-06,1.56017958e-31,-3.11520791
2.23134998e-06,4.38533192e-33,-2.49081898
3.36731e-06,1.00437991e-20,-0.93950069
3.37542406e-06,8.25085567e-27,-2.96381927
3.38353789e-06,2.19192762e-31,-0.770293653
3.51336189e-06,6.34309418e-27,-1.16159558
3.52147595e-06,6.81064208e-35,-1.77591765
4.80348808e-06,1.02782773e-29,-1.54214656
4.81160214e-06,1.82653261e-31,-0.436126441
4.8197162e-06,5.9142371e-32,-1.57718134
4.8278298e-06,3.43266563e-35,-2.08876562
