Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.794225e-06,4.98032279e-13,2.94931245
1.79676999e-06,1.89144111e-16,2.46211815
1.79931499e-06,8.45674783e-17,2.97709537
1.80185998e-06,1.28666973e-14,-2.6340344
1.80440497e-06,1.11841654e-14,2.19745326
1.80694997e-06,1.48453925e-14,0.679432809
1.80949496e-06,5.38410723e-16,-1.10087371
1.81203995e-06,1.21791943e-16,-1.35360003
1.81458495e-06,1.8000348e-15,0.0209494829
1.81713006e-06,1.03013963e-16,0.503701091
1.81967505e-06,8.81162022e-15,1.23407304
1.82222004e-06,6.70540212e-19,-0.137071431
1.82476504e-06,5.73637295e-19,0.47258544
1.82731003e-06,1.08615366e-20,-0.229556873
1.82985502e-06,6.03545096e-20,-0.25240773
1.83240002e-06,9.07385047e-24,-1.87530124
1.83494501e-06,4.47009938e-21,-1.31261349
1.83749e-06,1.10500219e-28,-0.791012287
1.840035e-06,2.53350306e-29,-1.71524572
1.84257999e-06,6.06697544e-29,0.154869646
1.84512498e-06,3.50865833e-31,0.205792546
1.84766998e-06,3.11188998e-35,2.86408019
1.85021497e-06,5.59690355e-36,2.28609133
1.94438007e-06,4.57399105e-24,-2.92652011
1.94692507e-06,8.71493927e-24,-2.59767365
1.94947006e-06,3.20375617e-25,-0.589883566
1.95201505e-06,1.32766247e-24,-3.0481441
1.95456005e-06,5.81172572e-23,-1.96430898
1.95710504e-06,2.35207852e-24,1.50224757
1.95965004e-06,2.35066398e-23,-0.208978459
1.96219503e-06,1.20120405e-25,-0.419656783
1.96474002e-06,1.00916041e-23,1.21127653
1.96728502e-06,6.15395717e-24,-0.52946651
1.96983001e-06,1.75026028e-24,-1.97493804
1.972375e-06,2.63152905e-28,-2.57363987
1.97492e-06,1.53709781e-28,0.0609516613
1.97746499e-06,2.35149689e-30,0.337036312
1.98000998e-06,1.84021102e-30,-1.46369195
1.98255498e-06,9.00243979e-31,-2.62945914
1.98509997e-06,6.58005635e-35,1.73332286
1.98764496e-06,3.47801041e-36,0.602693915
2.09453492e-06,4.14077436e-29,0.972563446
2.09707991e-06,1.98610647e-28,-0.0019898992
2.09962491e-06,4.32019153e-32,-0.929448724
2.1021699e-06,6.80212957e-33,-2.79974627
2.10471489e-06,1.08582332e-30,3.10610366
2.10725989e-06,4.81400201e-31,1.87466931
2.10980511e-06,3.01197312e-30,-0.0939744711
2.1123501e-06,1.10904025e-35,-1.27659285
2.1148951e-06,2.66566237e-32,-1.11908066
2.11744009e-06,1.46792572e-31,-1.58614719
2.11998508e-06,4.36200387e-33,-0.100954778
2.12253008e-06,1.56584956e-36,-2.660882
2.12507507e-06,4.09179152e-43,2.91155839
3.36449011e-06,1.48452877e-20,-2.69057178
3.36703511e-06,2.6059885e-22,-0.117782988
3.3695801e-06,2.17054158e-28,-1.76250553
3.37212509e-06,1.27782573e-27,2.72957087
3.37467009e-06,2.1520112e-27,-1.33034825
3.37721508e-06,3.1305597e-29,2.39937925
3.37976007e-06,4.80037461e-28,-3.04526186
3.38230507e-06,2.92651005e-34,2.75967264
3.38485006e-06,5.43140214e-33,2.88584304
3.51718995e-06,5.06546692e-27,2.28406477
3.51973495e-06,4.96692191e-37,-1.87363946
3.52227994e-06,8.20008616e-35,-0.993975818
4.90930506e-06,9.32252258e-30,-2.68600368
4.91184983e-06,1.00223082e-32,0.76953721
4.91439505e-06,2.77083855e-32,1.51194537
4.91693982e-06,7.25206617e-31,-1.66753578
4.91948504e-06,1.14355975e-33,-2.92489505
4.9220298e-06,5.65168537e-33,-2.45983219
4.92457502e-06,6.84923345e-37,3.10900211
4.92711979e-06,1.89982266e-32,-2.63752913
4.92966501e-06,9.12796122e-33,1.81513071
4.93220978e-06,5.14689628e-35,-0.764964223
4.934755e-06,4.00373392e-40,-2.66614008
4.93730022e-06,7.70714155e-44,-1.14514732
