Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.93113192e-06,1.34239874e-12,-0.375217706
1.93924598e-06,2.67710218e-14,2.26137948
1.94736003e-06,5.57394436e-15,1.63959157
1.95547409e-06,2.36376894e-14,-2.73894382
1.96358792e-06,1.60266616e-18,-2.57818913
1.97170198e-06,1.92714905e-18,2.4517045
1.97981603e-06,1.53134171e-22,-0.422852099
1.98793009e-06,5.14700305e-24,2.96075344
2.08529809e-06,1.24452953e-23,-0.808867693
2.09341192e-06,6.02690915e-24,-3.10415721
2.10152598e-06,3.01469033e-24,-1.85537553
2.10964004e-06,5.17349536e-24,1.16820312
2.11775409e-06,1.83173181e-29,-1.96043074
2.12586792e-06,1.04729014e-30,1.43510842
2.23946404e-06,3.27506674e-28,-2.82753205
2.2475781e-06,1.66927592e-31,-1.32677317
2.25569192e-06,1.59781268e-31,3.06792068
2.26380598e-06,2.4754859e-32,-2.21101117
3.36731e-06,6.78111034e-21,1.60298657
3.37542406e-06,8.69486342e-27,1.07926869
3.38353789e-06,2.3793113e-31,-2.58176017
3.39165194e-06,1.46634692e-32,-2.23492861
3.51336189e-06,7.43193331e-27,-0.887514114
3.52147595e-06,6.135545e-35,-0.823430479
4.7629178e-06,1.2700545e-29,-1.27189755
4.77103185e-06,5.0358513e-32,2.02211165
4.77914591e-06,8.57691004e-33,-1.61211967
4.78725997e-06,6.6680928e-32,-1.23949564
4.79537402e-06,1.2100131e-38,-0.200504854
