Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.98793009e-06,1.24601447e-12,1.73764145
1.99604392e-06,1.77025295e-14,-1.24484384
2.00415798e-06,2.01795266e-15,2.92644286
2.01227203e-06,3.36407118e-15,-2.34236264
2.02038609e-06,5.65522085e-19,2.49631834
2.02849992e-06,3.62634909e-23,-0.793781459
2.03661398e-06,3.4317097e-32,-1.37475944
2.13398198e-06,3.15659477e-24,-1.35918975
2.14209604e-06,9.40667483e-24,-2.97382069
2.15021009e-06,6.31975325e-24,-2.70050001
2.15832392e-06,6.61052383e-24,1.51730978
2.16643798e-06,3.50574125e-25,-2.08154082
2.17455204e-06,8.83951945e-32,0.0544998683
2.18266609e-06,1.25615337e-39,-2.33562827
2.28814793e-06,3.35427205e-28,0.896109164
2.29626198e-06,1.78012163e-30,-1.58833981
2.30437604e-06,1.92825103e-30,-2.27647591
2.3124901e-06,1.05685394e-31,-1.04059315
2.32060393e-06,3.66003548e-38,3.05510855
3.35919594e-06,1.04374853e-20,1.33850348
3.36731e-06,7.58533104e-22,2.17011619
3.37542406e-06,2.08605503e-27,1.8944236
3.38353789e-06,2.75323874e-34,-1.07856882
3.51336189e-06,6.85431996e-27,2.14022136
3.52147595e-06,5.58914847e-35,3.12710619
4.71423391e-06,1.56770592e-29,2.01085067
4.72234797e-06,9.56337006e-32,-0.940958977
4.73046202e-06,2.66178382e-32,2.45600152
4.73857608e-06,1.86321188e-32,2.00209022
4.74669014e-06,7.00649232e-44,-1.98446894
