Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
5.98075019e-07,7.12297571e-13,0.395972162
6.00620012e-07,5.64777175e-13,-1.67923892
6.03165006e-07,5.281789e-13,2.1820457
6.05709999e-07,2.92087758e-14,-3.077281
6.08254993e-07,5.73452527e-13,1.05340672
6.10799987e-07,4.14416031e-17,1.45868039
6.1334498e-07,2.88714128e-14,-2.1382153
6.15889974e-07,7.22759119e-14,0.663245201
6.18435024e-07,5.93428301e-14,0.361295462
6.20980018e-07,4.4947977e-15,1.96943355
6.23525011e-07,3.94407755e-19,0.339594483
6.26070005e-07,4.4219451e-17,-2.83479834
6.28614998e-07,2.48187626e-20,1.8136189
6.31159992e-07,3.08191392e-19,-1.15222311
6.33704985e-07,3.76552487e-20,-1.02044356
6.36249979e-07,3.58169541e-19,2.55734849
6.38794972e-07,6.95742389e-20,-0.173095956
6.41340023e-07,1.51181426e-20,2.40595603
6.43885016e-07,7.33697329e-21,-0.280179113
6.4643001e-07,2.44453944e-21,-3.13885832
6.48975004e-07,1.20234458e-20,1.75331306
6.51519997e-07,1.25618789e-19,-2.12483764
6.54064991e-07,1.94502603e-20,1.9935416
6.56609984e-07,1.06034281e-23,-0.979456961
6.59154978e-07,1.14935328e-24,2.46797466
6.61700028e-07,7.11988875e-26,0.226621091
6.64245022e-07,3.43364799e-25,-0.0937757641
6.66790015e-07,4.13743832e-26,-2.45661139
6.69335009e-07,5.15256942e-27,1.11295927
6.71880002e-07,2.6517775e-26,0.0892262757
6.74424996e-07,1.74436598e-27,0.196486115
6.76969989e-07,3.88236469e-27,0.316171467
6.79514983e-07,1.63142444e-27,-1.96670437
6.82059976e-07,4.14407662e-27,-0.0159457624
6.84605027e-07,4.43911475e-29,-2.99082208
6.8715002e-07,1.23015829e-27,0.255414516
6.89695014e-07,1.67269327e-27,1.82218075
6.92240008e-07,2.32159232e-30,0.93122828
6.94785001e-07,1.43096038e-34,-1.07658029
6.97329995e-07,3.4914074e-33,-2.23178864
6.99874988e-07,5.04316948e-38,-1.4815619
7.10055019e-07,3.02944196e-22,2.11009908
7.12600013e-07,7.29011429e-22,-0.322909594
7.15145006e-07,1.22690693e-23,-1.69321692
7.1769e-07,6.89969847e-21,-2.03083491
7.20234993e-07,7.11594895e-22,-2.97845244
7.22779987e-07,7.36321204e-21,-0.911323488
7.25324981e-07,1.35575465e-23,-0.4187271
7.27869974e-07,6.38440807e-22,0.0177876074
7.30415024e-07,1.6040267e-21,3.03394127
7.32960018e-07,1.50416665e-21,1.34194958
7.35505012e-07,2.36323351e-25,-1.500458
7.38050005e-07,7.03069894e-27,-2.45789194
7.40594999e-07,4.19877946e-29,-1.48604715
7.43139992e-07,2.08871135e-29,-1.94451797
7.45684986e-07,2.79879967e-28,2.10851169
7.48229979e-07,5.261282e-27,1.96174371
7.50774973e-07,7.74034796e-29,0.435830534
7.53320023e-07,9.98653899e-29,1.80478573
7.55865017e-07,1.9819071e-27,-1.53980803
7.5841001e-07,2.36618333e-28,-2.43213487
7.60955004e-07,7.69880444e-29,1.90594983
7.63499997e-07,1.94227074e-28,-0.984771192
7.66044991e-07,5.40804691e-28,0.624388039
7.68589985e-07,1.97834196e-28,0.665473938
7.71134978e-07,4.66702525e-32,-2.60963559
7.73679972e-07,9.82627296e-35,-2.09960842
8.2203502e-07,1.49870728e-28,-2.68922281
8.24580013e-07,9.39709142e-30,2.0823729
8.27125007e-07,1.94071702e-29,2.62754107
8.2967e-07,4.67614057e-28,-2.70998025
8.32214994e-07,2.77227504e-27,-1.82156789
8.34759987e-07,3.69388699e-30,-2.32002759
8.37304981e-07,2.79849808e-30,2.85598445
8.39849974e-07,1.38006994e-29,-1.69916892
8.42395025e-07,3.14626198e-30,2.13221765
8.44940018e-07,3.25768191e-30,-1.36410642
8.47485012e-07,1.21720348e-31,-1.79147136
8.50030005e-07,3.73510781e-39,1.76278138
