tar_thresh,precision,recall,f1,tp,fp,fn
-35.58815383911133,0.12646675358539766,0.485,0.20062047569803515,97,670,103
-35.59092712402344,0.12630208333333334,0.485,0.20041322314049587,97,671,103
-35.601200103759766,0.12613784135240572,0.485,0.2002063983488132,97,672,103
-35.6037483215332,0.12597402597402596,0.485,0.19999999999999998,97,673,103
-35.608428955078125,0.125810635538262,0.485,0.19979402677651906,97,674,103
-35.6132926940918,0.12564766839378239,0.485,0.19958847736625515,97,675,103
-35.61601257324219,0.12548512289780078,0.485,0.19938335046248715,97,676,103
-35.616634368896484,0.12532299741602068,0.485,0.19917864476386035,97,677,103
-35.62220764160156,0.12516129032258064,0.485,0.19897435897435897,97,678,103
-35.63429260253906,0.125,0.485,0.1987704918032787,97,679,103
-35.63490295410156,0.12483912483912483,0.485,0.1985670419651996,97,680,103
-35.638431549072266,0.12467866323907455,0.485,0.1983640081799591,97,681,103
-35.647377014160156,0.1245186136071887,0.485,0.1981613891726251,97,682,103
-35.65245819091797,0.12435897435897436,0.485,0.1979591836734694,97,683,103
-35.65491485595703,0.12419974391805377,0.485,0.19775739041794088,97,684,103
-35.65734100341797,0.12404092071611253,0.485,0.19755600814663954,97,685,103
-35.663612365722656,0.12388250319284802,0.485,0.19735503560528994,97,686,103
-35.682533264160156,0.12372448979591837,0.485,0.19715447154471544,97,687,103
-35.68745803833008,0.12356687898089172,0.485,0.1969543147208122,97,688,103
-35.68802261352539,0.12340966921119594,0.485,0.19675456389452334,97,689,103
-35.691749572753906,0.12325285895806862,0.485,0.1965552178318136,97,690,103
-35.695518493652344,0.12309644670050761,0.485,0.19635627530364372,97,691,103
-35.69599914550781,0.1229404309252218,0.485,0.19615773508594542,97,692,103
-35.70094680786133,0.12278481012658228,0.485,0.19595959595959597,97,693,103
-35.703369140625,0.12262958280657396,0.485,0.19576185671039356,97,694,103
-35.709815979003906,0.12247474747474747,0.485,0.19556451612903225,97,695,103
-35.722320556640625,0.1223203026481715,0.485,0.19536757301107752,97,696,103
-35.7236442565918,0.12216624685138538,0.485,0.19517102615694162,97,697,103
-35.727149963378906,0.1220125786163522,0.485,0.1949748743718593,97,698,103
-35.73482894897461,0.12185929648241206,0.485,0.19477911646586346,97,699,103
-35.735172271728516,0.12170639899623588,0.485,0.19458375125376126,97,700,103
-35.73917007446289,0.12155388471177944,0.485,0.19438877755511022,97,701,103
-35.74541091918945,0.1214017521902378,0.485,0.19419419419419418,97,702,103
-35.74810791015625,0.12125,0.485,0.194,97,703,103
-35.74925231933594,0.12109862671660425,0.485,0.19380619380619382,97,704,103
-35.751670837402344,0.12094763092269327,0.485,0.19361277445109784,97,705,103
-35.75224685668945,0.12079701120797011,0.485,0.193419740777667,97,706,103
-35.7536735534668,0.12064676616915423,0.485,0.19322709163346613,97,707,103
-35.77174758911133,0.12049689440993788,0.485,0.19303482587064674,97,708,103
-35.78609848022461,0.12034739454094293,0.485,0.19284294234592445,97,709,103
-35.8011474609375,0.12019826517967781,0.485,0.1926514399205561,97,710,103
-35.8013916015625,0.12004950495049505,0.485,0.19246031746031744,97,711,103
-35.81312561035156,0.11990111248454882,0.485,0.19226957383548066,97,712,103
-35.81377410888672,0.11975308641975309,0.485,0.19207920792079208,97,713,103
-35.822723388671875,0.11960542540073983,0.485,0.19188921859545005,97,714,103
-35.834815979003906,0.11945812807881774,0.485,0.191699604743083,97,715,103
-35.845481872558594,0.11931119311193111,0.485,0.19151036525172752,97,716,103
-35.85066223144531,0.11916461916461916,0.485,0.19132149901380668,97,717,103
-35.873172760009766,0.11901840490797547,0.485,0.19113300492610838,97,718,103
-35.874061584472656,0.11887254901960784,0.485,0.19094488188976377,97,719,103
-35.882747650146484,0.11872705018359853,0.485,0.19075712881022616,97,720,103
-35.88487243652344,0.11858190709046455,0.485,0.1905697445972495,97,721,103
-35.88570022583008,0.11843711843711843,0.485,0.1903827281648675,97,722,103
-35.88571548461914,0.11829268292682926,0.485,0.19019607843137254,97,723,103
-35.88580322265625,0.11814859926918392,0.485,0.19000979431929482,97,724,103
-35.892982482910156,0.11800486618004866,0.485,0.1898238747553816,97,725,103
-35.8966178894043,0.11786148238153099,0.485,0.18963831867057673,97,726,103
-35.90271759033203,0.11771844660194175,0.485,0.189453125,97,727,103
-35.911502838134766,0.11757575757575757,0.485,0.18926829268292683,97,728,103
-35.9243049621582,0.11743341404358354,0.485,0.18908382066276802,97,729,103
-35.94440460205078,0.11729141475211609,0.485,0.18889970788704966,97,730,103
-35.94747543334961,0.11714975845410629,0.485,0.18871595330739302,97,731,103
-35.95262908935547,0.11700844390832328,0.485,0.18853255587949463,97,732,103
-35.953372955322266,0.11686746987951807,0.485,0.18834951456310678,97,733,103
-35.960323333740234,0.11672683513838748,0.485,0.18816682832201748,97,734,103
-35.96642303466797,0.11658653846153846,0.485,0.187984496124031,97,735,103
-35.969844818115234,0.11644657863145258,0.485,0.18780251694094868,97,736,103
-35.970123291015625,0.11630695443645084,0.485,0.1876208897485493,97,737,103
-35.97333526611328,0.11616766467065869,0.485,0.18743961352657007,97,738,103
-35.9788818359375,0.11602870813397129,0.485,0.18725868725868727,97,739,103
-35.98109817504883,0.11589008363201912,0.485,0.1870781099324976,97,740,103
-35.9865608215332,0.11575178997613365,0.485,0.18689788053949905,97,741,103
-36.00795364379883,0.11561382598331346,0.485,0.18671799807507217,97,742,103
-36.01018524169922,0.11547619047619048,0.485,0.18653846153846154,97,743,103
-36.01944351196289,0.11533888228299644,0.485,0.18635926993275695,97,744,103
-36.03107452392578,0.11520190023752969,0.485,0.18618042226487524,97,745,103
-36.03223419189453,0.11506524317912219,0.485,0.1860019175455417,97,746,103
-36.06704330444336,0.11492890995260663,0.485,0.18582375478927202,97,747,103
-36.07003402709961,0.11479289940828402,0.485,0.1856459330143541,97,748,103
-36.07157516479492,0.11465721040189125,0.485,0.18546845124282982,97,749,103
-36.071922302246094,0.11452184179456906,0.485,0.18529130850047756,97,750,103
-36.07244110107422,0.11438679245283019,0.485,0.18511450381679387,97,751,103
-36.07317352294922,0.11425206124852769,0.485,0.18493803622497615,97,752,103
-36.08380889892578,0.11411764705882353,0.485,0.18476190476190474,97,753,103
-36.09017562866211,0.11398354876615746,0.485,0.1845861084681256,97,754,103
-36.094139099121094,0.11384976525821597,0.485,0.1844106463878327,97,755,103
-36.09579086303711,0.11371629542790153,0.485,0.18423551756885093,97,756,103
-36.10166549682617,0.11358313817330211,0.485,0.1840607210626186,97,757,103
-36.11677169799805,0.11345029239766082,0.485,0.18388625592417063,97,758,103
-36.11750030517578,0.1133177570093458,0.485,0.18371212121212122,97,759,103
-36.11885452270508,0.11318553092182031,0.485,0.18353831598864714,97,760,103
-36.12310791015625,0.11305361305361306,0.485,0.1833648393194707,97,761,103
-36.132102966308594,0.11292200232828871,0.485,0.18319169027384322,97,762,103
-36.13594436645508,0.1127906976744186,0.485,0.1830188679245283,97,763,103
-36.13776779174805,0.11265969802555169,0.485,0.1828463713477851,97,764,103
-36.14082336425781,0.11252900232018562,0.485,0.18267419962335218,97,765,103
-36.14617156982422,0.11239860950173812,0.485,0.18250235183443086,97,766,103
-36.15458679199219,0.11226851851851852,0.485,0.18233082706766918,97,767,103
-36.163307189941406,0.11213872832369942,0.485,0.18215962441314554,97,768,103
-36.16611099243164,0.11200923787528869,0.485,0.18198874296435272,97,769,103
-36.16779708862305,0.1118800461361015,0.485,0.18181818181818182,97,770,103
-36.1705322265625,0.11175115207373272,0.485,0.18164794007490634,97,771,103
-36.170860290527344,0.11162255466052934,0.485,0.1814780168381665,97,772,103
-36.17506408691406,0.11149425287356322,0.485,0.1813084112149533,97,773,103
-36.184814453125,0.1113662456946039,0.485,0.1811391223155929,97,774,103
-36.18506622314453,0.11123853211009174,0.485,0.18097014925373137,97,775,103
-36.187232971191406,0.1111111111111111,0.485,0.18080149114631874,97,776,103
-36.188568115234375,0.11098398169336385,0.485,0.18063314711359404,97,777,103
-36.193939208984375,0.11085714285714286,0.485,0.18046511627906978,97,778,103
-36.194644927978516,0.11073059360730593,0.485,0.1802973977695167,97,779,103
-36.2018928527832,0.11060433295324971,0.485,0.18012999071494892,97,780,103
-36.203636169433594,0.11047835990888383,0.485,0.17996289424860853,97,781,103
-36.20491409301758,0.11035267349260523,0.485,0.17979610750695088,97,782,103
-36.20923614501953,0.11022727272727273,0.485,0.1796296296296296,97,783,103
-36.21049499511719,0.11010215664018161,0.485,0.17946345975948194,97,784,103
-36.21343994140625,0.10997732426303855,0.485,0.17929759704251388,97,785,103
-36.21636962890625,0.10985277463193659,0.485,0.17913204062788554,97,786,103
-36.21781539916992,0.10972850678733032,0.485,0.1789667896678967,97,787,103
-36.21847915649414,0.1096045197740113,0.485,0.17880184331797233,97,788,103
-36.223541259765625,0.10948081264108352,0.485,0.1786372007366482,97,789,103
-36.22981262207031,0.10935738444193913,0.485,0.1784728610855566,97,790,103
-36.234413146972656,0.10923423423423423,0.485,0.17830882352941177,97,791,103
-36.234825134277344,0.10911136107986502,0.485,0.17814508723599634,97,792,103
-36.243682861328125,0.10898876404494381,0.485,0.17798165137614677,97,793,103
-36.246192932128906,0.10886644219977554,0.485,0.17781851512373972,97,794,103
-36.25326156616211,0.10874439461883408,0.485,0.17765567765567764,97,795,103
-36.2532958984375,0.10862262038073908,0.485,0.17749313815187556,97,796,103
-36.253639221191406,0.10850111856823266,0.485,0.1773308957952468,97,797,103
-36.2558708190918,0.10837988826815642,0.485,0.17716894977168948,97,798,103
-36.26002883911133,0.10825892857142858,0.485,0.177007299270073,97,799,103
-36.278785705566406,0.10813823857302118,0.485,0.17684594348222424,97,800,103
-36.29658126831055,0.10801781737193764,0.485,0.1766848816029144,97,801,103
-36.298072814941406,0.10789766407119021,0.485,0.17652411282984531,97,802,103
-36.31336212158203,0.10777777777777778,0.485,0.17636363636363636,97,803,103
-36.31690216064453,0.1076581576026637,0.485,0.17620345140781107,97,804,103
-36.32744598388672,0.10753880266075388,0.485,0.17604355716878403,97,805,103
-36.32793045043945,0.10741971207087486,0.485,0.1758839528558477,97,806,103
-36.330108642578125,0.10730088495575221,0.485,0.17572463768115942,97,807,103
-36.34014892578125,0.10718232044198896,0.485,0.17556561085972852,97,808,103
-36.345455169677734,0.10706401766004416,0.485,0.17540687160940327,97,809,103
-36.3474235534668,0.10694597574421169,0.485,0.17524841915085818,97,810,103
-36.350669860839844,0.10682819383259912,0.485,0.17509025270758122,97,811,103
-36.360107421875,0.10671067106710672,0.485,0.17493237150586113,97,812,103
-36.371620178222656,0.10659340659340659,0.485,0.17477477477477477,97,813,103
-36.3741340637207,0.10647639956092206,0.485,0.17461746174617462,97,814,103
-36.375938415527344,0.10635964912280702,0.485,0.17446043165467623,97,815,103
-36.378536224365234,0.10624315443592552,0.485,0.174303683737646,97,816,103
-36.38414001464844,0.1061269146608315,0.485,0.1741472172351885,97,817,103
-36.40925598144531,0.10601092896174863,0.485,0.1739910313901345,97,818,103
-36.41147994995117,0.10589519650655022,0.485,0.17383512544802868,97,819,103
-36.41590118408203,0.10577971646673937,0.485,0.1736794986571173,97,820,103
-36.42140197753906,0.1056644880174292,0.485,0.1735241502683363,97,821,103
-36.42374038696289,0.10554951033732318,0.485,0.17336907953529937,97,822,103
-36.429203033447266,0.10543478260869565,0.485,0.17321428571428574,97,823,103
-36.42947769165039,0.10532030401737243,0.485,0.17305976806422838,97,824,103
-36.436302185058594,0.1052060737527115,0.485,0.17290552584670232,97,825,103
-36.45156478881836,0.10509209100758396,0.485,0.1727515583259127,97,826,103
-36.47900390625,0.10497835497835498,0.485,0.17259786476868327,97,827,103
-36.47917938232422,0.10486486486486486,0.485,0.17244444444444443,97,828,103
-36.493858337402344,0.10475161987041037,0.485,0.17229129662522205,97,829,103
-36.49408721923828,0.104638619201726,0.485,0.17213842058562556,97,830,103
-36.49542236328125,0.10452586206896551,0.485,0.17198581560283688,97,831,103
-36.511539459228516,0.10441334768568353,0.485,0.17183348095659876,97,832,103
-36.511940002441406,0.1043010752688172,0.485,0.17168141592920355,97,833,103
-36.52277374267578,0.1041890440386681,0.485,0.1715296198054819,97,834,103
-36.53070068359375,0.10407725321888411,0.485,0.1713780918727915,97,835,103
-36.536441802978516,0.10396570203644159,0.485,0.17122683142100617,97,836,103
-36.536861419677734,0.10385438972162742,0.485,0.1710758377425044,97,837,103
-36.53701400756836,0.10374331550802139,0.485,0.17092511013215858,97,838,103
-36.545345306396484,0.10363247863247864,0.485,0.17077464788732397,97,839,103
-36.562904357910156,0.10352187833511206,0.485,0.17062445030782764,97,840,103
-36.56312561035156,0.10341151385927505,0.485,0.1704745166959578,97,841,103
-36.56332778930664,0.1033013844515442,0.485,0.17032484635645304,97,842,103
-36.575504302978516,0.10319148936170212,0.485,0.17017543859649123,97,843,103
-36.58001708984375,0.1030818278427205,0.485,0.17002629272567923,97,844,103
-36.58207702636719,0.1029723991507431,0.485,0.16987740805604204,97,845,103
-36.58279800415039,0.10286320254506894,0.485,0.16972878390201224,97,846,103
-36.583168029785156,0.1027542372881356,0.485,0.16958041958041958,97,847,103
-36.58460235595703,0.10264550264550265,0.485,0.16943231441048034,97,848,103
-36.59334182739258,0.10253699788583509,0.485,0.16928446771378705,97,849,103
-36.593841552734375,0.10242872228088701,0.485,0.16913687881429817,97,850,103
-36.59553909301758,0.10232067510548523,0.485,0.16898954703832753,97,851,103
-36.59827423095703,0.10221285563751317,0.485,0.1688424717145344,97,852,103
-36.604644775390625,0.10210526315789474,0.485,0.16869565217391305,97,853,103
-36.61568069458008,0.10199789695057834,0.485,0.16854908774978278,97,854,103
-36.62248992919922,0.10189075630252101,0.485,0.1684027777777778,97,855,103
-36.63024139404297,0.10178384050367262,0.485,0.16825672159583693,97,856,103
-36.63447570800781,0.10167714884696016,0.485,0.16811091854419408,97,857,103
-36.63770294189453,0.10157068062827225,0.485,0.16796536796536798,97,858,103
-36.64555358886719,0.10146443514644352,0.485,0.16782006920415224,97,859,103
-36.65741729736328,0.1013584117032393,0.485,0.16767502160760586,97,860,103
-36.65871047973633,0.10125260960334029,0.485,0.16753022452504318,97,861,103
-36.66331481933594,0.10114702815432743,0.485,0.16738567730802417,97,862,103
-36.66425323486328,0.10104166666666667,0.485,0.16724137931034483,97,863,103
-36.666446685791016,0.10093652445369407,0.485,0.16709732988802758,97,864,103
-36.680091857910156,0.10083160083160084,0.485,0.16695352839931155,97,865,103
-36.6833381652832,0.10072689511941849,0.485,0.1668099742046432,97,866,103
-36.689361572265625,0.10062240663900415,0.485,0.16666666666666669,97,867,103
-36.69253921508789,0.10051813471502591,0.485,0.16652360515021458,97,868,103
-36.69342803955078,0.10041407867494824,0.485,0.16638078902229844,97,869,103
-36.6934814453125,0.10031023784901758,0.485,0.1662382176520994,97,870,103
-36.69642639160156,0.10020661157024793,0.485,0.1660958904109589,97,871,103
-36.70012283325195,0.1001031991744066,0.485,0.16595380667236956,97,872,103
-36.70094299316406,0.1,0.485,0.16581196581196583,97,873,103
-36.71104049682617,0.09989701338825953,0.485,0.16567036720751493,97,874,103
-36.711761474609375,0.09979423868312758,0.485,0.16552901023890787,97,875,103
-36.71196746826172,0.09969167523124357,0.485,0.16538789428815004,97,876,103
-36.72409439086914,0.09958932238193019,0.485,0.16524701873935263,97,877,103
-36.72577667236328,0.09948717948717949,0.485,0.1651063829787234,97,878,103
-36.72605514526367,0.09938524590163934,0.485,0.16496598639455784,97,879,103
-36.7277717590332,0.0992835209825998,0.485,0.16482582837723023,97,880,103
-36.73497772216797,0.09918200408997956,0.485,0.16468590831918506,97,881,103
-36.74311828613281,0.09908069458631256,0.485,0.16454622561492793,97,882,103
-36.744476318359375,0.09897959183673469,0.485,0.16440677966101694,97,883,103
-36.75958251953125,0.09887869520897044,0.485,0.1642675698560542,97,884,103
-36.76425552368164,0.09877800407331976,0.485,0.16412859560067683,97,885,103
-36.76608657836914,0.09867751780264497,0.485,0.16398985629754861,97,886,103
-36.7725830078125,0.09857723577235772,0.485,0.16385135135135137,97,887,103
-36.775630950927734,0.09847715736040609,0.485,0.16371308016877636,97,888,103
-36.778411865234375,0.09837728194726167,0.485,0.163575042158516,97,889,103
-36.78205871582031,0.09827760891590678,0.485,0.16343723673125526,97,890,103
-36.785186767578125,0.09817813765182186,0.485,0.1632996632996633,97,891,103
-36.78669738769531,0.0980788675429727,0.485,0.1631623212783852,97,892,103
-36.79599380493164,0.09797979797979799,0.485,0.16302521008403364,97,893,103
-36.79621887207031,0.09788092835519677,0.485,0.1628883291351805,97,894,103
-36.800048828125,0.09778225806451613,0.485,0.162751677852349,97,895,103
-36.805885314941406,0.09768378650553877,0.485,0.16261525565800503,97,896,103
-36.8141975402832,0.09758551307847083,0.485,0.1624790619765494,97,897,103
-36.8160400390625,0.09748743718592964,0.485,0.1623430962343096,97,898,103
-36.81679153442383,0.09738955823293173,0.485,0.16220735785953178,97,899,103
-36.819313049316406,0.09729187562688064,0.485,0.1620718462823726,97,900,103
-36.82162857055664,0.09719438877755511,0.485,0.16193656093489148,97,901,103
-36.82509994506836,0.0970970970970971,0.485,0.16180150125104253,97,902,103
-36.83047866821289,0.097,0.485,0.16166666666666668,97,903,103
-36.83146667480469,0.0969030969030969,0.485,0.16153205661948372,97,904,103
-36.832305908203125,0.0968063872255489,0.485,0.16139767054908485,97,905,103
-36.835819244384766,0.0967098703888335,0.485,0.16126350789692434,97,906,103
-36.83903121948242,0.09661354581673307,0.485,0.1611295681063123,97,907,103
-36.84231948852539,0.09651741293532339,0.485,0.16099585062240665,97,908,103
-36.84727478027344,0.09642147117296222,0.485,0.16086235489220563,97,909,103
-36.85076141357422,0.09632571996027806,0.485,0.16072908036454017,97,910,103
-36.85082244873047,0.09623015873015874,0.485,0.1605960264900662,97,911,103
-36.856571197509766,0.09613478691774034,0.485,0.16046319272125725,97,912,103
-36.86090850830078,0.09603960396039604,0.485,0.1603305785123967,97,913,103
-36.863800048828125,0.09594460929772503,0.485,0.1601981833195706,97,914,103
-36.86794662475586,0.0958498023715415,0.485,0.16006600660066006,97,915,103
-36.88254928588867,0.09575518262586377,0.485,0.15993404781533388,97,916,103
-36.89038848876953,0.09566074950690336,0.485,0.15980230642504117,97,917,103
-36.891571044921875,0.09556650246305419,0.485,0.15967078189300413,97,918,103
-36.897911071777344,0.09547244094488189,0.485,0.15953947368421054,97,919,103
-36.90007019042969,0.09537856440511308,0.485,0.15940838126540677,97,920,103
-36.90207290649414,0.09528487229862476,0.485,0.15927750410509034,97,921,103
-36.90772247314453,0.09519136408243375,0.485,0.15914684167350288,97,922,103
-36.91249465942383,0.09509803921568627,0.485,0.15901639344262294,97,923,103
-36.917842864990234,0.09500489715964741,0.485,0.1588861588861589,97,924,103
-36.92655944824219,0.0949119373776908,0.485,0.15875613747954173,97,925,103
-36.92847442626953,0.09481915933528837,0.485,0.15862632869991822,97,926,103
-36.93710708618164,0.0947265625,0.485,0.1584967320261438,97,927,103
-36.94329833984375,0.09463414634146342,0.485,0.15836734693877552,97,928,103
-36.95288848876953,0.09454191033138401,0.485,0.15823817292006523,97,929,103
-36.96009826660156,0.09444985394352483,0.485,0.15810920945395274,97,930,103
-36.96161651611328,0.0943579766536965,0.485,0.15798045602605862,97,931,103
-36.967166900634766,0.09426627793974733,0.485,0.1578519121236778,97,932,103
-36.96866226196289,0.0941747572815534,0.485,0.15772357723577235,97,933,103
-36.975616455078125,0.09408341416100872,0.485,0.15759545085296506,97,934,103
-36.990074157714844,0.0939922480620155,0.485,0.15746753246753245,97,935,103
-36.99858093261719,0.09390125847047434,0.485,0.15733982157339818,97,936,103
-37.007911682128906,0.09381044487427466,0.485,0.1572123176661264,97,937,103
-37.00890350341797,0.09371980676328502,0.485,0.15708502024291496,97,938,103
-37.011940002441406,0.09362934362934362,0.485,0.156957928802589,97,939,103
-37.013511657714844,0.0935390549662488,0.485,0.15683104284559418,97,940,103
-37.01741027832031,0.09344894026974952,0.485,0.1567043618739903,97,941,103
-37.01808547973633,0.0933589990375361,0.485,0.1565778853914447,97,942,103
-37.019161224365234,0.09326923076923077,0.485,0.1564516129032258,97,943,103
-37.020263671875,0.09317963496637849,0.485,0.1563255439161966,97,944,103
-37.02215576171875,0.09309021113243762,0.485,0.15619967793880837,97,945,103
-37.02271270751953,0.09300095877277086,0.485,0.15607401448109415,97,946,103
-37.024452209472656,0.09291187739463602,0.485,0.15594855305466238,97,947,103
-37.02693557739258,0.09282296650717703,0.485,0.15582329317269078,97,948,103
-37.033668518066406,0.09273422562141491,0.485,0.15569823434991975,97,949,103
-37.03417205810547,0.09264565425023878,0.485,0.15557337610264638,97,950,103
-37.035160064697266,0.09255725190839695,0.485,0.15544871794871795,97,951,103
-37.036739349365234,0.09246901811248809,0.485,0.15532425940752603,97,952,103
-37.04609298706055,0.09238095238095238,0.485,0.1552,97,953,103
-37.04667663574219,0.0922930542340628,0.485,0.15507593924860114,97,954,103
-37.04793930053711,0.09220532319391635,0.485,0.15495207667731628,97,955,103
-37.048282623291016,0.09211775878442545,0.485,0.15482841181165205,97,956,103
-37.05036163330078,0.0920303605313093,0.485,0.15470494417862837,97,957,103
-37.05636978149414,0.09194312796208531,0.485,0.15458167330677292,97,958,103
-37.059120178222656,0.09185606060606061,0.485,0.15445859872611464,97,959,103
-37.06439208984375,0.09176915799432356,0.485,0.15433571996817821,97,960,103
-37.06785202026367,0.09168241965973535,0.485,0.15421303656597773,97,961,103
-37.06932830810547,0.09159584513692162,0.485,0.1540905480540111,97,962,103
-37.071598052978516,0.09150943396226414,0.485,0.15396825396825395,97,963,103
-37.074947357177734,0.09142318567389256,0.485,0.15384615384615385,97,964,103
-37.07526397705078,0.09133709981167608,0.485,0.15372424722662442,97,965,103
-37.080421447753906,0.09125117591721543,0.485,0.1536025336500396,97,966,103
-37.084041595458984,0.09116541353383459,0.485,0.15348101265822786,97,967,103
-37.08960723876953,0.09107981220657277,0.485,0.1533596837944664,97,968,103
-37.09173583984375,0.09099437148217636,0.485,0.15323854660347552,97,969,103
-37.097476959228516,0.09090909090909091,0.485,0.15311760063141278,97,970,103
-37.10165023803711,0.09082397003745318,0.485,0.1529968454258675,97,971,103
-37.104591369628906,0.09073900841908325,0.485,0.152876280535855,97,972,103
-37.10652160644531,0.09065420560747664,0.485,0.15275590551181104,97,973,103
-37.10799789428711,0.09056956115779645,0.485,0.15263571990558614,97,974,103
-37.10824966430664,0.09048507462686567,0.485,0.15251572327044027,97,975,103
-37.10896682739258,0.09040074557315937,0.485,0.15239591516103693,97,976,103
-37.10960006713867,0.09031657355679702,0.485,0.15227629513343802,97,977,103
-37.11146545410156,0.09023255813953489,0.485,0.15215686274509804,97,978,103
-37.11244201660156,0.09014869888475836,0.485,0.15203761755485892,97,979,103
-37.113094329833984,0.09006499535747446,0.485,0.15191855912294439,97,980,103
-37.114898681640625,0.08998144712430427,0.485,0.15179968701095461,97,981,103
-37.11601638793945,0.08989805375347544,0.485,0.1516810007818608,97,982,103
-37.117488861083984,0.08981481481481482,0.485,0.15156250000000002,97,983,103
-37.117942810058594,0.08973172987974098,0.485,0.15144418423106948,97,984,103
-37.118221282958984,0.08964879852125693,0.485,0.15132605304212168,97,985,103
-37.1208381652832,0.08956602031394276,0.485,0.15120810600155885,97,986,103
-37.13093185424805,0.08948339483394833,0.485,0.15109034267912774,97,987,103
-37.145442962646484,0.08940092165898618,0.485,0.15097276264591442,97,988,103
-37.14955520629883,0.08931860036832412,0.485,0.15085536547433903,97,989,103
-37.15013122558594,0.08923643054277829,0.485,0.15073815073815075,97,990,103
-37.15448760986328,0.08915441176470588,0.485,0.1506211180124224,97,991,103
-37.16462707519531,0.08907254361799816,0.485,0.1505042668735454,97,992,103
-37.166751861572266,0.0889908256880734,0.485,0.15038759689922482,97,993,103
-37.172523498535156,0.08890925756186985,0.485,0.15027110766847404,97,994,103
-37.17571258544922,0.08882783882783883,0.485,0.15015479876160992,97,995,103
-37.176307678222656,0.08874656907593778,0.485,0.15003866976024746,97,996,103
-37.1784553527832,0.0886654478976234,0.485,0.1499227202472952,97,997,103
-37.184139251708984,0.08858447488584476,0.485,0.1498069498069498,97,998,103
-37.18685531616211,0.0885036496350365,0.485,0.14969135802469136,97,999,103
-37.18906021118164,0.08842297174111212,0.485,0.14957594448727832,97,1000,103
-37.19318389892578,0.0883424408014572,0.485,0.1494607087827427,97,1001,103
-37.1973762512207,0.08826205641492266,0.485,0.1493456505003849,97,1002,103
-37.205230712890625,0.08818181818181818,0.485,0.14923076923076925,97,1003,103
-37.21360397338867,0.08810172570390554,0.485,0.1491160645657187,97,1004,103
-37.21550369262695,0.08802177858439202,0.485,0.1490015360983103,97,1005,103
-37.220245361328125,0.08794197642792384,0.485,0.1488871834228703,97,1006,103
-37.22111892700195,0.08786231884057971,0.485,0.14877300613496933,97,1007,103
-37.225990295410156,0.08778280542986425,0.485,0.1486590038314176,97,1008,103
-37.229339599609375,0.08770343580470162,0.485,0.14854517611026033,97,1009,103
-37.230743408203125,0.08762420957542909,0.485,0.14843152257077277,97,1010,103
-37.23164367675781,0.08754512635379061,0.485,0.14831804281345565,97,1011,103
-37.233699798583984,0.08746618575293057,0.485,0.14820473644003057,97,1012,103
-37.23548126220703,0.08738738738738738,0.485,0.1480916030534351,97,1013,103
-37.23991012573242,0.08730873087308731,0.485,0.14797864225781845,97,1014,103
-37.242488861083984,0.08723021582733813,0.485,0.14786585365853658,97,1015,103
-37.24744415283203,0.08715184186882301,0.485,0.14775323686214778,97,1016,103
-37.25227737426758,0.08707360861759425,0.485,0.1476407914764079,97,1017,103
-37.259361267089844,0.08699551569506726,0.485,0.14752851711026616,97,1018,103
-37.260948181152344,0.08691756272401434,0.485,0.1474164133738602,97,1019,103
-37.26555633544922,0.08683974932855863,0.485,0.14730447987851175,97,1020,103
-37.268619537353516,0.08676207513416816,0.485,0.1471927162367223,97,1021,103
-37.271728515625,0.08668453976764968,0.485,0.1470811220621683,97,1022,103
-37.27454376220703,0.08660714285714285,0.485,0.14696969696969697,97,1023,103
-37.274784088134766,0.08652988403211419,0.485,0.14685844057532174,97,1024,103
-37.275081634521484,0.08645276292335116,0.485,0.14674735249621787,97,1025,103
-37.27513885498047,0.08637577916295637,0.485,0.14663643235071808,97,1026,103
-37.27558517456055,0.08629893238434164,0.485,0.14652567975830816,97,1027,103
-37.277950286865234,0.08622222222222223,0.485,0.14641509433962266,97,1028,103
-37.28520965576172,0.08614564831261101,0.485,0.14630467571644043,97,1029,103
-37.28586196899414,0.08606921029281278,0.485,0.1461944235116805,97,1030,103
-37.2880973815918,0.08599290780141844,0.485,0.1460843373493976,97,1031,103
-37.289241790771484,0.08591674047829938,0.485,0.14597441685477805,97,1032,103
-37.29005432128906,0.08584070796460178,0.485,0.14586466165413536,97,1033,103
-37.296329498291016,0.08576480990274093,0.485,0.1457550713749061,97,1034,103
-37.297279357910156,0.08568904593639576,0.485,0.14564564564564564,97,1035,103
-37.2994270324707,0.08561341571050309,0.485,0.145536384096024,97,1036,103
-37.299503326416016,0.0855379188712522,0.485,0.1454272863568216,97,1037,103
-37.30073165893555,0.08546255506607929,0.485,0.1453183520599251,97,1038,103
-37.30298614501953,0.08538732394366197,0.485,0.14520958083832336,97,1039,103
-37.31177520751953,0.0853122251539138,0.485,0.14510097232610322,97,1040,103
-37.312599182128906,0.0852372583479789,0.485,0.14499252615844543,97,1041,103
-37.31289291381836,0.08516242317822652,0.485,0.14488424197162061,97,1042,103
-37.317203521728516,0.08508771929824561,0.485,0.14477611940298504,97,1043,103
-37.32029342651367,0.08501314636283962,0.485,0.14466815809097688,97,1044,103
-37.322906494140625,0.08493870402802102,0.485,0.14456035767511177,97,1045,103
-37.32902145385742,0.08486439195100612,0.485,0.14445271779597912,97,1046,103
