Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.90874994e-06,8.21397393e-14,-2.01996589
1.91129493e-06,2.3078013e-13,-1.6907928
1.91383992e-06,1.27365711e-16,2.24073839
1.91638492e-06,9.40426085e-19,-2.94072413
1.91892991e-06,3.3513755e-19,1.86149263
1.9214749e-06,6.59478274e-19,-2.59465361
1.9240199e-06,8.21252964e-25,-1.10182226
1.92656489e-06,6.8510252e-20,0.745383918
1.92911011e-06,4.49851907e-22,0.112871572
1.93165511e-06,5.71051518e-24,-2.14708471
1.9342001e-06,5.24214478e-29,1.28450441
1.93674509e-06,1.09697829e-30,-2.91634703
1.94183508e-06,8.19843437e-28,-0.443899393
1.94438007e-06,3.74493341e-27,0.618744195
1.94692507e-06,4.42590462e-32,2.59054685
2.06145e-06,3.98881269e-23,0.861899137
2.063995e-06,2.32573254e-24,-2.22762156
2.06653999e-06,1.18592439e-27,1.35259306
2.06908499e-06,4.61722482e-30,0.944278836
2.07162998e-06,5.12927371e-32,2.65093398
2.07671997e-06,1.11564584e-28,-0.805072308
2.07926496e-06,9.80825204e-29,2.06133103
2.21160508e-06,6.01283491e-30,-2.89305711
2.21415007e-06,8.15520365e-30,-0.221935466
2.21669507e-06,2.08506594e-34,0.994642794
3.36703511e-06,3.48011573e-23,0.248058975
3.3695801e-06,1.82365014e-23,-2.33313441
3.37212509e-06,6.59947475e-27,-1.47065735
3.37467009e-06,1.2241744e-28,2.27801323
3.37721508e-06,8.14320552e-33,-1.60494208
3.37976007e-06,6.0884786e-37,2.7526958
3.38485006e-06,7.71825188e-28,-0.0344930515
3.38739505e-06,2.7934004e-32,-1.82388175
3.51973495e-06,3.02504227e-28,1.98915505
3.52227994e-06,3.25151128e-34,0.482527554
4.82532005e-06,5.645558e-31,-1.33881783
4.82786481e-06,3.15779748e-32,1.74156499
4.83041003e-06,1.66031447e-39,2.24675035
4.8329548e-06,1.64501409e-37,-0.503185511
