Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.97746499e-06,1.39623596e-13,-2.33991504
1.98000998e-06,3.91597629e-14,-3.05625558
1.98255498e-06,1.09708872e-15,-1.77191734
1.98509997e-06,2.92360473e-18,-2.82271957
1.98764496e-06,3.49461191e-20,-1.68525183
1.99018996e-06,3.31215179e-23,0.662998974
1.99273495e-06,1.34737443e-21,-1.86221528
1.99527994e-06,4.76751403e-21,-2.05205536
1.99782494e-06,1.0611592e-23,0.567065537
2.00036993e-06,4.78233119e-25,-2.69809484
2.00291493e-06,9.55972568e-30,-1.75526726
2.00545992e-06,1.03365572e-30,2.17426229
2.01054991e-06,2.23164629e-27,0.0854984149
2.0130949e-06,8.16733866e-29,1.88254189
2.13016506e-06,2.76225768e-23,2.06880903
2.13271005e-06,4.04983282e-24,-3.09927464
2.13525504e-06,5.55679538e-26,-1.85605812
2.13780004e-06,1.12540851e-29,-2.32546973
2.14034503e-06,6.32611234e-31,-1.88147044
2.14543502e-06,3.89805663e-29,0.833863199
2.14798001e-06,1.40585146e-28,0.122077346
2.2828649e-06,6.64342669e-31,-2.01110578
2.28540989e-06,5.68209908e-33,-1.33041286
3.36703511e-06,1.60401281e-23,-1.33519721
3.3695801e-06,8.45718055e-24,1.91170263
3.37212509e-06,1.21885381e-26,1.19046485
3.37467009e-06,4.03934748e-31,0.0807380006
3.37721508e-06,1.68321387e-33,-2.76052713
3.38230507e-06,7.05992329e-28,-2.90952754
3.38485006e-06,9.26251451e-29,-0.180622473
3.38739505e-06,9.93221608e-37,-1.37155223
3.51973495e-06,3.50079416e-28,0.157033414
3.52227994e-06,6.61611211e-35,-2.16304636
4.75660499e-06,5.16047004e-31,-2.54002404
4.75915022e-06,8.71813823e-35,1.36061454
4.76169498e-06,1.92023695e-37,-0.969899774
