Time,Range,Angle,X,Y,Velocity
0,,,,,
1,293.74414515985,3.03,-37.72271008499479,15.170241437726936,10.789412505668365
2,293.36265925704504,3.02,-37.34411895714476,15.07577885866526,10.789412505668365
3,292.98117335424,3.03,-36.95395910645988,15.081615637017784,10.789412505668365
4,292.59968745143505,3.07,-36.54642782194327,15.237355477855452,10.789412505668365
5,,,,,
6,292.59968745143505,3.04,-36.563791580616225,15.087315569846567,10.789412505668365
7,291.836715645825,3.05,-35.78920580690931,15.048425729498462,10.789412505668365
8,,,,,
9,,,,,
10,291.45522974302,3.07,-35.393242731990426,15.103594177608699,10.789412505668365
11,290.69225793741003,3.06,-34.63013735850308,14.964734672516563,10.789412505668365
12,290.69225793741003,3.09,-34.61283804809602,15.1137621383917,10.789412505668365
13,290.310772034605,3.11,-34.21683937921421,15.168246450760073,10.789412505668365
14,289.9292861318,3.1,-33.83817891775459,15.07384382783281,10.789412505668365
15,289.5478002289951,3.11,-33.44794998717998,15.078516676464957,10.789412505668365
16,288.784828423385,3.12,-32.673238924536406,15.038116221054203,10.789412505668365
17,288.784828423385,3.11,-32.679000858214636,14.988779930840295,10.789412505668365
18,288.40334252058005,3.13,-32.28298694811974,15.042446287929081,10.789412505668365
19,288.02185661777503,3.13,-31.898490398756962,14.997439301438078,10.789412505668365
20,287.64037071497006,3.16,-31.49668622928675,15.099826388908397,10.789412505668365
