Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.87433398e-06,1.20110996e-12,2.61414957
1.88244803e-06,1.24173268e-14,2.84136963
1.89056198e-06,6.96948916e-15,0.416210145
1.89867603e-06,1.16405095e-14,1.04351819
1.90678998e-06,1.02393648e-18,-1.10879183
1.91490403e-06,2.08601012e-18,0.74112767
1.92301809e-06,1.5913787e-28,0.383000076
1.93113192e-06,1.98754881e-33,2.65695953
2.02849992e-06,4.84949914e-24,1.96756053
2.03661398e-06,3.48007219e-23,0.835487723
2.04472803e-06,2.7220081e-23,2.91979408
2.05284209e-06,1.83358553e-23,-1.61924517
2.06095592e-06,1.02751108e-29,2.83222246
2.06906998e-06,5.73850112e-35,-2.83912134
2.18266609e-06,3.02618772e-28,0.355840564
2.19077992e-06,6.29385856e-30,-0.315373451
2.19889398e-06,1.68108493e-31,1.88759708
2.20700804e-06,4.20651278e-33,2.60901284
3.36731e-06,9.99112849e-21,-0.756539166
3.37542406e-06,1.16565824e-26,1.64907277
3.38353789e-06,2.34034034e-32,-0.175012752
3.51336189e-06,5.10176801e-27,0.433446407
3.52147595e-06,7.59783529e-35,-0.681507707
4.8278298e-06,9.49518746e-30,3.11898327
4.83594386e-06,3.26430079e-31,-2.15683365
4.84405791e-06,4.87703202e-32,2.82933092
4.85217197e-06,1.27597515e-35,2.5712173
