Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.97170198e-06,9.03568236e-13,-2.492661
1.97981603e-06,6.25367008e-15,-1.35723948
1.98793009e-06,1.0924571e-14,1.00298393
1.99604392e-06,7.55556608e-15,1.3051163
2.00415798e-06,2.05272024e-18,0.927208662
2.01227203e-06,5.64742303e-23,2.44493103
2.02038609e-06,1.03107864e-29,0.0217873268
2.02849992e-06,8.92221418e-38,-2.92575908
2.12586792e-06,1.0070368e-23,-0.0215980019
2.13398198e-06,9.10203332e-24,-0.672772825
2.14209604e-06,1.12497813e-23,-1.46992421
2.15021009e-06,4.5208233e-25,0.410129696
2.15832392e-06,3.69737148e-31,3.00963736
2.16643798e-06,3.66807832e-36,2.7374568
2.2800341e-06,3.38393884e-28,2.89106727
2.28814793e-06,4.89602952e-30,-0.267942607
2.29626198e-06,6.03982986e-32,1.42425716
2.30437604e-06,4.78290211e-33,1.43946922
3.36731e-06,1.33802692e-20,0.306295902
3.37542406e-06,7.66128923e-27,1.8394984
3.38353789e-06,3.94108062e-31,-1.66000962
3.51336189e-06,7.09169314e-27,-0.296480149
3.52147595e-06,5.70696997e-35,0.446468711
4.73046202e-06,1.3888761e-29,1.167153
4.73857608e-06,2.1749762e-32,-0.764423609
4.74669014e-06,6.30651602e-32,1.44186342
4.75480419e-06,1.94825906e-35,0.0887367725
