Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.57789998e-06,3.38869205e-13,-0.870740175
1.77641004e-06,7.92427013e-10,-2.88095975
1.78913501e-06,1.92622394e-11,-0.151055887
1.80440497e-06,5.91982735e-13,2.53911781
1.80694997e-06,4.61758062e-12,0.144110411
1.80949496e-06,2.7058374e-13,-0.0515145585
1.81203995e-06,7.51377432e-15,2.9789989
1.81458495e-06,2.53280481e-19,1.09081948
1.81713006e-06,1.60342383e-19,-0.628768921
1.81967505e-06,6.9146372e-22,-0.726379335
1.82222004e-06,1.07617059e-23,2.55294132
1.82476504e-06,4.69507824e-26,-2.28049088
1.82731003e-06,2.87732405e-25,1.30812871
1.88584499e-06,2.26401995e-24,-2.12871289
1.88838999e-06,3.7665044e-25,-1.76560879
1.89093498e-06,2.96394369e-25,1.64292526
1.89347998e-06,1.12965308e-29,1.85755289
1.89602497e-06,7.99799078e-26,-2.28838396
1.89856996e-06,6.06891098e-38,2.10811067
1.90111496e-06,2.76885289e-18,3.10650468
1.90365995e-06,6.17741753e-21,2.74117637
1.90620494e-06,2.28982173e-21,-0.747152388
1.90874994e-06,1.66037983e-28,1.80705714
1.91129493e-06,7.64840953e-26,-0.0297030061
1.91892991e-06,1.24376518e-19,2.91643786
1.9214749e-06,2.11794037e-16,-2.17562723
1.9240199e-06,1.58736541e-19,2.08807969
1.92656489e-06,6.05430195e-24,1.21095502
1.92911011e-06,1.67194336e-24,-1.88671958
1.93165511e-06,5.26792992e-26,0.898362041
1.96474002e-06,2.41054784e-27,-1.09402525
1.96728502e-06,5.67947255e-28,-0.978240788
1.98000998e-06,3.32440561e-30,-2.44545197
1.98255498e-06,5.20665907e-30,-2.94393301
1.99527994e-06,1.77791976e-26,0.99170351
1.99782494e-06,2.16566465e-28,-1.16898274
2.00036993e-06,3.01848081e-29,2.68206668
2.00291493e-06,1.98588277e-35,-1.27419627
2.0130949e-06,1.20457159e-23,-2.41164708
2.01563989e-06,1.49358659e-25,1.99057567
2.01818489e-06,7.93377326e-36,0.82179445
2.03091008e-06,2.96636641e-27,2.26852393
2.03345508e-06,4.5310777e-22,0.675312221
2.03600007e-06,2.2353094e-27,1.77843785
