Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.81753603e-06,1.09785912e-13,-2.54009128
1.82564997e-06,3.95440679e-13,0.248133674
1.83376403e-06,7.2379798e-21,2.92285752
1.84187797e-06,9.04155649e-20,-0.934149027
1.84999203e-06,2.55098136e-28,-1.65292668
1.85810597e-06,2.39956504e-27,1.53512979
1.97170198e-06,3.06146189e-23,-2.4672308
1.97981603e-06,1.0235144e-28,-1.89329803
1.98793009e-06,3.04722754e-28,2.95211101
1.99604392e-06,4.19377381e-39,-0.67427212
2.12586792e-06,1.52666119e-29,-1.65765071
3.36731e-06,3.79474186e-23,0.119364157
3.37542406e-06,9.95497411e-26,-3.12361121
3.38353789e-06,2.16245605e-28,-2.01626825
3.39165194e-06,7.0054491e-32,0.524285078
3.52147595e-06,1.87875224e-28,-0.125861511
4.91708397e-06,3.69880911e-31,1.65150309
4.92519803e-06,1.35563799e-37,1.64218867
