Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.96358792e-06,3.04602291e-13,0.839124322
1.97170198e-06,3.14658781e-14,-1.90480506
1.97981603e-06,4.13786886e-18,-0.969629288
1.98793009e-06,1.55552526e-21,-0.282665104
1.99604392e-06,2.32598642e-27,1.48279238
2.00415798e-06,3.61396511e-29,3.09852695
2.11775409e-06,4.584929e-23,2.80592585
2.12586792e-06,1.41327772e-25,-1.80294049
2.13398198e-06,2.37986489e-28,-3.00928092
2.27192004e-06,3.91804774e-31,2.47295165
3.36731e-06,2.55824483e-23,-1.05923116
3.37542406e-06,3.95644636e-27,-0.781300724
3.38353789e-06,4.60555042e-28,-2.17782617
3.52147595e-06,3.45884379e-28,2.59389639
4.77103185e-06,4.56588243e-31,-2.31194019
