Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.84605027e-07,7.78971546e-14,-1.91003025
6.8715002e-07,1.20794759e-14,1.31894863
6.89695014e-07,4.69105481e-14,1.45558548
6.92240008e-07,7.61666798e-14,0.678523004
6.94785001e-07,1.85735121e-13,0.156432495
6.97329995e-07,8.40784809e-16,-0.900371253
6.99874988e-07,1.72475358e-15,0.38223508
7.02419982e-07,3.49628333e-14,-2.26611352
7.04964975e-07,3.10967039e-14,-1.74102128
7.07510026e-07,2.73836434e-14,-0.795111179
7.10055019e-07,1.71673147e-17,1.27977657
7.12600013e-07,4.4749376e-17,1.87092364
7.15145006e-07,1.20979585e-16,-2.38414383
7.1769e-07,1.66554419e-18,1.63632119
7.20234993e-07,1.32320399e-19,-2.14755487
7.22779987e-07,3.78487766e-20,-1.82358503
7.25324981e-07,2.21387459e-20,-0.805493534
7.27869974e-07,8.09544411e-20,2.46381688
7.30415024e-07,1.29510842e-22,0.190398142
7.32960018e-07,3.10549936e-20,0.915309668
7.35505012e-07,3.5263069e-21,-1.9606235
7.38050005e-07,6.4051099e-21,2.52145648
7.40594999e-07,1.8578744e-23,-1.44985044
7.43139992e-07,4.95502862e-25,-2.27915907
7.45684986e-07,1.50305376e-24,3.0054729
7.48229979e-07,1.01222767e-25,-2.99728823
7.50774973e-07,1.65542387e-25,1.24765193
7.53320023e-07,4.11856729e-26,-0.950847387
7.55865017e-07,2.02710213e-27,-1.34334731
7.5841001e-07,9.67928479e-28,-2.23876929
7.60955004e-07,4.68061643e-28,-0.331856132
7.63499997e-07,2.57604878e-27,-0.72355938
7.66044991e-07,8.03142687e-28,2.9366169
7.68589985e-07,3.86427756e-28,0.978962839
7.71134978e-07,2.26956941e-29,1.77715504
7.73679972e-07,3.33143327e-33,0.453889102
7.76225022e-07,2.11746431e-36,0.486356199
8.04220008e-07,7.45390567e-24,1.21856773
8.06765001e-07,3.53364045e-22,2.11264634
8.09309995e-07,3.29587822e-23,-0.35439378
8.11854989e-07,3.51447838e-21,0.152524516
8.14399982e-07,2.61475694e-23,-2.95884156
8.16944976e-07,3.40418992e-21,2.46830845
8.19490026e-07,3.47577258e-23,2.35875177
8.2203502e-07,1.75788742e-22,-1.85753131
8.24580013e-07,3.4013842e-22,-2.85079455
8.27125007e-07,2.32328044e-22,-1.88683188
8.2967e-07,6.25405425e-25,-3.10789704
8.32214994e-07,1.19452424e-25,2.01592016
8.34759987e-07,3.06217733e-28,-0.594023824
8.37304981e-07,3.17960008e-28,-0.410826534
8.39849974e-07,7.6360609e-28,-0.283223987
8.42395025e-07,8.20572112e-28,0.672292173
8.44940018e-07,1.08567512e-28,0.539363503
8.47485012e-07,1.06032442e-29,-1.12564671
8.50030005e-07,1.28793571e-29,2.74214697
8.52574999e-07,1.52959397e-30,1.80106914
8.55119993e-07,7.42689985e-29,-3.12448049
8.57664986e-07,2.28447695e-28,0.165486753
8.6020998e-07,2.96150831e-30,-1.50542164
8.62754973e-07,4.1582569e-33,-1.60457551
8.65300024e-07,1.44588933e-35,2.32584786
9.26379983e-07,1.17014015e-28,-1.65137017
9.28924976e-07,8.13020135e-31,-0.669262528
9.31470026e-07,9.90076123e-30,2.28067923
9.3401502e-07,1.9805445e-27,0.0597538613
9.36560014e-07,2.44435794e-29,2.99854159
9.39105007e-07,3.14642711e-30,2.72859335
9.41650001e-07,3.97780706e-32,1.46045947
9.44194994e-07,6.149515e-30,1.570943
9.46739988e-07,4.31765432e-30,1.16677999
9.49284981e-07,6.48985917e-31,-1.35691071
9.51829975e-07,3.44622313e-35,0.810657978
9.54374968e-07,2.40322687e-40,1.50352573
