Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.9470001e-06,4.01806066e-16,0.345449239
1.9475001e-06,1.25816953e-14,-1.17408335
1.94800009e-06,4.8150778e-15,3.10969067
1.94850008e-06,2.05681504e-14,-2.52371597
1.94900008e-06,5.52051826e-14,1.99539459
1.94950007e-06,2.29235423e-14,0.772423923
1.95000007e-06,6.41485766e-14,-1.0313679
1.95050006e-06,2.44228583e-16,-1.59043145
1.95100006e-06,4.77958087e-16,0.76599884
1.95150005e-06,1.42473099e-16,2.8724196
1.95200005e-06,6.69996775e-17,-2.09283972
1.95250004e-06,1.26864492e-17,1.07151568
1.95300004e-06,1.04817176e-17,-1.40570879
1.95350003e-06,2.00529454e-19,-3.13496804
1.95400003e-06,1.10677725e-17,1.82756507
1.95450002e-06,1.0201969e-18,0.183009103
1.95500002e-06,6.34031031e-20,-1.88103497
1.95550001e-06,3.19342809e-21,2.70246744
1.95600001e-06,4.79342958e-20,2.05643725
1.9565e-06,1.14058981e-20,0.250634044
1.95699999e-06,1.06914619e-21,-0.43531549
1.95749999e-06,1.11724931e-22,-2.26035643
1.95799998e-06,5.97416152e-22,-1.25844383
1.95849998e-06,2.56627486e-19,0.329260409
1.95899997e-06,3.92060507e-20,0.497335076
1.95949997e-06,4.13904872e-23,0.641048729
1.95999996e-06,2.35940203e-23,1.82859027
1.96049996e-06,6.14618048e-25,0.896186233
1.96099995e-06,2.52861731e-24,2.15368915
1.96149995e-06,4.69740846e-26,2.89158678
1.96199994e-06,1.71215634e-27,-0.123573609
1.96249994e-06,4.17048285e-28,-2.28080988
1.96299993e-06,1.2431124e-29,-1.35902393
1.96349993e-06,7.13743426e-28,1.96933174
1.96399992e-06,1.35631577e-20,-0.373988032
1.96449992e-06,5.46875881e-21,-0.925716519
1.96499991e-06,4.90117801e-21,0.201897278
1.96549991e-06,2.82586465e-21,2.80601549
1.9659999e-06,8.47855483e-22,-1.41337514
1.96649989e-06,8.10597418e-22,-0.706165373
1.96699989e-06,8.756954e-24,-2.08061028
1.96750011e-06,2.07629669e-24,-0.500917554
1.96800011e-06,7.69955459e-25,2.82155275
1.9685001e-06,1.68629293e-24,3.08055997
1.9690001e-06,2.8670484e-26,-1.06974185
1.96950009e-06,2.47194742e-26,-2.89732528
1.97000008e-06,8.12590273e-26,0.70930481
1.97050008e-06,9.75902676e-27,1.77069318
1.97100007e-06,1.52482412e-27,1.3281889
1.97150007e-06,2.79810393e-28,2.83754539
1.97200006e-06,2.59366998e-31,1.14843929
1.97250006e-06,1.22875248e-29,3.00690436
1.97300005e-06,2.7824611e-36,-2.14611506
1.97350005e-06,5.98714714e-32,-0.252664745
1.97450004e-06,2.93396055e-30,2.67948341
1.97550003e-06,5.40452792e-41,2.77409577
1.97999998e-06,5.27222558e-32,3.10797524
1.98049997e-06,1.181786e-28,-2.59991145
1.98099997e-06,4.97928849e-27,1.22340894
1.98149996e-06,7.31899481e-29,1.6371783
1.98199996e-06,5.91795179e-28,-2.43702435
1.98249995e-06,4.93129066e-29,2.28816772
1.98299995e-06,9.08594879e-31,2.00194216
1.98349994e-06,4.40147826e-31,2.58139729
1.98399994e-06,3.89606083e-31,1.8206569
1.98449993e-06,5.67042958e-32,0.209813833
1.98499993e-06,7.28443793e-34,0.59573096
1.9874999e-06,8.5120664e-36,-1.77593958
2.09950008e-06,7.15854725e-26,0.220516071
2.10000007e-06,1.98480386e-23,-0.137230635
2.10050007e-06,9.43006614e-24,1.31283116
