Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60657203e-06,1.86973036e-13,-2.01126933
1.80130803e-06,1.75019427e-16,-2.72021341
1.80942197e-06,3.45395641e-15,-0.592444122
1.81753603e-06,2.91692777e-13,1.6014235
1.82564997e-06,8.47192373e-20,-1.75582278
1.83376403e-06,8.87880354e-20,-3.03728414
1.84187797e-06,1.32223965e-26,2.98206758
1.84999203e-06,2.39357655e-27,0.962435901
1.85810597e-06,1.09576105e-34,2.3608067
1.96358792e-06,4.10301892e-23,-1.62316918
1.97170198e-06,4.87219132e-25,0.323899925
1.97981603e-06,2.83261684e-28,-1.01535821
1.98793009e-06,5.20019129e-32,0.174074426
2.11775409e-06,1.63716759e-29,-2.68617725
2.12586792e-06,1.5308122e-34,-2.97260618
3.36731e-06,3.15888747e-23,-0.689866185
3.37542406e-06,8.86010913e-26,2.44548011
3.38353789e-06,1.97841129e-28,-1.50651968
3.39165194e-06,1.07449889e-30,-0.351583749
3.52147595e-06,1.81301026e-28,-2.75846791
4.92519803e-06,3.70494308e-31,-2.50685
4.93331208e-06,1.33687225e-37,-2.56663585
