Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.85021497e-06,8.54159194e-16,0.205553547
1.85275997e-06,6.75209563e-13,2.05988479
1.85530496e-06,1.07828565e-15,1.37616706
1.85784995e-06,1.10891394e-14,-1.51426566
1.86039495e-06,2.76526992e-15,2.65173197
1.86294005e-06,2.71759594e-14,2.65026164
1.86548505e-06,1.10755817e-14,-1.18290544
1.86803004e-06,2.93349575e-15,2.39396524
1.87057503e-06,7.29848957e-16,-1.36371052
1.87312003e-06,4.97112625e-16,-0.468606919
1.87566502e-06,8.01289187e-15,-2.21266937
1.87821001e-06,1.0779613e-18,0.130188242
1.88075501e-06,1.0098482e-19,-1.06651235
1.8833e-06,2.99844692e-22,-2.08065391
1.88584499e-06,2.06224936e-18,-1.93890679
1.88838999e-06,1.68205005e-24,0.311617047
1.89093498e-06,3.57499696e-22,-1.14585638
1.89347998e-06,1.61357589e-27,-2.37150645
1.89602497e-06,4.71249358e-29,2.84593654
1.89856996e-06,4.68677128e-29,-2.81738043
1.90111496e-06,1.48489775e-31,2.9970336
1.90365995e-06,1.95288584e-35,0.818275452
1.90620494e-06,7.42149011e-37,-0.84374547
2.00291493e-06,1.68782376e-23,-2.48895574
2.00545992e-06,7.08375251e-25,2.70844793
2.00800491e-06,2.98128803e-25,-1.92387414
2.01054991e-06,5.09138717e-24,-0.821363449
2.0130949e-06,7.18489464e-24,-1.81645489
2.01563989e-06,1.16428928e-24,2.85370946
2.01818489e-06,1.0036656e-23,0.653104246
2.02073011e-06,8.21206421e-25,1.98094797
2.0232751e-06,3.00228785e-23,1.57666922
2.02582009e-06,1.55883086e-24,-0.755589187
2.02836509e-06,1.47194863e-25,1.74506032
2.03091008e-06,1.63537163e-28,2.66236734
2.03345508e-06,8.35932119e-31,-0.701389253
2.03600007e-06,9.51545562e-31,-3.06547809
2.03854506e-06,1.16533093e-30,2.37423968
2.04109006e-06,2.19581957e-35,2.37641144
2.04363505e-06,1.98252661e-35,-2.90485477
2.15307e-06,3.20916623e-28,-2.71301842
2.15561499e-06,5.20420384e-32,0.435674608
2.15815999e-06,1.51167186e-31,0.454354048
2.16070498e-06,9.54244027e-31,-1.94770098
2.16324997e-06,2.53378409e-30,1.88141239
2.16579497e-06,2.897437e-31,2.73957038
2.16833996e-06,2.5949411e-32,1.27782214
2.17088495e-06,9.92062131e-35,0.269247293
2.17342995e-06,2.39622422e-32,-0.043962054
2.17597494e-06,3.73332656e-32,-0.221519589
2.17851994e-06,4.53239691e-33,0.695612371
2.18106493e-06,2.83497477e-37,-2.16282153
2.18360992e-06,9.80908925e-45,-0.877050817
3.36449011e-06,1.56194156e-20,1.43270934
3.36703511e-06,4.18873813e-23,-1.82309628
3.3695801e-06,1.48215832e-27,-1.64283013
3.37212509e-06,4.65977697e-30,0.506662965
3.37467009e-06,2.52637893e-29,-1.07330799
3.37721508e-06,2.65539633e-27,-1.85993922
3.37976007e-06,1.78374547e-27,2.47236538
3.38230507e-06,3.64167863e-35,2.22540736
3.38485006e-06,1.5142096e-34,1.48912179
3.51718995e-06,3.81257939e-27,1.58624876
3.51973495e-06,3.977294e-37,-1.76234984
3.52227994e-06,6.20929119e-35,-0.0688904151
4.85076998e-06,1.07495035e-29,1.39857948
4.8533152e-06,1.51235386e-32,-1.42936182
4.85585997e-06,1.38218696e-32,-1.16812599
4.85840519e-06,3.28043798e-31,2.48685908
4.86094996e-06,5.20816354e-36,0.229669541
4.86349518e-06,8.69820343e-33,1.37984371
4.86603994e-06,6.57819022e-36,0.140183359
4.86858517e-06,1.46243473e-32,1.40955007
4.87112993e-06,1.46557168e-32,0.321102172
4.87367515e-06,1.96578127e-34,2.63940358
4.87621992e-06,8.91064968e-36,-0.70234561
4.87876514e-06,1.45578936e-39,0.621585667
