Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.96728502e-06,8.28197753e-13,0.133325264
1.96983001e-06,9.54318736e-17,-1.03355837
1.972375e-06,1.32301107e-16,1.29331505
1.97492e-06,1.88194898e-14,0.195532501
1.97746499e-06,1.88117767e-14,2.46142888
1.98000998e-06,1.80273016e-16,-1.65208793
1.98255498e-06,2.99142708e-15,-1.65549862
1.98509997e-06,1.79875321e-16,-2.28421712
1.98764496e-06,1.11444093e-15,2.56584406
1.99018996e-06,6.98363757e-15,-1.53106904
1.99273495e-06,7.58588664e-20,2.63001418
1.99527994e-06,1.55842391e-19,2.4331708
1.99782494e-06,4.57910579e-20,-2.11268353
2.00036993e-06,9.72525495e-22,-0.362510264
2.00291493e-06,1.79842714e-18,-1.92403603
2.00545992e-06,4.69654272e-23,-0.986883044
2.00800491e-06,9.95952108e-28,-0.240402058
2.01054991e-06,1.57101091e-28,1.26955128
2.0130949e-06,1.11630135e-29,0.407064497
2.01563989e-06,3.94078662e-32,0.821091652
2.01818489e-06,4.94581006e-38,-2.23223281
2.02073011e-06,9.12278035e-38,-2.8356874
2.11998508e-06,1.43314033e-23,-3.10050988
2.12253008e-06,2.32707143e-24,1.46266055
2.12507507e-06,1.91178209e-25,-0.185068071
2.12762006e-06,2.07494179e-23,2.91919303
2.13016506e-06,1.24547198e-23,-0.963496923
2.13271005e-06,6.03821205e-25,0.255876392
2.13525504e-06,5.74748919e-25,1.11998093
2.13780004e-06,3.63313588e-25,-1.89745033
2.14034503e-06,6.79341137e-24,1.24916303
2.14289003e-06,6.00491706e-26,-2.4643929
2.14543502e-06,2.86950299e-25,-2.82396793
2.14798001e-06,1.497613e-28,0.56852591
2.15052501e-06,4.96452759e-32,-3.06971622
2.15307e-06,2.45765983e-30,1.47017765
2.15561499e-06,9.75659089e-31,-1.42173433
2.15815999e-06,2.28001364e-35,-2.1006043
2.16070498e-06,7.12375047e-36,1.0811975
2.27268492e-06,3.2801654e-28,-0.638335168
2.27522992e-06,7.36228628e-32,-0.8000139
2.27777491e-06,3.52684635e-33,2.75847197
2.2803199e-06,8.73546057e-31,2.89313793
2.2828649e-06,7.91650118e-31,1.62520051
2.28540989e-06,3.12916079e-31,2.82087588
2.28795511e-06,5.22266056e-35,-2.54693174
2.29050011e-06,2.18347532e-32,-2.07242727
2.2930451e-06,9.37353154e-33,-1.81994939
2.29559009e-06,3.7837062e-33,-1.84240937
2.29813509e-06,5.44210469e-37,2.70983982
2.30068008e-06,2.59240216e-43,1.62306595
3.36449011e-06,1.20853357e-20,-0.128657848
3.36703511e-06,1.24560521e-27,-3.0856812
3.3695801e-06,9.50715937e-29,0.550687313
3.37212509e-06,2.40529043e-31,2.37422037
3.37467009e-06,5.7882681e-29,2.77660966
3.37721508e-06,2.82999016e-27,1.25985849
3.37976007e-06,2.82433042e-31,-1.97022641
3.38230507e-06,4.53664183e-34,1.80825913
3.51718995e-06,6.96003734e-27,-1.1197778
3.51973495e-06,2.99555842e-37,2.03945947
3.52227994e-06,4.35528348e-35,-0.579385281
4.73115506e-06,6.93475839e-32,-3.11883497
4.73369983e-06,1.2848166e-29,2.9476614
4.73624505e-06,1.41885989e-32,1.61863804
4.73878981e-06,2.59373916e-32,-0.692703545
4.74133503e-06,2.20261898e-32,-0.0522002205
4.7438798e-06,1.99081797e-33,2.4941299
4.74642502e-06,2.3596565e-33,2.54261303
4.74896979e-06,7.30478146e-37,-1.97777462
4.75151501e-06,2.14532862e-32,-2.72769427
4.75405977e-06,1.27066693e-32,2.6795783
4.75660499e-06,3.90894529e-34,-2.81528282
4.75915022e-06,1.28913503e-38,-2.19189262
4.76169498e-06,2.3681944e-43,-1.78953838
