Time,Range,Angle,X,Y,Velocity
0,294.12563106265503,2.98,-38.134291055832136,14.977525161207701,5.38823098215572
1,293.74414515985,3.01,-37.73261730429584,15.084191918659464,5.38823098215572
2,293.36265925704504,3.01,-37.34823575249777,15.039994798608149,5.38823098215572
3,292.98117335424,3.02,-36.95807663170939,15.045880164662783,5.38823098215572
4,292.59968745143505,3.02,-36.57367405144953,15.001612647430441,5.38823098215572
5,292.21820154863,3.03,-36.18350050976153,15.00729241084587,5.38823098215572
6,292.21820154863,3.04,-36.17773529166942,15.05724035135026,5.38823098215572
7,291.836715645825,3.05,-35.78755302838698,15.062715148472321,5.38823098215572
8,291.836715645825,3.07,-35.77599455266835,15.162471807381927,5.38823098215572
9,291.45522974302,3.06,-35.39736300639396,15.06805306565829,5.38823098215572
10,291.45522974302,3.07,-35.39158719554064,15.117863798359856,5.38823098215572
11,290.69225793741003,3.08,-34.616959594796924,15.078318212440323,5.38823098215572
12,290.310772034605,3.08,-34.23251594521372,15.033637988908417,5.38823098215572
13,290.310772034605,3.09,-34.226746158666,15.083245417970197,5.38823098215572
14,289.9292861318,3.1,-33.83652487076614,15.088035695430477,5.38823098215572
15,289.5478002289951,3.1,-33.45206715369318,15.04321781770426,5.38823098215572
16,288.784828423385,3.11,-32.67735106587003,15.002913839641344,5.38823098215572
17,288.784828423385,3.11,-32.67735106587003,15.002913839641344,5.38823098215572
18,288.40334252058005,3.12,-32.287099631715364,15.007292505702708,5.38823098215572
19,288.02185661777503,3.13,-31.89684017441948,15.011534184705347,5.38823098215572
20,287.64037071497006,3.14,-31.506572668280683,15.015638864081154,5.38823098215572
