Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.82059976e-07,7.28917997e-14,-2.54083586
6.84605027e-07,1.4109723e-13,-0.210734233
6.8715002e-07,7.89637236e-13,2.68469143
6.89695014e-07,1.40367129e-13,-0.291164398
6.92240008e-07,7.08768286e-15,1.77413201
6.94785001e-07,9.32822099e-17,-2.04428005
6.97329995e-07,9.12021633e-18,1.93951261
6.99874988e-07,4.11870313e-19,2.96896625
7.02419982e-07,6.63631702e-26,-2.07714629
7.04964975e-07,1.25718473e-39,2.6422224
7.27869974e-07,1.83198857e-20,-0.0335547179
7.30415024e-07,3.01581909e-20,2.02728248
7.32960018e-07,1.74728298e-22,0.42899245
7.35505012e-07,8.71101528e-25,-2.09617734
7.38050005e-07,9.94195581e-25,2.38087535
7.40594999e-07,1.12773943e-33,1.66410935
7.73679972e-07,5.35873459e-26,1.65926671
7.76225022e-07,4.75109353e-27,1.66205847
7.78770016e-07,6.7110148e-31,1.04976463
8.01675014e-07,4.87969868e-22,2.01734996
8.04220008e-07,5.69550758e-22,-1.20358074
8.06765001e-07,4.70758835e-23,-0.438465804
8.09309995e-07,5.57319146e-24,-2.47096133
8.11854989e-07,3.63967394e-30,-2.66100812
8.47485012e-07,1.89467657e-26,2.67496037
8.50030005e-07,3.54849053e-28,-1.29911566
9.21289995e-07,1.39111904e-27,0.706099451
9.23834989e-07,4.32114943e-29,-2.33232236
