Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.88075501e-06,1.32971954e-12,-0.903203309
1.8833e-06,1.00608668e-15,-3.06094313
1.88584499e-06,9.2323381e-15,-0.874345481
1.88838999e-06,2.33719578e-16,-2.09749722
1.89093498e-06,6.61290184e-15,-0.255689859
1.89347998e-06,8.03985971e-15,2.90735316
1.89602497e-06,1.73504778e-15,2.6667819
1.89856996e-06,4.47479247e-16,1.77218926
1.90111496e-06,5.86688138e-15,-1.48356628
1.90365995e-06,8.23461545e-15,2.72225261
1.90620494e-06,4.83555214e-20,1.82378578
1.90874994e-06,4.60476506e-19,1.4621079
1.91129493e-06,5.64706963e-20,1.57607007
1.91383992e-06,4.18253214e-21,-1.24677026
1.91638492e-06,2.11457557e-18,2.9351635
1.91892991e-06,3.16814138e-22,-2.36928654
1.9214749e-06,2.70230331e-27,0.0790939555
1.9240199e-06,5.44200154e-29,-2.86958671
1.92656489e-06,2.45126224e-29,-2.25972939
1.92911011e-06,1.03431221e-30,-2.95657563
1.93165511e-06,2.57112958e-35,1.55912638
1.9342001e-06,4.78133843e-37,-1.66020107
2.03091008e-06,1.52874017e-23,-0.913659811
2.03345508e-06,8.47328357e-24,1.78825366
2.03600007e-06,8.88551526e-25,-1.45829523
2.03854506e-06,4.69352221e-25,-1.52174854
2.04109006e-06,2.67262036e-23,-1.3877151
2.04363505e-06,3.34345166e-24,2.66736388
2.04618004e-06,7.74865487e-24,0.910707235
2.04872504e-06,5.76793647e-26,-2.42101026
2.05127003e-06,1.42523878e-23,0.172752425
2.05381502e-06,1.35955113e-23,2.10079598
2.05636002e-06,4.03239958e-25,-1.22331333
2.05890501e-06,1.28354588e-28,-3.0829618
2.06145e-06,1.61329876e-31,-1.63930607
2.063995e-06,6.31708454e-31,-1.11195648
2.06653999e-06,8.76958753e-31,2.3297286
2.06908499e-06,3.17814176e-31,-2.64537883
2.07162998e-06,6.17579865e-36,-0.375128239
2.07417497e-06,4.40683144e-40,-0.809544802
2.18360992e-06,3.04508735e-28,-0.581038892
2.18615492e-06,6.77515036e-32,1.28930116
2.18869991e-06,1.79334245e-33,0.387848169
2.1912449e-06,1.72451134e-30,-0.825730562
2.1937899e-06,1.08224521e-30,-1.37464571
2.19633489e-06,1.45079501e-31,-1.94556987
2.19888011e-06,9.95548665e-35,0.993314326
2.2014251e-06,1.69891421e-35,-1.96270978
2.2039701e-06,1.75647374e-31,0.733016551
2.20651509e-06,9.7952159e-33,2.0433538
2.20906009e-06,1.44031268e-36,-1.76426554
2.21160508e-06,1.42512054e-42,1.34266722
3.36449011e-06,1.05964438e-20,-1.75262749
3.36703511e-06,3.28505919e-24,1.36692142
3.3695801e-06,2.427013e-27,-2.40834427
3.37212509e-06,2.2645893e-30,2.00752759
3.37467009e-06,1.1773133e-29,-2.95015168
3.37721508e-06,2.49524928e-27,-2.11868739
3.37976007e-06,3.56900703e-27,1.26253152
3.38230507e-06,2.09747199e-34,2.84848619
3.51718995e-06,5.21485553e-27,1.09652984
3.51973495e-06,3.5371253e-37,-2.10549021
3.52227994e-06,5.44321556e-35,0.1226376
4.82023006e-06,1.69269926e-30,-1.49025714
4.82277483e-06,6.07944801e-30,-0.425344557
4.82532005e-06,4.20744289e-33,-1.83224738
4.82786481e-06,5.20166595e-31,1.69845974
4.83041003e-06,3.29794438e-31,-0.947220087
4.8329548e-06,9.99316446e-35,0.615099013
4.83550002e-06,8.63975638e-33,-0.999980986
4.83804479e-06,1.15029093e-33,-2.17355323
4.84059001e-06,3.34715257e-32,-0.418876261
4.84313478e-06,8.42460859e-33,-1.7298044
4.84568e-06,3.27012627e-35,-1.57982457
4.84822522e-06,1.06362127e-38,0.224450842
4.85076998e-06,1.2751816e-43,0.680796206
