Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.05709999e-07,6.10327761e-13,-0.762013674
6.08254993e-07,4.81327814e-13,2.7245965
6.10799987e-07,3.19747294e-13,0.836661339
6.1334498e-07,1.09295988e-13,-0.0879422873
6.15889974e-07,1.70689756e-13,-1.30119717
6.18435024e-07,1.14279422e-13,-2.15641665
6.20980018e-07,2.20886304e-14,0.530576408
6.23525011e-07,2.61858433e-13,0.67777884
6.26070005e-07,1.5596129e-13,2.72174573
6.28614998e-07,2.07183571e-16,1.35769486
6.31159992e-07,7.70904e-19,-0.623503745
6.33704985e-07,3.32938749e-19,-2.75882268
6.36249979e-07,1.505968e-19,2.89191365
6.38794972e-07,1.60201581e-19,0.0141394781
6.41340023e-07,1.46444973e-19,-2.57488275
6.43885016e-07,5.82516937e-20,-2.05323458
6.4643001e-07,5.18191011e-20,2.3073926
6.48975004e-07,1.94530811e-20,1.02989745
6.51519997e-07,2.66523199e-20,-1.29737771
6.54064991e-07,2.42356528e-21,2.95504665
6.56609984e-07,1.6044622e-20,0.903727829
6.59154978e-07,4.35725506e-21,-2.36149335
6.61700028e-07,3.65997255e-23,-0.0942980573
6.64245022e-07,2.32425737e-24,-0.0940867439
6.66790015e-07,6.71669948e-26,-3.10891914
6.69335009e-07,2.81464511e-25,2.33831
6.71880002e-07,1.19794926e-25,1.03644943
6.74424996e-07,1.55471927e-26,2.44124699
6.76969989e-07,7.29510292e-27,-1.73898256
6.79514983e-07,6.22896088e-27,2.43011642
6.82059976e-07,4.73759391e-27,1.7080009
6.84605027e-07,2.54425168e-27,-0.91252476
6.8715002e-07,2.88024422e-27,-0.799432278
6.89695014e-07,1.6778315e-29,-2.90605855
6.92240008e-07,3.51806002e-27,-0.263991356
6.94785001e-07,6.55340853e-28,0.0658821091
6.97329995e-07,2.82283307e-30,-2.74171638
6.99874988e-07,3.34199794e-34,0.382129043
7.02419982e-07,4.64485242e-33,-1.36463356
7.04964975e-07,2.4600577e-37,-1.81772351
7.1769e-07,1.83508004e-22,-2.40316296
7.20234993e-07,1.06723124e-22,-1.97444868
7.22779987e-07,3.10398293e-21,-2.96890783
7.25324981e-07,8.94188288e-23,-0.768558204
7.27869974e-07,9.4823696e-22,2.44213462
7.30415024e-07,2.34705612e-21,-1.917431
7.32960018e-07,2.83031504e-22,-2.9231987
7.35505012e-07,4.09208657e-22,-2.47576261
7.38050005e-07,3.35845951e-21,-0.595720351
7.40594999e-07,1.02639028e-24,0.844403923
7.43139992e-07,2.73606667e-25,-3.11157107
7.45684986e-07,9.35514933e-29,-2.63487697
7.48229979e-07,7.64270511e-29,2.42958975
7.50774973e-07,5.52874639e-28,1.01812029
7.53320023e-07,1.43611342e-26,2.88834691
7.55865017e-07,1.32952048e-27,-1.55056882
7.5841001e-07,1.68173686e-27,-2.01375675
7.60955004e-07,8.25495078e-28,-1.01450312
7.63499997e-07,2.39394559e-30,0.348836809
7.66044991e-07,1.13362493e-29,0.678851902
7.68589985e-07,5.40298822e-29,1.09918332
7.71134978e-07,1.93902831e-28,1.3729763
7.73679972e-07,8.72553539e-28,0.703939676
7.76225022e-07,5.72641544e-32,2.75392413
7.78770016e-07,1.72901407e-33,-0.654931903
7.81315009e-07,1.25052016e-34,-2.08076406
8.2967e-07,2.76239936e-28,1.97694111
8.32214994e-07,1.92714023e-30,-3.0403223
8.34759987e-07,1.2651011e-29,-0.473643273
8.37304981e-07,1.06569956e-27,0.976234734
8.39849974e-07,2.01916479e-27,-1.61154068
8.42395025e-07,4.06707598e-31,0.0266015623
8.44940018e-07,2.78070712e-30,-0.617922664
8.47485012e-07,1.02064793e-29,0.834311128
8.50030005e-07,2.72970703e-30,-2.2648983
8.52574999e-07,8.3265249e-31,0.0932036191
8.55119993e-07,1.45593039e-33,-0.614210606
8.57664986e-07,1.69172738e-39,0.108411349
