Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.1334498e-07,1.60221531e-27,-1.25380194
6.15889974e-07,8.0752359e-13,-1.86671758
6.18435024e-07,4.24452384e-13,-0.245760679
6.20980018e-07,1.05672014e-12,-1.30506301
6.23525011e-07,2.06241532e-13,2.11566091
6.26070005e-07,5.04360381e-14,-1.24575257
6.28614998e-07,1.17348907e-13,2.43530798
6.31159992e-07,9.93015891e-14,-2.11420536
6.33704985e-07,7.4862718e-13,1.87606931
6.36249979e-07,7.37634034e-14,1.68016517
6.38794972e-07,2.03745173e-16,-1.96230507
6.41340023e-07,4.62612454e-20,-2.07952452
6.43885016e-07,3.36801268e-21,0.637676597
6.4643001e-07,2.08609496e-19,-1.60390806
6.48975004e-07,1.22788797e-19,2.23546886
6.51519997e-07,8.44062012e-20,-1.25452292
6.54064991e-07,3.08432095e-20,0.579207659
6.56609984e-07,1.04771058e-19,-1.27571011
6.59154978e-07,2.73233306e-21,2.06982398
6.61700028e-07,5.19684847e-20,-3.04143023
6.64245022e-07,5.26082225e-22,-0.728657782
6.66790015e-07,4.95729381e-21,2.38335705
6.69335009e-07,1.1697943e-20,-2.55553889
6.71880002e-07,8.44283827e-24,-1.95291173
6.74424996e-07,1.82746827e-24,-1.16397715
6.76969989e-07,1.46892507e-25,-2.21418881
6.79514983e-07,8.43543141e-26,-1.75865412
6.82059976e-07,1.60690658e-26,-0.726021588
6.84605027e-07,1.71489548e-26,-2.2726295
6.8715002e-07,3.60097785e-27,-0.0995100066
6.89695014e-07,1.82641657e-27,0.286125571
6.92240008e-07,2.29405451e-27,-0.880951405
6.94785001e-07,2.19836217e-27,2.3931582
6.97329995e-07,8.97898488e-28,-1.35910344
6.99874988e-07,6.7261388e-30,2.88431406
7.02419982e-07,9.10755226e-28,-1.68930018
7.04964975e-07,7.55061027e-28,0.534711361
7.07510026e-07,3.05795851e-31,-0.38054049
7.10055019e-07,3.06644717e-32,3.12580824
7.12600013e-07,1.59234105e-36,-2.17208552
7.27869974e-07,4.80304917e-22,-1.82145822
7.30415024e-07,2.94880144e-22,2.00755358
7.32960018e-07,2.35631061e-22,-2.48892236
7.35505012e-07,5.01972162e-22,-0.837669194
7.38050005e-07,1.23402403e-21,-0.0327913612
7.40594999e-07,8.67440337e-22,-0.740381241
7.43139992e-07,3.31949955e-23,2.13863969
7.45684986e-07,8.37537687e-22,-2.07529759
7.48229979e-07,9.69022297e-22,-1.63703692
7.50774973e-07,1.16764561e-21,0.72599411
7.53320023e-07,2.46695186e-26,0.484844685
7.55865017e-07,4.96328756e-26,1.96810114
7.5841001e-07,2.40916653e-29,2.333004
7.60955004e-07,1.54987852e-28,-2.08787227
7.63499997e-07,1.61551749e-26,-2.71497035
7.66044991e-07,3.56764463e-27,3.09949732
7.68589985e-07,8.07288973e-28,2.10697722
7.71134978e-07,6.86796681e-28,1.61167228
7.73679972e-07,1.00422945e-29,-0.353660762
7.76225022e-07,5.89033155e-29,2.59923124
7.78770016e-07,3.82603475e-30,1.94348562
7.81315009e-07,9.34971731e-30,0.148056313
7.83860003e-07,5.91530845e-28,-2.47410321
7.86404996e-07,3.98752516e-32,-0.712871313
7.8894999e-07,6.47677183e-34,1.66783798
7.91494983e-07,1.55502543e-34,2.91740346
8.42395025e-07,3.30817877e-28,-2.78710747
8.44940018e-07,3.58398485e-30,1.89505649
8.47485012e-07,1.77575435e-29,-1.60454094
8.50030005e-07,2.24166363e-27,1.83464217
8.52574999e-07,2.97630686e-29,1.18344998
8.55119993e-07,7.0584046e-30,2.93791366
8.57664986e-07,2.47871528e-30,-2.69751263
8.6020998e-07,8.95764161e-30,-1.39976037
8.62754973e-07,6.48883565e-30,1.62913001
8.65300024e-07,6.03847386e-30,-2.32299542
8.67845017e-07,8.52381627e-34,2.09838629
8.70390011e-07,6.66513602e-40,1.8952564
