Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.38794972e-07,2.65496311e-13,-3.11849117
6.41340023e-07,2.59444354e-12,-0.494970292
6.43885016e-07,6.6626457e-13,1.92273688
6.4643001e-07,6.30774675e-13,-2.75256348
6.48975004e-07,2.80668175e-13,2.53480792
6.51519997e-07,1.75477973e-13,-2.67008901
6.54064991e-07,4.93153627e-14,-2.67842817
6.56609984e-07,1.68936845e-13,2.32757592
6.59154978e-07,2.60440211e-16,-0.217859939
6.61700028e-07,2.30163246e-14,-2.52797413
6.64245022e-07,1.62616588e-16,-1.63239372
6.66790015e-07,2.57118638e-17,-2.09897447
6.69335009e-07,3.60626449e-19,-2.65976238
6.71880002e-07,5.08141445e-19,0.514155149
6.74424996e-07,5.39117161e-20,1.77896416
6.76969989e-07,8.20949551e-20,-2.02474046
6.79514983e-07,1.76697153e-20,0.0456985123
6.82059976e-07,8.2836277e-20,-2.95497775
6.84605027e-07,4.26836303e-21,1.23989964
6.8715002e-07,1.40625325e-20,-3.08260608
6.89695014e-07,4.86360753e-21,-0.806141973
6.92240008e-07,1.04186419e-20,-1.24416292
6.94785001e-07,6.07511805e-22,0.56654346
6.97329995e-07,2.57358061e-24,-0.707893133
6.99874988e-07,4.67596759e-25,2.20693159
7.02419982e-07,2.56669947e-25,0.590886176
7.04964975e-07,9.23098161e-26,-0.0511016026
7.07510026e-07,1.02134915e-26,2.10673285
7.10055019e-07,1.37869236e-26,1.87789512
7.12600013e-07,8.60284884e-28,-0.0968503058
7.15145006e-07,3.05012934e-27,-2.97980595
7.1769e-07,3.75475883e-28,-0.592412889
7.20234993e-07,3.82313007e-28,-1.98941052
7.22779987e-07,2.78367799e-28,1.71184361
7.25324981e-07,7.4427842e-28,0.381662071
7.27869974e-07,1.41784363e-27,2.54323053
7.30415024e-07,5.69272777e-31,2.73694015
7.32960018e-07,4.54444096e-33,0.119116955
7.35505012e-07,9.49674363e-37,-1.83034742
7.55865017e-07,1.42093059e-22,-3.00738788
7.5841001e-07,3.56199956e-22,2.00499892
7.60955004e-07,6.31615762e-24,1.22627234
7.63499997e-07,5.3943899e-22,-0.98928982
7.66044991e-07,2.23484951e-22,0.324109584
7.68589985e-07,7.99547206e-21,0.283528924
7.71134978e-07,5.92728627e-23,-2.12418342
7.73679972e-07,3.28858914e-23,0.87369293
7.76225022e-07,1.14226362e-21,-1.03921032
7.78770016e-07,7.29294081e-23,2.57880116
7.81315009e-07,2.14925524e-28,0.556969762
7.83860003e-07,9.95192097e-26,-2.06467724
7.86404996e-07,3.74455851e-30,-0.686700225
7.8894999e-07,4.67802943e-28,1.65668464
7.91494983e-07,5.93895088e-27,2.66985893
7.94039977e-07,2.19786307e-28,0.823370397
7.96585027e-07,8.72336487e-29,-0.68956089
7.99130021e-07,4.36890275e-28,2.79417849
8.01675014e-07,1.39491615e-28,0.00611895183
8.04220008e-07,2.83315321e-28,2.59715652
8.06765001e-07,1.46952216e-29,0.711709738
8.09309995e-07,8.66673169e-29,-2.4599216
8.11854989e-07,3.27515148e-28,-1.19611943
8.14399982e-07,4.86836252e-31,-2.49899578
8.16944976e-07,1.50773807e-34,-0.397331744
8.19490026e-07,2.06863939e-36,0.709820867
8.72935004e-07,4.43557495e-29,-2.57299471
8.75479998e-07,1.52317351e-30,2.1352706
8.78024991e-07,1.4347191e-29,-2.287925
8.80569985e-07,2.44872671e-27,1.73746479
8.83114978e-07,6.01522803e-30,1.88354981
8.85659972e-07,1.33625895e-29,1.36604834
8.88205022e-07,2.28342298e-30,0.707907498
8.90750016e-07,7.57756836e-30,1.31824434
8.9329501e-07,2.83971769e-30,-1.38126528
8.95840003e-07,1.92854695e-29,0.0587838218
8.98384997e-07,1.71483067e-34,-1.14683831
9.0092999e-07,7.64870741e-40,-0.895318329
